instance_id,offensiveness,cleaned_text,cleaned_domain
2132,1,"all of you that has tweeted on here, talking about lauren and all the trump supporters are nothing but crackers, racist, fascist, losers, well you all need to go look in the mirror really close for what you all are saying about us. because it is all of you all that is every bit of it!",elections2020
5585,0,how incredibly irresponsible,covid-19
3687,0,my people were enslaved by africans. i want my reparations from black people. #jewishlivesmatter #blacklivesmatter,blm
10448,0,nobody could have done that job. it reminded me of drug-fueled rages of a family member when all we could do to protect ourselves was to call 911. #nineoneone #vote #debates2020,elections2020
4018,0,pesky little facts,elections2020
10434,1,"what are you talking about? tyrants do that. communist dictators do that. fdr tried to do it 7 decades ago, but his own party beat that back and instead launched a constitutional amendment to keep him from running again. you are a mouth-breathing idiot.",elections2020
7780,0,obamacare is criminal. since obamacare started my insurance premiums have gone up 300%. why joe?,elections2020
2707,0,messi is not a goat. we are anonymous. we would know.,blm
1930,1,"you refused to disavow antifa calling it an ""idea"". white supremacists are not rioting and looting and burning cities to ground. you lied through the entire debate. #factcheck",elections2020
6403,0,is this not a violation of the geneva convention???? attacking medical workers???,blm
4123,0,there is blacks that are proud boy kind of funny how the democrats defend biden on him saying antifa is a idea,elections2020
9839,1,"⁦ you are a complete failure. you are literally misrepresenting the covid-19 numbers for the moron in the wh. as for me and my family, we will keep to the guidelines and not go out to party on the beach.",covid-19
5059,1,for fuck’s sake...,covid-19
5867,0,we did all of what?! a significant amount of people still do not wear masks! the healthy transmit it to to the less healthy who die! death rate is around 3% which is 30x higher than the flu!,elections2020
106,1,the gop chairwoman does not know who the current president is? i am going to blame ronna mcdaniel for the covid crisis. sounds like she is dumb enough to believe that.,covid-19
6281,0,larry you must be on the illegal drugs that trump is allowing into the country too. what a ridiculous statement. they are not boarding up cities because biden might win. businesses boarded up due to covid? what? nobody boarded up their businesses due to covid. must be joking.,covid-19
27,0,"shit got real, real fast.",blm
6187,1,the impeached imbecile’s war on science continues as he does not care that he is grouping large (but way smaller than he claimed) crowds indoors without masks or social distancing. personal politics over the health & safety of his supporters or the rapidly rising infections in az.,covid-19
9128,1,creepy sick racist corrupt old joe.,elections2020
9885,0,a long read - the businesses damaged/looted in minneapolis and st paul.,blm
6463,0,"please, protesters in usa: go home ! stay home ! stay safe ! greetings from germany ! #georgefloydprotests",blm
6475,0,the voices seem to be getting louder... the wording is interesting to say the least.,blm
10436,0,#sleepyjoe said he does not oppose to #defundthepolice . wtf. they are definitely not trying to hide that part of their #deepstate #agenda #socialismkills .,elections2020
1302,1,"amazon and jewson builder’s merchant report #kneeling mats and bricks :brick: being sold out in the #london area! the #metpolice deny ordering job lot. a met spokesperson said ""what dick would do that?"" #lockdownlessons #hydeparkprotest #blacklivesmatter",blm
3462,0,this never stops being true #elections2020,elections2020
4938,1,hope hicks has covid 19!!? what are the odds the nitwit and the rest of the west wing are right behind?,covid-19
530,0,2100 americans died of covid19 today. and you want to be tested every day? why? what will that do? other people need those tests. hopefully you get to experience the what so many americans have had to suffer through. #donthecon #covid19fortrump,covid-19
5897,0,either he looks hot here or the video is blurry i cannot tell,blm
489,0,fight like the french!! #blmprotest,blm
4932,0,11 anti-racist accounts that are worth following: #allyship #blacklivesmatter,blm
524,0,oh well ill just respond to myself since i got blocked again,elections2020
8093,0,"queens ny 8y/o jayden saved by 15y/o bro tyron, who learned #cpr fr/ 2+ wks in hosp, jayden went home w/20 lb loss, implanted #defibrillator. tested :minus:#covid19, :plus:antibodies. los angeles now spiking #pims.:crying_face:",covid-19
6677,1,things we hate: :cross_mark: #covid19 :cross_mark: anti-abortion politicians who try to restrict our access to #abortion and want to control our reproductive lives.,covid-19
5700,0,walk of shame. make america respected again. thanks obama!,blm
2260,0,ya both wasted the people’s time!,elections2020
10659,0,"#trump destroys oil&gas job! -exxon: 1,900 jobs - chevron: 25% of noble energy jobs - continental petroleum: 20,000 jobs #trumpispathetic #votehimout #votehimout2020 #votehimoutandlockhimup",elections2020
9733,0,trump looked and acted like the ostentatious showman he is except we are all sick of reruns! time for new show minus the trump scourge,elections2020
5601,0,#fascim #msm #nwo #covid19 fascist government owned media is guilty of making thousands of government fake terror acts look real to take away our freedoms. none of the false flags were investigated & all of the truth tellers were marginalized vilified and the truth scrubbed.,covid-19
6620,0,"phoenix mayor kate gallego promises changes, talks about her son and george floyd",blm
8246,0,#wtf is wrong with these people,covid-19
4015,0,you are a disgrace. you should really drop out. do it for your family if nothing else.,elections2020
9309,0,my goodness. people in this country are wicked. people were literally dying of hunger,covid-19
10701,0,"there is no justification for it, only contempt for the institution that would force george floyd to gasp the same words as eric garner, ""i cannot breathe,"" six years later. this is white supremacy. we refuse to euphemize it by calling it ""hate"" or ""fear."" 2/5",blm
1211,0,thangod,covid-19
9777,1,"""nazis like trump do not care who dies. it has been a long-held nazi belief that the """"sick"""" or """"imperfect"""" people should just die off and stop being a drag on society!",covid-19
3245,0,link?,covid-19
3199,0,"derek chauvin is a cold blooded murderer. he knew exactly what he was doing. he murdered george floyd with intent and violence. being murdered is not an underlying health condition. kneeling on someone is throat while they beg to breathe is not""restraint"". #raisethedegree",blm
788,0,"yes, it would kill his fragile despicable ego. i would love to see it.",elections2020
8640,0,do we deserve a lying governor?,covid-19
10329,0,high off my coronavirus ft mariah carey okkk:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,covid-19
1837,0,funny... kind of looks like the guy that murdered george floyd..... i am going to,blm
1534,0,"he really said ""it is a great day"" for george floyd",blm
5822,0,"how many times has he promised that he would be releasing his plan in two weeks? being the racist that he is, it is all in the name obamacare. i always correct people when they call it that . i tell them it is the affordable care act.",elections2020
6300,0,"mitch mcconnell has betrayed kentuckians for decades. he is thrown senate into a grid lock getting nothing done, always acting a partisan hack.! it is time he was retired",covid-19
5343,1,white people,blm
2545,0,you have been hurting republicans for years,covid-19
9870,0,"he can be made the winner by his political cronies in den run states that locked down to harn political chances at expense of their people, but i do not have to recognize as same. and the silent majority is now officially pissed. not by the outcome. by the doubt",elections2020
6599,0,"""he is putin's puppy."" - on trump refusing to even bring up to his boss vladimir putin the fact that putin and russia are paying bounties for taliban to kill our troops, that he calls ""losers"" and ""suckers"" #debates2020",elections2020
5800,0,if anyone thinks like this please unfollow me/block me and get off my tl. white privilege is real and poc have been oppressed by white people for centuries in america. if you cannot recognise this then you are an example of white privilege. #blacklivesmatter,blm
8211,0,"use more restraint from falling into trump’s behavior. he is goading you. more effective: ignore his rants, smile and let him dig his hole deeper. yell back at him, that is what he wants you to do. and you lose voters. you need to be better than him; avoid name calling.",elections2020
5349,0,my god. what is wrong with our world? this is so sickening. the #georgefloydchallenge is why we have to teach our kids about racism and why it is wrong. #blacklivesmatter #georgefloyd #blackouttuesday #blackoutday,blm
750,0,i am supporting for you in 2020!! (aff link),elections2020
416,0,"how many lies is this now? 10,000, 400,000?",covid-19
4875,0,do not let the orange man steal this election!! :United_States:,elections2020
3676,0,"if you gon do it, do it big then!!!!!!!",blm
6021,0,not nevel pappermin :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,blm
6165,1,"your only choice are the same gross demons disgusting overexposed unlawful liars; who could care less about: poverty mass opiod & covid death the elderly sex slaves trafficking child porn pedophiles, etc; remain rotting in wasteland. do not vote, if you are not represented !!!!",covid-19
7120,0,priceless! share very widely! ;) ‘anonymous’ hijacks chicago police radios to play nwa’s ‘f*ck the police’ during protests via,blm
3242,0,"an attack on mail in voting is an attack on disabled people, college students, and so many others. what a clown. #dumptrump #votehimout2020 #cripthevote #votelikeyourlifedependsonit #bidenharris2020",elections2020
1016,0,nw com bail fund philadelphia bail fund the korchhinski-paquet family gofundme george floyd's family gofundme reclaim the block aclu (4/),blm
4084,0,"you turned libya from the country with the highest standard of living in africa into a failed state run by al-qaeda ""rebels"" who now sell africans in open air slave markets. plus you and your husband pillaged haiti for billions. since when did #blacklivesmatter to the clintons?",blm
7745,0,"are they prepared to cancel every season. because racism is not going anywhere. do they have demands that need to be met before they resume the season...racism is america , its what makes america.. they should not resume until they get a education reform. that should be a demand.",covid-19
3192,0,most #powerful & #beautiful #smile on the #internet #today #bollywoodnepotism #ripsushanthsinghrajput #nepotisminbollywood #blackpink #blacklivesmatter #covid19,blm
3683,0,watch: opens up to about how she is coping during the #covid19 pandemic,covid-19
8347,1,donald trump would not give you the time to talk last night cuz he is got diarrhea of the mouth his sister the judge is right all i heard last night was lies and him blowing smoke up our butts,elections2020
6901,0,"still defending trump raping 13-14 year olds with his bestie epstein, grabbing the vaginas of other men's wives, assaulting 30+ women/girls, raping/beating his 1st wife, selling separated migrant kids into sex slavery? #saveourchildrenfromtrump",elections2020
5058,1,"i heard several things that did. you, on the other hand, by dodging questions showed what a shrewd politician you are. for 47 years you have lined you are pockets at taxpayer expense. you are a fraud and a liar.",elections2020
7327,0,"alas, mr. goldman is :hundred_points:% correct. our nation no longer has a functioning department of justice.",covid-19
5500,0,good question-we were one of the last productions to not have covid excluded from insurance - and now of course no productions currently going. as they resume in future - the insurance element - will have to find out how we will all handle that. right now co’s flooded w/claims.,covid-19
358,1,have hunters hookers chip in moe! 104% in north carolina moe! shillin for moe at moe scumbag!,elections2020
1701,1,"#trump2020 #drugaddictjoe is worthless and owned by russia, china and aoc and clowns.",elections2020
7879,1,"it is horseshit, bullshit, and cowshit combined. #grandtheftelection #maga #trump2020",elections2020
8662,0,vote on this guy's state of mind.,elections2020
6253,0,#princessdaisy says #blacklivesmatter and she is goddamn right #like #follow #retweet #sarasaland #daisy #wearealldaisy #blacklifematters #wearedaisy #mario #mariobros #supermariobros #nintendo #nintendoswitch #supermario #commissionsopen #commission #commissions #smashbros,blm
5008,1,fuck the trump #blacklivesmatter,blm
9899,0,:clown_face::clown_face::clown_face: george floyd’s family ask the un to disarm the police in the united states via,blm
74,0,no one and i mean no one wants china to own us!! biden sold us out! vote trump to keep americans safe. #trump2020,elections2020
6555,0,wow just wow never have i pitied the people of the usa more than i do at this moment is petulant child #bigorangebaby & does not deserve to be anyone's president. you said what everyone is thinking #shutupman #vote #debates2020 #trumpmeltdown #750dollars,elections2020
3609,1,"hillary's actions potentially brought t:world_map:to war w her ""reckless n treasonous"" deeds :backhand_index_pointing_up: its a good thing both & #putin are alpha lions who understand each other; whereas #stupidbastard a corrupt chupacabra! #lockemup #lockemup #maga2020",elections2020
7578,0,i really hope you do.,elections2020
3053,1,you are a bold faced liar. you will be uncovered.,elections2020
1844,1,"sacrifing the country to save the few is ignorant! supporting mask mandate is 4th grade. sacrifice the few to save the many!! trump knows what he is doing. biden does not!!! wake up morons....covid is here to stay! the sooner you sheep see that, life can get back to normal. trump!",elections2020
10578,0,your wife said to get rid of the patriots! that is not patriotic.,elections2020
10472,0,"that is good. but so many of trump’s lackeys and enablers and sycophants sailed right back into congress, paying no price for their subservience to a wannabe dictator. they will not be the least bit humbled, and they will continue doing harm.",elections2020
4450,1,must restore your security clearance. we know why it was taken & the idiotic senator that advised trump to do it.,elections2020
4797,0,"has anyone even looked up what the proud boys even believe as their core values? if not do not take the filth that lame-stream media spews out about the proud boys. after you all have researched them, then you can post about them. not before... #joebideniscorrupt #parkinsonsjoebiden",elections2020
1166,0,it is due to the looters who are just plain thieves. terrible people. so for the next five years we all will be paying higher prices. duh!,blm
8480,1,it is not political. it is communist. be a slave. period.,elections2020
3402,0,this sounds very bad #florida #coronavirus,covid-19
2086,0,are knowingly killing people. sending meat packers to their death giving an untested drug hydroquinone to veterans and killing them all 411% dying kids in cages sending little by themselves. kidnapped 1000's,covid-19
3785,1,"what the heck is this #muted shit trending. if you do not plan on joining us, sit down and do not try to silence us #blacklivesmatter",blm
3795,1,hardly biden has all kinds of socilaist shit in his 300 page democrat platform.,elections2020
2776,0,seems like they have a death wish...,covid-19
10517,0,you continue to defame the name of george floyd. nobody asked you to relate to him. just stf up. you are part of the systemic racism we are protesting. you have given derek chauvin 5 minutes of your time and floyd 45. one is dead the other breathing. check yourself!!,blm
6236,1,viet homies are just not about the bullshit.,covid-19
8461,0,"whoooah, wth have you not learned anything from coverage of hey a retraction is not enough. this is defamation of your client. already 750k views in first hour of tweet.",elections2020
10579,0,"congratulates local austin, tx company on the fda's approved expanded use for a covid-19 treatment developed by after its shown promising results in patients with acute respiratory distress syndrome, said .",covid-19
4668,0,you are easy:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: hate vs groups #whitesupremacy #whitesupremacist targeted harassment suspicious account- calling self n word suspicious account- impersonating me evading ban hateful media #op0h8 #deplatformhate #deplatformpredators #anonymous #blm,blm
5625,0,his life mattered. you however say whatever sounds good. it is disgusting. you insult this issue.,elections2020
1309,0,#votebiden2020 please people!!! vote for biden!,elections2020
2449,1,"its just politically charged junk mail these days, a conservative journal choc full of advertising and the ranting, whining, and raging of right wing nut job's",blm
4266,0,that is a madcow for you,covid-19
7736,1,stop drinking the fascist koolaid.,elections2020
1855,0,"trumps presidency is indeed a nightmare.... for the corrupt political establishment and the communist traitors in government, academia, media and burning american streets and businesses!",elections2020
4237,0,"intercede for susan osborn and her autistic son noah, 17, whom she has not seen since march 9 because he is in a covid-19 locked-down institution. read the article:",covid-19
2273,1,him having the shit would be hilarious cuz he initially called the shit a hoax lmaoooo,covid-19
8324,0,check this out!,elections2020
5031,0,"ion even know my shooter, he is anonymous :woozy_face:",blm
452,1,"yes, we will. we will put 6 scotus on and you and your vile party can fuck right off, you pos.",elections2020
3548,1,great covid19 survives up to nine days on surfaces your shoes are surfaces everything carriers sneeze & cough drops to the ground where your shoes are dummies,covid-19
7349,0,white people do not think we are superior!!! saying white supremacy is why george floyd died at the hands of a white police office is fake news. that old trope is what continues to divide americans!!! #outnumbered,blm
2456,0,"blm and antifa prove that george floyd’s murder is an excuse to loot, riot and murder. the criminals that killed floyd have been arrested! if it was about floyd, this crap would have stopped",blm
3143,1,"speaking of coronavirus look at this nitwit eating what he is eating and licking his fingers, i wonder how many hands he shook before he did that?",covid-19
6260,1,"i have a confession to make. since the lockdown started, i have gained a shit ton of weight. none of my clothes fit. f you fake covid.",covid-19
9923,1,anyway is basically as much a murderer as trump,covid-19
8351,1,"i do not live in kentucky, but that smug a-hole pissed me off too. i pray you all kick his smug ass out, & elect a senator who actually thinks she has to work for and answer to kentuckians.",covid-19
4709,0,never underestimate the stupidity of half the american public...,elections2020
4934,1,it is pathetic. #bidencrimefamilyexposed,elections2020
3567,1,disgusting animals #scum,blm
6580,0,it is not about you think anyone frank because if your experience has this country with traitors running this country and is in our white house just stop and sit this one out #blacklivesmatter,blm
2521,0,fbi: hackers are targeting us hospitals with ransomware attacks as coronavirus admissions surge – vox,covid-19
4358,0,"floyd’s family should sue for $1million. eye for an eye! we should have had #policereform and avoid racist like that to ""protect and serve"" ... or should i say murder. it is enough, we need change! #blacklivesmattters",blm
3971,1,blacks and browns saw this a$$hole not condemn racism. this is who.he is.and how he feels,elections2020
2883,0,it is hard to imagine anyone being more full of themselves and shit at the same time! #bunkerbabyinchief #trumpdeathtoll113k #black_lives_matter #worstpresidentinhistory,blm
758,1,you have run the biggest voter fraud in history. shut up joe,elections2020
5462,0,"disgusting behavior is a cop murdering an innocent black men with his knee in his neck for 9 minutes, that is what is disgusting. george floyd was a minister.",blm
5041,0,"safe to say, after this, we need to abolish that which used to protect slave owners, and abolish the electoral college. 3/5's claus does not exist anymore... antiquated and horrible",elections2020
8979,0,he did not lie like you joe,elections2020
5344,0,"i do not recall seeing anyone ask kanye his opinion, but good for him for doing something right given his recent streak of assholeness.",blm
989,0,"if arizona turns out red, that fox news decision maker will definitely get fired. #electionnight #elections2020",elections2020
2958,1,"he is ,a murderer !!! he will go down in history, as the #supespreader killing hundreds of the american people , and his #cloroxclan who do not wear mask ! they are all #criminals #pealleadersh#bidenharris :blue_heart::water_wave::blue_heart::water_wave::blue_heart::water_wave:",elections2020
1272,0,#redswarm #trump2020 #maga amy coney barrett to supreme court and (liberals freak out comp),elections2020
735,1,holy shit!! did anonymous antifa do this?!!,blm
5072,0,hate actors who hate presidents with china virus.,covid-19
5584,0,"alert: #turkey will attempt again to push #immigrants at #evros #greek #europe an border. turkey will use #terrorists from #idlib to kill an immigrant and blame #greece, in the wake and opportunistic hope of exploiting #georgefloyd death and current #protest s in the states.",blm
5844,0,"fake news. facts matter. no terrorists, just opportunists taking advantage of the situation. stop lying, stop trying to spread fear. trump lies, americans die 106,000+ americans dead george floyd",blm
3476,1,226 thousand americans are dead because of trump. he has no plan. he is an accused rapist sexist bigot liar cheater racist cheater on all his wives his companies go bankrupt snd the usa is a mess. we need new leadership. vote biden,elections2020
4968,0,2020 trump 2020 trump 2020 trump,elections2020
3708,0,:face_with_tears_of_joy::face_with_tears_of_joy:elon must have put one of falcon 9's merlin engine in his butt:face_with_tears_of_joy::face_with_tears_of_joy:,blm
4898,0,you better get on your knees and pray for all the lies you are telling...,elections2020
2821,1,you all told me that was a set up to lynch black people :expressionless_face:,blm
389,0,i truly do not know how you all can defend cops at this point.,blm
8004,0,then why the hell am i only seeing thousands out on the streets? there should be millions.,blm
9355,0,"road to hell, god save minneapolis...",blm
3433,1,wow.... called the president a clown!? how disrespectful! is the president and you will respect the office! gfy biden... i hope you collapse and expire. :face_with_symbols_on_mouth::face_with_symbols_on_mouth:,elections2020
9009,1,joe biden is a pedophile,elections2020
4746,0,"i have just done my best impression of his dad shouting at anti abortionists, on a racist who has commented on the page re #blacklivesmatter ""read your bible luke 15 vs 4 to 7"" hat tipped to",blm
5930,1,"i am not a conspiracy theorist at all, but i do not think all these people are dying from covid-19",covid-19
5517,0,"but my analysis of minnesota's law lead me to conclude that despite the heinous acts of #derekchauvin & #georgefloyd cries of he cannot breathe, i do not believe derek meant to kill him. i think he wanted to dominate george to show who was boss & hurt him, but not kill.",blm
220,1,you mean the liberals do...because all you all do is cheat. no moral code,elections2020
383,0,look at your employee. i live in nj. fire this monster now!,blm
5820,0,i believe our president should not be a senile puppet who is on the payroll of the ccp. joe biden sold out america to the chinese communist party. he is not worthy of one vote!,elections2020
8071,0,we can blame it on pandemic :face_with_tears_of_joy: it was only a matter of time,covid-19
858,0,here we go again... identify the racist.,blm
8322,0,"mr. president in already working hard for america because covid is killing people everyday everywhere. not for publicities or photo-oops, but this needs to be done immediately. because trump never did his job. trump was never the president of people of the united states.",covid-19
5327,0,white people do not buy tickets to anthony joshuas crap fights #blacklivesmatter,blm
4053,0,jeo biden 2020 from pakistan,elections2020
5533,0,"dictators do stuff like order people around, put government apparatchiks in charge of our lives, and confiscate guns. now... let me think... who wants to do all of those things? hmmm... #dumbass #takethered #votered #maga",elections2020
4031,0,george floyd and rayshard brooks are two completely different situations. floyd was murdered by a dirty cop. brooks initiated a fight and stole a weapon and was a threat.,blm
1392,0,"you all really do not understand the term ""karen"" :face_with_tears_of_joy: this is an actual crime worth reporting",covid-19
2074,0,"ummm, we are in a recession that is driven by an uncontrolled pandemic and our has no fucking plan... really?!?!?",elections2020
4756,0,dox them all anyway.,covid-19
1033,0,"i too need to see a virus kill 230,000 people in my country before i believe it is real",covid-19
10055,0,"when trump asks you to say law and order, say it and then ask him to say that black lives matter. when trump says he is smart, ask him to prove it by releasing his college transcripts or his taxes let us see all your biz acumen",elections2020
3730,0,#trump is trying to pull a #gore on #biden! do not let it happen! #elections2020 #electionresults2020,elections2020
10246,1,"he is not human, he is dismissive, soulless trash.",covid-19
3014,0,#blacklivesmatter the protests were about 1. the death of george floyd 2. an excuse for a protest 3. taking down a few statues. ffs.,blm
111,1,here is another thing ya just cannot make up. your 50 year old son smoking crack and abusing children on video. and yet here we are,elections2020
4420,0,gross. i cannot even watch it. #weneedjustice,blm
3306,0,if you think not saying a few words is comparable to genocide then you have some mad priorities,elections2020
7759,0,"thank you so much for ending covid 19. is my dad in hospital with covid 20? please advise, oh godly one!",elections2020
5720,0,"it might be a joke for you! but, not for real humans! just like the officer who took george floyd’s life, trump and the us terrorist regime are killing and putting a knee on the neck of people demanding justice. #georgefloyd #justiceforgeorgefloyd",blm
1320,0,lol so was mark wahlberg but you do not seem to condemn him for his past. he is actually committed hate crimes. all you need to say is that george floyd did not deserve to die. period. stfu with everything else.,blm
6806,0,got emmmmmm!,blm
8515,0,the most corrupt ag in american history scales new heights via,blm
667,0,hate*,elections2020
5619,0,i like presidents who are not white supremacists.,elections2020
8849,1,i am glad he knocked his ass out. where the covid mask:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,covid-19
6489,0,i vow to to do everything i can to removed the traitor-in-chief from office. he is destroying this country & every single thing we stand for. i promise to vote 4 who i fully support. i vow to vote 4 down ballot dems.i vow to stand up & fight until he is gone. #demcast,elections2020
3067,1,"the system is fucked so honestly bring on the riots, burn shit down, evade your taxes, believe that it is butter and get justice for not just george floyd but every person of color victimized by police brutality",blm
2895,0,republican are trying to cheat in arizona,elections2020
5572,0,you are a dirty and corrupt politician! where is hunter?,elections2020
137,1,how stupid do you feel back your legacy is in shambles. the corruption and traitorous deals with chins make you look foolish and prove to anyone awake your administration was not scandal free.,elections2020
7306,0,covid is a lie and no one has it or died from it ...,covid-19
4385,0,our #louisville neighbors. #blacklivesmatter,blm
1728,0,"jimmy kimmel was talking about ""lou dobbs"" as donald trump calls his 'sniffer' 'lou dobbs' see by your self!",elections2020
6492,1,"fuck this guy. is what happens when a salami gets hit with gamma rays from a 4chan comments section. i say again, louder for the ones in the back, fuck this guy. #blacklivesmatter #blmprotest",blm
4381,0,peaceful protest at hyde park legend :raised_fist_medium-dark_skin_tone: #blacklivesmatter #hydeparkprotest,blm
6193,0,"all sc residents will have access to voting by mail :collision:🅑🅞🅞🅜:collision: if i am dreaming, do not wake me up because this is fanfuckungtastic! hey, buckle up because we are coming for you with our votes. do not say we did not warn you. #ticktock",covid-19
9628,0,he lost a tennis ball on his walker,elections2020
4228,0,if you do not like dogs there is something seriously wrong with you i am going to.,elections2020
2961,0,was she lost? looking for the bar? what about social distancing? what about the human shit in the sidewalk in her district? so many questions,blm
7223,1,is jack the boob and zuck the bigot?,elections2020
10374,0,thank you trump! #trumpliesamericansdie #trumpgenocide,covid-19
8822,1,"your such a trained liar! no class, morals, or dignity! typical democrats!",elections2020
3487,1,"stay safe my friends in america. these are dark days but you can get through it. remember, vote, defend our brothers and sisters, protect our brothers and sisters. let your voices be heard and stand up for what is right. fuck trump. #blacklivesmatter",blm
1227,1,it is fucking anarchy bruvvv,blm
8100,0,be ruthless vote!! #judgeemmettsullivan #theresistance #justiceiscoming #trumpterrorists #covididiots #bidenharrislandslide2020,elections2020
2166,0,democrats own this!!!,covid-19
2186,0,"oh, i see. well so that really limits things. ok the only way i see this as not for what i see would be if covid really is nothing more than the common cold weaponized for terrorising. & trump hascstaged a masquerading charade , a war room isolated skiff? ....otherwise",covid-19
1274,0,you go joe. expose her ignorance.,covid-19
5464,0,you are just a demagogue! the united states has refused to enter into all climate agreements signed by other countries. usa and europe developed by destroying the environment. what morals do americans and europeans have to accuse brazil of being negligent? you hypocrites!,elections2020
4537,0,god bless future first lady...:winking_face:,elections2020
985,0,dude this guy is serious? and trump retweeted this?????? please anonymous take them out,blm
7379,0,this is sick. and i am so glad nothing happened to her and they could prove them to be idiots,blm
10404,0,ion know why that anonymous dude scare me that shit are not normal:face_with_tears_of_joy:,blm
8333,0,is this true?? with the undercover cop starting the auto zone fire i do not know what is real anymore...,blm
6567,0,"since the media has proved they have no interest in the corruption of , imagine what an unchecked dictator he would be",elections2020
3344,0,black people : i am not reading all of that is the problem! #blacklivesmatter #blm #blackpower read those laws! start reading all of the lies to get to the truth! #she #blackwomenlivesmatter #blackwomen,blm
10279,0,could it be the demoncrats?,blm
6869,0,"election results notwithstanding, trump stands poised to deliver blows to public health, research. the future of american health care, #covid19 response, and sustained funding for #cancerresearch hangs in the balance —",covid-19
2703,0,please donate generously to pm's covid relief fund and help save lives #pakistanis4pakistanis,covid-19
2368,0,it should but it is not because the democrats and liberal media want to keep it quiet. no protest for him. i thought black lives mattered just not his. total black hypocrisy.,blm
2180,1,you give them an inch they will take a mile. if that little pajama boy had any balls he would have shut those protest down the violence would have happened the police station would not hace burned and we would be in a different place today,blm
2107,0,trigger warning another one!! the man was not even resisting but the freakin' police released the dog!! this is horrible #blacklivesmatter #black_lives_matter,blm
7956,1,"the biggest danger to black people is... ...other fucking black people! it is young feral blacks, most without father figures at home, relentlessly running around london shooting and knifing each other. so stop blaming white people and look closer to home. #blacklivesmatter",blm
2174,0,"wallace is not a good babysitter for the spoiled brat president. as usual, trump agreed to rules and then spent his time breaking them.",elections2020
9133,1,"fucking idiots:skull::rolling_on_the_floor_laughing: this imbecile's role in t #blacklivesmatter bull:pile_of_poo:, is to gather and lead, all t peaceful psychotics (like himself), to create an illusion for t people who are part and who are not part of t movement , to make their fraudulence:money-mouth_face: even stronger:middle_finger: :North_Korea:",blm
8451,0,nooo obama did it,covid-19
1911,0,do not hate the playa hate the gameeee,covid-19
6247,0,"if we are going to be able to play at all and if we want to be able to afford to play, we need a deal between cusa and sun belt for this season. come together on a common agreement for covid testing/regulations and work to schedule regional games reducing travel costs.",covid-19
8019,1,"um the cdc admitted that number is off by over 130,000. but you know you are pushing a bunch of bullshit...as do we the people:middle_finger_medium-light_skin_tone::middle_finger_dark_skin_tone::middle_finger_medium_skin_tone::middle_finger_light_skin_tone::middle_finger:",elections2020
7175,0,i am of the opinion that covid 19 will be in the rear view mirror by late 2021 but what scares the shit out of me is the next bug. these lunatics that caused the covid 19 are not changing the way they do things. we are literally sitting on a powder keg.,covid-19
8069,0,yessir i got my merch go get yours,blm
5949,0,"i am all for equal rights, equality for all ethnic groups & race but when we fight among ourselves the real enemy is laughing at us while they take all our right & freedom right from under our noses divide and rule is the game the government is the name #blacklivesmatter",blm
2247,0,what???????????,elections2020
6899,1,"it is all about dividing the country till the election. they cannot have us talk about biden being a pediphile and soooper corrupt. instead the talk is about.. covid 19, racism, murder hornets...",covid-19
7789,0,black people will get the justice they deserve #blacklivematter #black_lives_matter,blm
8948,0,sign the petition! #justiceforflyod #blacklivesmatter,blm
10062,0,minneapolis council saw the mayor get chumped and realized they are next,blm
2844,0,iwf 2020 updates covid-19 preparations for august event #woodworking #manufacturing #business #management #iwf,covid-19
3341,0,ole joe looks like you are afraid of antifa.,elections2020
3980,1,wednesday derangement of #dopeydon: -wh declares pandemic is over per ivanka -muses biden gets assassinated and then kamala is president -deutsche bank forgave 287m in debt to #trump -gov’t paid 2.5m to trump businesses -#covid19 230k+dead 8.8m+infected #unmaga #humptytrumpty,covid-19
6011,0,together. #blacklivesmatter,blm
2879,1,"yep, cannot mute a guy whose unqualified covid ""specialist"" goes on rt, a known russian agent, and spews bullshit.",covid-19
3739,0,this the same women that made fun of biden for stuttering yeah guess what ill make fun of him too cry baby. #trump2020 #blacklivesmatter scan,blm
10228,0,what a joke! is using their own unproven lies about trump taxes to say is lying! #wethepeople stopped reading that garbage for a reason; it is #fakenews #maga #kag2020 #trump4eva,elections2020
160,0,as you should she made fun of george floyd’s death :(,blm
5871,0,"candace owens: ""i do not support george floyd!"" & here is why! durtty d... via wow",blm
4276,1,drop dead you phucking criminal.,elections2020
2845,1,though you were talking about yourself for a sec here.. ‘anonymous’ writing something like ‘your face looks good for punching’ huh and yet i am covard bitch. i bet you got a lot of that adrenaline after writing that response,blm
4632,1,"white elites have started corrupt black organizations with famous supporters and donating millions $$$ to them, so they infiltrate and appease the #black masses and make them swallow their fate of always being the #slaves! #blacklivesmatter #icantbreath #systemicracism #400years",blm
10416,1,goddamn i hate this piece of shit,blm
4037,0,after watching the debate it reminds me of the turtle and the hare race. for the sake of this country i hope the hate win this time.,elections2020
2062,1,vs. the perv vs. the racist lol,elections2020
