instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
8157,Pope Francis criticised for rarely wearing face mask   Pope Francis   The Guardian #COVIDIOTS 👋🏻😈 <url>,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,266,pope francis criticised for rarely wearing face mask pope francis the guardian #covidiots :waving_hand_light_skin_tone::smiling_face_with_horns:,covid-19,3,covid-19 pope francis criticised for rarely wearing face mask pope francis the guardian #covidiots :waving_hand_light_skin_tone::smiling_face_with_horns:,0,1,2.1863067150115967
8165,<user> Like This One Creepy Joe ?¿? #Fooked <url>,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,334,like this one creepy joe ?¿? #fooked,elections2020,3,elections2020 like this one creepy joe ?¿? #fooked,1,0,0.8433738946914673
8170,This is a direct Saudi-funded foreign interference attempt to use footage of <user> as a weapon to take down <user> 7 days out from the election. They are trying to stop voters from electing a President who will not start a war with Iran.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,379,this is a direct saudi-funded foreign interference attempt to use footage of as a weapon to take down 7 days out from the election. they are trying to stop voters from electing a president who will not start a war with iran.,elections2020,3,elections2020 this is a direct saudi-funded foreign interference attempt to use footage of as a weapon to take down 7 days out from the election. they are trying to stop voters from electing a president who will not start a war with iran.,0,1,2.172919273376465
8184,"<user> <user> <user> Lmfao what a silly a$$ statement, when trumps in hock for a billion dollars 🤣🤣🤣🍊🐑🍊🐑🤡👏🏻",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,697,"lmfao what a silly a$$ statement, when trumps in hock for a billion dollars :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::tangerine::ewe::tangerine::ewe::clown_face::clapping_hands_light_skin_tone:",elections2020,3,"elections2020 lmfao what a silly a$$ statement, when trumps in hock for a billion dollars :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::tangerine::ewe::tangerine::ewe::clown_face::clapping_hands_light_skin_tone:",0,1,1.343632459640503
8184,"<user> <user> <user> Lmfao what a silly a$$ statement, when trumps in hock for a billion dollars 🤣🤣🤣🍊🐑🍊🐑🤡👏🏻",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,573,"lmfao what a silly a$$ statement, when trumps in hock for a billion dollars :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::tangerine::ewe::tangerine::ewe::clown_face::clapping_hands_light_skin_tone:",elections2020,3,"elections2020 lmfao what a silly a$$ statement, when trumps in hock for a billion dollars :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::tangerine::ewe::tangerine::ewe::clown_face::clapping_hands_light_skin_tone:",0,1,1.343632459640503
8191,"<user> Free the USA and consequently Brazil, from the clutches of these racist and malicious tyrants.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,402,"free the usa and consequently brazil, from the clutches of these racist and malicious tyrants.",elections2020,3,"elections2020 free the usa and consequently brazil, from the clutches of these racist and malicious tyrants.",0,1,1.2124890089035034
8208,Oh my God!  You are PATHETIC Brian <user>  To compare the interruptions made by <user> so he could actually get a chance to speak vs. the non-stop babbling of an incoherent child who can't denounce WHITE SUPREMACISTS just proves what a SHILL you are for <user> <url>,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,377,oh my god! you are pathetic brian to compare the interruptions made by so he could actually get a chance to speak vs. the non-stop babbling of an incoherent child who cannot denounce white supremacists just proves what a shill you are for,elections2020,3,elections2020 oh my god! you are pathetic brian to compare the interruptions made by so he could actually get a chance to speak vs. the non-stop babbling of an incoherent child who cannot denounce white supremacists just proves what a shill you are for,1,0,1.3976104259490967
8215,"<user> <user> He told a bunch of other lies too.  Zero emissions in 15 years? 😂🤣 Unless we return to the horse and buggy days, stop immigration, stop pacing over farmland to make room for more people to pollute, we aren’t going anywhere.",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,164,"he told a bunch of other lies too. zero emissions in 15 years? :face_with_tears_of_joy::rolling_on_the_floor_laughing: unless we return to the horse and buggy days, stop immigration, stop pacing over farmland to make room for more people to pollute, we are not going anywhere.",elections2020,3,"elections2020 he told a bunch of other lies too. zero emissions in 15 years? :face_with_tears_of_joy::rolling_on_the_floor_laughing: unless we return to the horse and buggy days, stop immigration, stop pacing over farmland to make room for more people to pollute, we are not going anywhere.",0,1,1.5092580318450928
8215,"<user> <user> He told a bunch of other lies too.  Zero emissions in 15 years? 😂🤣 Unless we return to the horse and buggy days, stop immigration, stop pacing over farmland to make room for more people to pollute, we aren’t going anywhere.",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,793,"he told a bunch of other lies too. zero emissions in 15 years? :face_with_tears_of_joy::rolling_on_the_floor_laughing: unless we return to the horse and buggy days, stop immigration, stop pacing over farmland to make room for more people to pollute, we are not going anywhere.",elections2020,3,"elections2020 he told a bunch of other lies too. zero emissions in 15 years? :face_with_tears_of_joy::rolling_on_the_floor_laughing: unless we return to the horse and buggy days, stop immigration, stop pacing over farmland to make room for more people to pollute, we are not going anywhere.",0,1,1.5092580318450928
8243,"<user> <user> Look what is "" NOT DISCREDITED"" Joe lied Big Time to the American people talking softly to the camera as if he were consoling an ailing sibling... What a shitbird sleazy politician pedophile <url>",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,334,"look what is "" not discredited"" joe lied big time to the american people talking softly to the camera as if he were consoling an ailing sibling... what a shitbird sleazy politician pedophile",elections2020,3,"elections2020 look what is "" not discredited"" joe lied big time to the american people talking softly to the camera as if he were consoling an ailing sibling... what a shitbird sleazy politician pedophile",1,0,1.665858507156372
8245,These Karen’s don’t know their boys are doing lines of coke in a frat bathroom and drugging women to take advantage of them but,offensiveness detection,5,en,1,train,0.2,0.8,BLM,0,377,these karen’s do not know their boys are doing lines of coke in a frat bathroom and drugging women to take advantage of them but,blm,3,blm these karen’s do not know their boys are doing lines of coke in a frat bathroom and drugging women to take advantage of them but,1,0,0.9979885816574097
8270,"<user> <user> Sure! And there will be a ""glut of weaponry"" for communists and trelaffickers on the market. YOU, AMERICAN SNOWFLAKES  WAKE UP!!! <url>",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,774,"sure! and there will be a ""glut of weaponry"" for communists and trelaffickers on the market. you, american snowflakes wake up!!!",elections2020,3,"elections2020 sure! and there will be a ""glut of weaponry"" for communists and trelaffickers on the market. you, american snowflakes wake up!!!",1,0,0.8614999055862427
8271,He’s pushed me over the edge I’m a misandrist now.,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,266,he is pushed me over the edge i am a misandrist now.,covid-19,3,covid-19 he is pushed me over the edge i am a misandrist now.,0,1,0.8338009119033813
8284,<user> <user> <user> Awwwww you sound angry..... need a snickers?,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,42,awwwww you sound angry..... need a snickers?,elections2020,3,elections2020 awwwww you sound angry..... need a snickers?,0,1,1.148407220840454
8284,<user> <user> <user> Awwwww you sound angry..... need a snickers?,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,596,awwwww you sound angry..... need a snickers?,elections2020,3,elections2020 awwwww you sound angry..... need a snickers?,0,1,1.148407220840454
8296,This! Everyone was so focused on the false narrative of white supremacist groups that they totally missed <user> not denouncing #AntifaTerrorists,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,425,this! everyone was so focused on the false narrative of white supremacist groups that they totally missed not denouncing #antifaterrorists,elections2020,3,elections2020 this! everyone was so focused on the false narrative of white supremacist groups that they totally missed not denouncing #antifaterrorists,0,1,2.02575421333313
8297,"<user> <user> ACA is the worst...keep your DR, keep your plan, your premiums will come down!   My premiums increased over 700% and my deductible went to 10K!   SCREW OBAMACARE, anything is better than that garbage",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,88,"aca is the worst...keep your dr, keep your plan, your premiums will come down! my premiums increased over 700% and my deductible went to 10k! screw obamacare, anything is better than that garbage",elections2020,3,"elections2020 aca is the worst...keep your dr, keep your plan, your premiums will come down! my premiums increased over 700% and my deductible went to 10k! screw obamacare, anything is better than that garbage",1,0,1.0611006021499634
8297,"<user> <user> ACA is the worst...keep your DR, keep your plan, your premiums will come down!   My premiums increased over 700% and my deductible went to 10K!   SCREW OBAMACARE, anything is better than that garbage",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,285,"aca is the worst...keep your dr, keep your plan, your premiums will come down! my premiums increased over 700% and my deductible went to 10k! screw obamacare, anything is better than that garbage",elections2020,3,"elections2020 aca is the worst...keep your dr, keep your plan, your premiums will come down! my premiums increased over 700% and my deductible went to 10k! screw obamacare, anything is better than that garbage",1,0,1.0611006021499634
8297,"<user> <user> ACA is the worst...keep your DR, keep your plan, your premiums will come down!   My premiums increased over 700% and my deductible went to 10K!   SCREW OBAMACARE, anything is better than that garbage",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,173,"aca is the worst...keep your dr, keep your plan, your premiums will come down! my premiums increased over 700% and my deductible went to 10k! screw obamacare, anything is better than that garbage",elections2020,3,"elections2020 aca is the worst...keep your dr, keep your plan, your premiums will come down! my premiums increased over 700% and my deductible went to 10k! screw obamacare, anything is better than that garbage",1,0,1.0611006021499634
8297,"<user> <user> ACA is the worst...keep your DR, keep your plan, your premiums will come down!   My premiums increased over 700% and my deductible went to 10K!   SCREW OBAMACARE, anything is better than that garbage",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,415,"aca is the worst...keep your dr, keep your plan, your premiums will come down! my premiums increased over 700% and my deductible went to 10k! screw obamacare, anything is better than that garbage",elections2020,3,"elections2020 aca is the worst...keep your dr, keep your plan, your premiums will come down! my premiums increased over 700% and my deductible went to 10k! screw obamacare, anything is better than that garbage",1,0,1.0611006021499634
8300,Democrats are treasonous criminals! #DemElectionFraud   #MAGA #Election2020 #Trump2020 🇺🇸,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,415,democrats are treasonous criminals! #demelectionfraud #maga #election2020 #trump2020 :United_States:,elections2020,3,elections2020 democrats are treasonous criminals! #demelectionfraud #maga #election2020 #trump2020 :United_States:,0,1,1.1366114616394043
8312,"<user> <user> Okay so I’ll help u understand what’s going on in America. The man in Philly was shot by police over 8 times for a knife, the white man (since u wanted to point out his race) in NY was tackled after shooting and killing someone with a gun. Do u get it yet?",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,546,"okay so i will help you understand what is going on in america. the man in philly was shot by police over 8 times for a knife, the white man (since you wanted to point out his race) in ny was tackled after shooting and killing someone with a gun. do you get it yet?",elections2020,3,"elections2020 okay so i will help you understand what is going on in america. the man in philly was shot by police over 8 times for a knife, the white man (since you wanted to point out his race) in ny was tackled after shooting and killing someone with a gun. do you get it yet?",0,1,1.56508469581604
8326,<user> That’s why I voted #trump2020.  You are a joke!,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,425,that is why i voted #trump2020. you are a joke!,elections2020,3,elections2020 that is why i voted #trump2020. you are a joke!,0,1,1.02644681930542
8326,<user> That’s why I voted #trump2020.  You are a joke!,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,730,that is why i voted #trump2020. you are a joke!,elections2020,3,elections2020 that is why i voted #trump2020. you are a joke!,0,1,1.02644681930542
8326,<user> That’s why I voted #trump2020.  You are a joke!,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,596,that is why i voted #trump2020. you are a joke!,elections2020,3,elections2020 that is why i voted #trump2020. you are a joke!,0,1,1.02644681930542
8362,What has this got to do with reopening schools amidst COVID-19? #Covid_19 <user> #RacistMuch ? <url>,offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,266,what has this got to do with reopening schools amidst covid-19? #covid_19 #racistmuch ?,covid-19,3,covid-19 what has this got to do with reopening schools amidst covid-19? #covid_19 #racistmuch ?,0,1,1.2383778095245361
8391,<user> moron unable to cope with the sight of all those American flags. In a public park. Screaming at the police.   #Trump2020,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,188,moron unable to cope with the sight of all those american flags. in a public park. screaming at the police. #trump2020,elections2020,3,elections2020 moron unable to cope with the sight of all those american flags. in a public park. screaming at the police. #trump2020,1,0,0.7451062798500061
8398,"<user> If you want more of this crap, vote for crazy Joe and laughing ho: <url>",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,334,"if you want more of this crap, vote for crazy joe and laughing ho:",elections2020,3,"elections2020 if you want more of this crap, vote for crazy joe and laughing ho:",1,0,0.7721633911132812
8415,"<user> You sold this country out, #QuidProJoe",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,88,"you sold this country out, #quidprojoe",elections2020,3,"elections2020 you sold this country out, #quidprojoe",0,1,1.3455164432525635
8444,"<user> <user> <user> This ""powerful"" &amp; ""strong"" message is ""strongly"" &amp; ""powerfully"" brought to you by #RacistInChief  #StandBackAndStandby",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,546,"this ""powerful"" & ""strong"" message is ""strongly"" & ""powerfully"" brought to you by #racistinchief #standbackandstandby",elections2020,3,"elections2020 this ""powerful"" & ""strong"" message is ""strongly"" & ""powerfully"" brought to you by #racistinchief #standbackandstandby",0,1,1.471901297569275
8463,All bullshit !!!!!!,offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,0,748,all bullshit !!!!!!,covid-19,3,covid-19 all bullshit !!!!!!,1,0,0.7984453439712524
8463,All bullshit !!!!!!,offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,0,610,all bullshit !!!!!!,covid-19,3,covid-19 all bullshit !!!!!!,1,0,0.7984453439712524
8510,"<user> <user> We live in a Republic and y'all voted for a guy that sniffs and gripes children on tape. Say whatever y'all want about Trump, but children are off limits.. 🤮🤮",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,425,"we live in a republic and you all voted for a guy that sniffs and gripes children on tape. say whatever you all want about trump, but children are off limits.. :face_vomiting::face_vomiting:",elections2020,3,"elections2020 we live in a republic and you all voted for a guy that sniffs and gripes children on tape. say whatever you all want about trump, but children are off limits.. :face_vomiting::face_vomiting:",0,1,0.7711629271507263
8546,<user> Joe go to bed!! Its embarrassing that ya family is still allowing you to make a fool of yourself.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,377,joe go to bed!! its embarrassing that ya family is still allowing you to make a fool of yourself.,elections2020,3,elections2020 joe go to bed!! its embarrassing that ya family is still allowing you to make a fool of yourself.,1,0,0.8690534830093384
8566,"<user> <user> Science says a ""fetal heart beat"" is merely a few quivering cells not an actual heart and the law says it’s none of your damn business...so🤷‍♂️",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,60,"science says a ""fetal heart beat"" is merely a few quivering cells not an actual heart and the law says it is none of your damn business...so:man_shrugging:",elections2020,3,"elections2020 science says a ""fetal heart beat"" is merely a few quivering cells not an actual heart and the law says it is none of your damn business...so:man_shrugging:",0,1,0.9311442971229553
8585,It's the slice brewed for me. It's going to shock the Dems how <user> will win this election.#USElections2020 #Trump2020,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,793,it is the slice brewed for me. it is going to shock the dems how will win this election.#uselections2020 #trump2020,elections2020,3,elections2020 it is the slice brewed for me. it is going to shock the dems how will win this election.#uselections2020 #trump2020,0,1,2.282949686050415
8592,<user> <user> <user> <user> <user> <user> People never defend the fact Trump is a racist with a defense of his character they just say look at what Biden supposedly did 40 years ago. Just bc someone cuts a bunch of soundbites without context doesn't make it facts. Do you know how critical thinking works?,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,60,people never defend the fact trump is a racist with a defense of his character they just say look at what biden supposedly did 40 years ago. just because someone cuts a bunch of soundbites without context does not make it facts. do you know how critical thinking works?,elections2020,3,elections2020 people never defend the fact trump is a racist with a defense of his character they just say look at what biden supposedly did 40 years ago. just because someone cuts a bunch of soundbites without context does not make it facts. do you know how critical thinking works?,0,1,1.0558985471725464
8592,<user> <user> <user> <user> <user> <user> People never defend the fact Trump is a racist with a defense of his character they just say look at what Biden supposedly did 40 years ago. Just bc someone cuts a bunch of soundbites without context doesn't make it facts. Do you know how critical thinking works?,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,425,people never defend the fact trump is a racist with a defense of his character they just say look at what biden supposedly did 40 years ago. just because someone cuts a bunch of soundbites without context does not make it facts. do you know how critical thinking works?,elections2020,3,elections2020 people never defend the fact trump is a racist with a defense of his character they just say look at what biden supposedly did 40 years ago. just because someone cuts a bunch of soundbites without context does not make it facts. do you know how critical thinking works?,0,1,1.0558985471725464
8594,Environmental Homicide!  Trump destroys our country during a pandemic hoping no one will notice or care!! <user> <user> <user> <user> <user> <user> <user> <url>,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,371,environmental homicide! trump destroys our country during a pandemic hoping no one will notice or care!!,elections2020,3,elections2020 environmental homicide! trump destroys our country during a pandemic hoping no one will notice or care!!,0,1,1.6122127771377563
8594,Environmental Homicide!  Trump destroys our country during a pandemic hoping no one will notice or care!! <user> <user> <user> <user> <user> <user> <user> <url>,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,793,environmental homicide! trump destroys our country during a pandemic hoping no one will notice or care!!,elections2020,3,elections2020 environmental homicide! trump destroys our country during a pandemic hoping no one will notice or care!!,0,1,1.6122127771377563
8606,"<user> <user> <user> <user> When you can only barely beat the biggest clown in existence, you ought to be ashamed of yourself.",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,546,"when you can only barely beat the biggest clown in existence, you ought to be ashamed of yourself.",elections2020,3,"elections2020 when you can only barely beat the biggest clown in existence, you ought to be ashamed of yourself.",1,0,0.8771093487739563
8606,"<user> <user> <user> <user> When you can only barely beat the biggest clown in existence, you ought to be ashamed of yourself.",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,345,"when you can only barely beat the biggest clown in existence, you ought to be ashamed of yourself.",elections2020,3,"elections2020 when you can only barely beat the biggest clown in existence, you ought to be ashamed of yourself.",1,0,0.8771093487739563
8619,<user> <user> <user> <user> <user> <user> <user> <user> So this supposed all loving god will make anyone who doesn't worship him burn in the pits of hell for eternity and his proof that he exists was to send down his son to be tortured and hung by his wrists for days until he died? Sounds like a real swell guy.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,425,so this supposed all loving god will make anyone who does not worship him burn in the pits of hell for eternity and his proof that he exists was to send down his son to be tortured and hung by his wrists for days until he died? sounds like a real swell guy.,elections2020,3,elections2020 so this supposed all loving god will make anyone who does not worship him burn in the pits of hell for eternity and his proof that he exists was to send down his son to be tortured and hung by his wrists for days until he died? sounds like a real swell guy.,1,0,1.2341352701187134
8619,<user> <user> <user> <user> <user> <user> <user> <user> So this supposed all loving god will make anyone who doesn't worship him burn in the pits of hell for eternity and his proof that he exists was to send down his son to be tortured and hung by his wrists for days until he died? Sounds like a real swell guy.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,721,so this supposed all loving god will make anyone who does not worship him burn in the pits of hell for eternity and his proof that he exists was to send down his son to be tortured and hung by his wrists for days until he died? sounds like a real swell guy.,elections2020,3,elections2020 so this supposed all loving god will make anyone who does not worship him burn in the pits of hell for eternity and his proof that he exists was to send down his son to be tortured and hung by his wrists for days until he died? sounds like a real swell guy.,1,0,1.2341352701187134
8629,"""""""Democrats DEFY Science And World Health Organization And INCREASE COVID Lockdown, Pure HYPOCRISY"""" Tim Pool  <url>",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,60,"""""""democrats defy science and world health organization and increase covid lockdown, pure hypocrisy"""" tim pool",covid-19,3,"covid-19 """"""democrats defy science and world health organization and increase covid lockdown, pure hypocrisy"""" tim pool",0,1,2.140986680984497
8631,#Florida turd Governor ⁦<user> Scoffs at Fresh Virus Tactics: ‘Like What?’  #GOPCowards #COVID19 #coronavirus  <url>,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,0,610,#florida turd governor ⁦ scoffs at fresh virus tactics: ‘like what?’ #gopcowards #covid19 #coronavirus,covid-19,3,covid-19 #florida turd governor ⁦ scoffs at fresh virus tactics: ‘like what?’ #gopcowards #covid19 #coronavirus,1,0,1.009312629699707
8651,"Being a African American being LGBT 🏳️‍🌈 myself I run into lots a racism from other white LGBT males, and most LGTB hispanics try to act racist right along with them and they want to fight for inclusiveness and equality. What a complete and utter joke. #Elections2020 #LGBT",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,60,"being a african american being lgbt :rainbow_flag: myself i run into lots a racism from other white lgbt males, and most lgtb hispanics try to act racist right along with them and they want to fight for inclusiveness and equality. what a complete and utter joke. #elections2020 #lgbt",elections2020,3,"elections2020 being a african american being lgbt :rainbow_flag: myself i run into lots a racism from other white lgbt males, and most lgtb hispanics try to act racist right along with them and they want to fight for inclusiveness and equality. what a complete and utter joke. #elections2020 #lgbt",0,1,1.0783827304840088
8663,Crooked Joe! Lock him up! Hunter would turn on Joe if you pressured him! <url>,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,0,515,crooked joe! lock him up! hunter would turn on joe if you pressured him!,covid-19,3,covid-19 crooked joe! lock him up! hunter would turn on joe if you pressured him!,1,0,0.9260218739509583
8683,"<user> Well Joe you asked to have your ‘Stupid B*stards’ played, here you go...",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,721,"well joe you asked to have your ‘stupid b*stards’ played, here you go...",elections2020,3,"elections2020 well joe you asked to have your ‘stupid b*stards’ played, here you go...",1,0,1.9040230512619019
8683,"<user> Well Joe you asked to have your ‘Stupid B*stards’ played, here you go...",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,41,"well joe you asked to have your ‘stupid b*stards’ played, here you go...",elections2020,3,"elections2020 well joe you asked to have your ‘stupid b*stards’ played, here you go...",1,0,1.9040230512619019
8696,"<user> <user> wants to bring an end to the pandemic, and save lives and jobs. You on the other hand want to ignore it, let people die and don’t give a damn about people losing their jobs or healthcare. You’re just an evil man.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,334,"wants to bring an end to the pandemic, and save lives and jobs. you on the other hand want to ignore it, let people die and do not give a damn about people losing their jobs or healthcare. you are just an evil man.",elections2020,3,"elections2020 wants to bring an end to the pandemic, and save lives and jobs. you on the other hand want to ignore it, let people die and do not give a damn about people losing their jobs or healthcare. you are just an evil man.",1,0,1.1741676330566406
8696,"<user> <user> wants to bring an end to the pandemic, and save lives and jobs. You on the other hand want to ignore it, let people die and don’t give a damn about people losing their jobs or healthcare. You’re just an evil man.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,546,"wants to bring an end to the pandemic, and save lives and jobs. you on the other hand want to ignore it, let people die and do not give a damn about people losing their jobs or healthcare. you are just an evil man.",elections2020,3,"elections2020 wants to bring an end to the pandemic, and save lives and jobs. you on the other hand want to ignore it, let people die and do not give a damn about people losing their jobs or healthcare. you are just an evil man.",1,0,1.1741676330566406
8696,"<user> <user> wants to bring an end to the pandemic, and save lives and jobs. You on the other hand want to ignore it, let people die and don’t give a damn about people losing their jobs or healthcare. You’re just an evil man.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,601,"wants to bring an end to the pandemic, and save lives and jobs. you on the other hand want to ignore it, let people die and do not give a damn about people losing their jobs or healthcare. you are just an evil man.",elections2020,3,"elections2020 wants to bring an end to the pandemic, and save lives and jobs. you on the other hand want to ignore it, let people die and do not give a damn about people losing their jobs or healthcare. you are just an evil man.",1,0,1.1741676330566406
8710,"<user> <user> <user> Yeah I'll never forget...  ""The bigger the lie, the more people are willing to believe it.""",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,793,"yeah i will never forget... ""the bigger the lie, the more people are willing to believe it.""",elections2020,3,"elections2020 yeah i will never forget... ""the bigger the lie, the more people are willing to believe it.""",0,1,1.9087976217269897
8752,Mail-in voting is just an excuse!  The goal of the radical #Democrats is to create a civil war in America!  They are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank!  #RestartLeader  #Trump2020   #MAGA #MIGA #Restart_opposition <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,334,mail-in voting is just an excuse! the goal of the radical #democrats is to create a civil war in america! they are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank! #restartleader #trump2020 #maga #miga #restart_opposition,elections2020,3,elections2020 mail-in voting is just an excuse! the goal of the radical #democrats is to create a civil war in america! they are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank! #restartleader #trump2020 #maga #miga #restart_opposition,1,0,0.7059457302093506
8752,Mail-in voting is just an excuse!  The goal of the radical #Democrats is to create a civil war in America!  They are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank!  #RestartLeader  #Trump2020   #MAGA #MIGA #Restart_opposition <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,588,mail-in voting is just an excuse! the goal of the radical #democrats is to create a civil war in america! they are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank! #restartleader #trump2020 #maga #miga #restart_opposition,elections2020,3,elections2020 mail-in voting is just an excuse! the goal of the radical #democrats is to create a civil war in america! they are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank! #restartleader #trump2020 #maga #miga #restart_opposition,1,0,0.7059457302093506
8752,Mail-in voting is just an excuse!  The goal of the radical #Democrats is to create a civil war in America!  They are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank!  #RestartLeader  #Trump2020   #MAGA #MIGA #Restart_opposition <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,371,mail-in voting is just an excuse! the goal of the radical #democrats is to create a civil war in america! they are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank! #restartleader #trump2020 #maga #miga #restart_opposition,elections2020,3,elections2020 mail-in voting is just an excuse! the goal of the radical #democrats is to create a civil war in america! they are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank! #restartleader #trump2020 #maga #miga #restart_opposition,1,0,0.7059457302093506
8769,<user> You won't be President. Treasonous  Dog.,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,212,you will not be president. treasonous dog.,elections2020,3,elections2020 you will not be president. treasonous dog.,1,0,0.9992480278015137
8814,"<user> Selling out your country for personal financial gain is not patriotic, though certainly political.  You are now comprised and a threat to our country.  Have some dignity and come clean to spare everyone the heartache later on.  You can run, but you can't hide.",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,400,"selling out your country for personal financial gain is not patriotic, though certainly political. you are now comprised and a threat to our country. have some dignity and come clean to spare everyone the heartache later on. you can run, but you cannot hide.",elections2020,3,"elections2020 selling out your country for personal financial gain is not patriotic, though certainly political. you are now comprised and a threat to our country. have some dignity and come clean to spare everyone the heartache later on. you can run, but you cannot hide.",0,1,1.0394728183746338
8822,"<user> your such a trained liar! No class, morals, or dignity! Typical Democrats!",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,415,"your such a trained liar! no class, morals, or dignity! typical democrats!",elections2020,3,"elections2020 your such a trained liar! no class, morals, or dignity! typical democrats!",1,0,1.3593626022338867
8828,"<user> <user> <user> Unintelligent caveman. Proof? No you don’t have any because it’s not true. However Trump just told white supremacists to; ""Stand by"". Proving Trump is the president of white supremacists, and no one else. If you support Trump, you’re a disgrace. Disgusting.",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,55,"unintelligent caveman. proof? no you do not have any because it is not true. however trump just told white supremacists to; ""stand by"". proving trump is the president of white supremacists, and no one else. if you support trump, you are a disgrace. disgusting.",elections2020,3,"elections2020 unintelligent caveman. proof? no you do not have any because it is not true. however trump just told white supremacists to; ""stand by"". proving trump is the president of white supremacists, and no one else. if you support trump, you are a disgrace. disgusting.",1,0,1.3081839084625244
