instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
5020,Nah I’m crying. They all dragging for filth rn 😭😭😭,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,513,nah i am crying. they all dragging for filth right now :loudly_crying_face::loudly_crying_face::loudly_crying_face:,blm,0,blm nah i am crying. they all dragging for filth right now :loudly_crying_face::loudly_crying_face::loudly_crying_face:,0,1,1.0570948123931885
5021,<user> <user> Koch Libertarians are the evil psychopaths destroying our democracy.  <url>,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,5,koch libertarians are the evil psychopaths destroying our democracy.,blm,0,blm koch libertarians are the evil psychopaths destroying our democracy.,0,1,0.7897539138793945
5021,<user> <user> Koch Libertarians are the evil psychopaths destroying our democracy.  <url>,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,247,koch libertarians are the evil psychopaths destroying our democracy.,blm,0,blm koch libertarians are the evil psychopaths destroying our democracy.,0,1,0.7897539138793945
5021,<user> <user> Koch Libertarians are the evil psychopaths destroying our democracy.  <url>,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,121,koch libertarians are the evil psychopaths destroying our democracy.,blm,0,blm koch libertarians are the evil psychopaths destroying our democracy.,0,1,0.7897539138793945
5021,<user> <user> Koch Libertarians are the evil psychopaths destroying our democracy.  <url>,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,755,koch libertarians are the evil psychopaths destroying our democracy.,blm,0,blm koch libertarians are the evil psychopaths destroying our democracy.,0,1,0.7897539138793945
5023,Aye yo white people come get yall kin folf she acting out,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,428,aye yo white people come get you all kin folf she acting out,blm,0,blm aye yo white people come get you all kin folf she acting out,0,1,0.9686622619628906
5047,"Say it louder for the Trump voters in the back..... smh..  it was white supremacists....they wanted to burn down a black neighborhood,  and they did...  in multiple cities",offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,343,"say it louder for the trump voters in the back..... smh.. it was white supremacists....they wanted to burn down a black neighborhood, and they did... in multiple cities",blm,0,"blm say it louder for the trump voters in the back..... smh.. it was white supremacists....they wanted to burn down a black neighborhood, and they did... in multiple cities",0,1,1.1331448554992676
5047,"Say it louder for the Trump voters in the back..... smh..  it was white supremacists....they wanted to burn down a black neighborhood,  and they did...  in multiple cities",offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,501,"say it louder for the trump voters in the back..... smh.. it was white supremacists....they wanted to burn down a black neighborhood, and they did... in multiple cities",blm,0,"blm say it louder for the trump voters in the back..... smh.. it was white supremacists....they wanted to burn down a black neighborhood, and they did... in multiple cities",0,1,1.1331448554992676
5061,This is how you know Soros and his ilk are behind the movement! Anarchy is not going to happen in the USA! We went up against other evil powers and we can do it again!,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,501,this is how you know soros and his ilk are behind the movement! anarchy is not going to happen in the usa! we went up against other evil powers and we can do it again!,blm,0,blm this is how you know soros and his ilk are behind the movement! anarchy is not going to happen in the usa! we went up against other evil powers and we can do it again!,0,1,2.083493709564209
5063,Wouldn't this be the right time for rappers to talk about the use of the N Word in music. A lot of white people mumbling the lyrics and thinking it's okay to say Nigga.  #BlackLivesMatter <user>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,264,would not this be the right time for rappers to talk about the use of the n word in music. a lot of white people mumbling the lyrics and thinking it is okay to say nigga. #blacklivesmatter,blm,0,blm would not this be the right time for rappers to talk about the use of the n word in music. a lot of white people mumbling the lyrics and thinking it is okay to say nigga. #blacklivesmatter,1,0,1.0853809118270874
5063,Wouldn't this be the right time for rappers to talk about the use of the N Word in music. A lot of white people mumbling the lyrics and thinking it's okay to say Nigga.  #BlackLivesMatter <user>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,559,would not this be the right time for rappers to talk about the use of the n word in music. a lot of white people mumbling the lyrics and thinking it is okay to say nigga. #blacklivesmatter,blm,0,blm would not this be the right time for rappers to talk about the use of the n word in music. a lot of white people mumbling the lyrics and thinking it is okay to say nigga. #blacklivesmatter,1,0,1.0853809118270874
5063,Wouldn't this be the right time for rappers to talk about the use of the N Word in music. A lot of white people mumbling the lyrics and thinking it's okay to say Nigga.  #BlackLivesMatter <user>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,507,would not this be the right time for rappers to talk about the use of the n word in music. a lot of white people mumbling the lyrics and thinking it is okay to say nigga. #blacklivesmatter,blm,0,blm would not this be the right time for rappers to talk about the use of the n word in music. a lot of white people mumbling the lyrics and thinking it is okay to say nigga. #blacklivesmatter,1,0,1.0853809118270874
5070,"Keep in mind, Meghan McCain's batshit husband is a writer for The Federalist.",offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,755,"keep in mind, meghan mccain's batshit husband is a writer for the federalist.",blm,0,"blm keep in mind, meghan mccain's batshit husband is a writer for the federalist.",0,1,1.5878278017044067
5070,"Keep in mind, Meghan McCain's batshit husband is a writer for The Federalist.",offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,306,"keep in mind, meghan mccain's batshit husband is a writer for the federalist.",blm,0,"blm keep in mind, meghan mccain's batshit husband is a writer for the federalist.",0,1,1.5878278017044067
5070,"Keep in mind, Meghan McCain's batshit husband is a writer for The Federalist.",offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,328,"keep in mind, meghan mccain's batshit husband is a writer for the federalist.",blm,0,"blm keep in mind, meghan mccain's batshit husband is a writer for the federalist.",0,1,1.5878278017044067
5070,"Keep in mind, Meghan McCain's batshit husband is a writer for The Federalist.",offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,608,"keep in mind, meghan mccain's batshit husband is a writer for the federalist.",blm,0,"blm keep in mind, meghan mccain's batshit husband is a writer for the federalist.",0,1,1.5878278017044067
5070,"Keep in mind, Meghan McCain's batshit husband is a writer for The Federalist.",offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,419,"keep in mind, meghan mccain's batshit husband is a writer for the federalist.",blm,0,"blm keep in mind, meghan mccain's batshit husband is a writer for the federalist.",0,1,1.5878278017044067
5097,<user> I get the pain but dam warn somebody 😲. Made my ass jump😥. Police is in trouble when the world stands up!!! <url> #BlackLivesMatter <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,271,i get the pain but dam warn somebody :astonished_face:. made my ass jump:sad_but_relieved_face:. police is in trouble when the world stands up!!! #blacklivesmatter,blm,0,blm i get the pain but dam warn somebody :astonished_face:. made my ass jump:sad_but_relieved_face:. police is in trouble when the world stands up!!! #blacklivesmatter,0,1,1.008767008781433
5103,<user> <user> <user> HINT: READ AOC's twitter feed...feel REALLY dumb.  <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,701,hint: read aoc's twitter feed...feel really dumb.,blm,0,blm hint: read aoc's twitter feed...feel really dumb.,0,1,2.8475255966186523
5149,<user> Just think what would happen if the coronavirus hits san francisco and all the homeless and crap on sidewalks. <url>,offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,625,just think what would happen if the coronavirus hits san francisco and all the homeless and crap on sidewalks.,covid-19,0,covid-19 just think what would happen if the coronavirus hits san francisco and all the homeless and crap on sidewalks.,0,1,1.5858498811721802
5163,Racist nazi will change only after death,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,305,racist nazi will change only after death,blm,0,blm racist nazi will change only after death,0,1,1.5154410600662231
5163,Racist nazi will change only after death,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,29,racist nazi will change only after death,blm,0,blm racist nazi will change only after death,0,1,1.5154410600662231
5163,Racist nazi will change only after death,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,274,racist nazi will change only after death,blm,0,blm racist nazi will change only after death,0,1,1.5154410600662231
5169,<user>   put more lunatics on you show!! Police free!! She must be a career criminal then!! Who the hell in their right mind agrees with that?? Oh. Right!! <user> and <user>,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,632,put more lunatics on you show!! police free!! she must be a career criminal then!! who the hell in their right mind agrees with that?? oh. right!! and,blm,0,blm put more lunatics on you show!! police free!! she must be a career criminal then!! who the hell in their right mind agrees with that?? oh. right!! and,1,0,0.7151951789855957
5169,<user>   put more lunatics on you show!! Police free!! She must be a career criminal then!! Who the hell in their right mind agrees with that?? Oh. Right!! <user> and <user>,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,443,put more lunatics on you show!! police free!! she must be a career criminal then!! who the hell in their right mind agrees with that?? oh. right!! and,blm,0,blm put more lunatics on you show!! police free!! she must be a career criminal then!! who the hell in their right mind agrees with that?? oh. right!! and,1,0,0.7151951789855957
5180,<user> <user> <user> <user> <user> <user> Right?  These clowns just need to pack it up and head for their bunkers.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,625,right? these clowns just need to pack it up and head for their bunkers.,elections2020,0,elections2020 right? these clowns just need to pack it up and head for their bunkers.,1,0,0.6992821097373962
5191,Shenanigans in Mpls. Everyone pay attention.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,701,shenanigans in mpls. everyone pay attention.,blm,0,blm shenanigans in mpls. everyone pay attention.,0,1,2.696897268295288
5232,"<user> Yes, it might have started in Minneapolis. Yes, it might have started with the murder of one Black Man, but ONE Black man represents the great chasm that divides America - Black and White.  I'm hearing - I applaud the kneeling on one side and I'm through with the NFL on the 2)",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,328,"yes, it might have started in minneapolis. yes, it might have started with the murder of one black man, but one black man represents the great chasm that divides america - black and white. i am hearing - i applaud the kneeling on one side and i am through with the nfl on the 2)",blm,0,"blm yes, it might have started in minneapolis. yes, it might have started with the murder of one black man, but one black man represents the great chasm that divides america - black and white. i am hearing - i applaud the kneeling on one side and i am through with the nfl on the 2)",0,1,1.9746097326278687
5235,<user> <user> I think I would be leaving Minneapolis to the criminals.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,6,i think i would be leaving minneapolis to the criminals.,blm,0,blm i think i would be leaving minneapolis to the criminals.,0,1,2.5019192695617676
5279,<user> <user> So a crime George Floyd committed in 2007 means he deserves to die 17 years later you sociopath is showing dude please take several fucking seats i garuntee if we over punished you for a transgression you committed 17 years ago you’d be bellyaching,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,582,so a crime george floyd committed in 2007 means he deserves to die 17 years later you sociopath is showing dude please take several fucking seats i garuntee if we over punished you for a transgression you committed 17 years ago you would be bellyaching,blm,0,blm so a crime george floyd committed in 2007 means he deserves to die 17 years later you sociopath is showing dude please take several fucking seats i garuntee if we over punished you for a transgression you committed 17 years ago you would be bellyaching,1,0,2.039327383041382
5279,<user> <user> So a crime George Floyd committed in 2007 means he deserves to die 17 years later you sociopath is showing dude please take several fucking seats i garuntee if we over punished you for a transgression you committed 17 years ago you’d be bellyaching,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,274,so a crime george floyd committed in 2007 means he deserves to die 17 years later you sociopath is showing dude please take several fucking seats i garuntee if we over punished you for a transgression you committed 17 years ago you would be bellyaching,blm,0,blm so a crime george floyd committed in 2007 means he deserves to die 17 years later you sociopath is showing dude please take several fucking seats i garuntee if we over punished you for a transgression you committed 17 years ago you would be bellyaching,1,0,2.039327383041382
5294,a reminder that minnesota has voted democrat since 1976...........we’re a bunch of clout chasers in the NUMBER 2 worst fucking state but uhhh were democrats here!!!! we’re soooo progressive hehe 😇,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,306,a reminder that minnesota has voted democrat since 1976...........we are a bunch of clout chasers in the number 2 worst fucking state but uhhh were democrats here!!!! we are soooo progressive hehe :smiling_face_with_halo:,blm,0,blm a reminder that minnesota has voted democrat since 1976...........we are a bunch of clout chasers in the number 2 worst fucking state but uhhh were democrats here!!!! we are soooo progressive hehe :smiling_face_with_halo:,1,0,1.8283871412277222
5294,a reminder that minnesota has voted democrat since 1976...........we’re a bunch of clout chasers in the NUMBER 2 worst fucking state but uhhh were democrats here!!!! we’re soooo progressive hehe 😇,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,328,a reminder that minnesota has voted democrat since 1976...........we are a bunch of clout chasers in the number 2 worst fucking state but uhhh were democrats here!!!! we are soooo progressive hehe :smiling_face_with_halo:,blm,0,blm a reminder that minnesota has voted democrat since 1976...........we are a bunch of clout chasers in the number 2 worst fucking state but uhhh were democrats here!!!! we are soooo progressive hehe :smiling_face_with_halo:,1,0,1.8283871412277222
5299,The cops really think they’re at war with the residents of Minneapolis. I really feel like I’m living in another universe where unfortunate events keep popping up like a whack- a-mole.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,343,the cops really think they are at war with the residents of minneapolis. i really feel like i am living in another universe where unfortunate events keep popping up like a whack- a-mole.,blm,0,blm the cops really think they are at war with the residents of minneapolis. i really feel like i am living in another universe where unfortunate events keep popping up like a whack- a-mole.,0,1,0.9927746057510376
5309,The amount of lives that are going to be lost because of demonstrations  about #georgefloyd due to #COVID19  and its spread among the rioters well is it going to be worth it? #Mylifemattersmore than yours you #covidiots,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,253,the amount of lives that are going to be lost because of demonstrations about #georgefloyd due to #covid19 and its spread among the rioters well is it going to be worth it? #mylifemattersmore than yours you #covidiots,blm,0,blm the amount of lives that are going to be lost because of demonstrations about #georgefloyd due to #covid19 and its spread among the rioters well is it going to be worth it? #mylifemattersmore than yours you #covidiots,0,1,2.8973777294158936
5320,It literally MIND BOGGLES me that we are #1 in the country for COVID cases and y’all still don’t wanna wear masks- and at the very LEAST for other people. Y’all really selfish as fuck.,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,0,582,it literally mind boggles me that we are #1 in the country for covid cases and you all still do not want to wear masks- and at the very least for other people. you all really selfish as fuck.,covid-19,0,covid-19 it literally mind boggles me that we are #1 in the country for covid cases and you all still do not want to wear masks- and at the very least for other people. you all really selfish as fuck.,1,0,1.3191766738891602
5335,Throwing things during a protest is thuggery <user> - show some intelligence. <url>,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,13,throwing things during a protest is thuggery - show some intelligence.,blm,0,blm throwing things during a protest is thuggery - show some intelligence.,0,1,1.0947695970535278
5335,Throwing things during a protest is thuggery <user> - show some intelligence. <url>,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,428,throwing things during a protest is thuggery - show some intelligence.,blm,0,blm throwing things during a protest is thuggery - show some intelligence.,0,1,1.0947695970535278
5343,White people,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,343,white people,blm,0,blm white people,0,1,1.111462950706482
5343,White people,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,582,white people,blm,0,blm white people,0,1,1.111462950706482
5343,White people,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,501,white people,blm,0,blm white people,0,1,1.111462950706482
5349,My God. What is wrong with our world? This is so sickening. The #GeorgeFloydChallenge is why WE HAVE TO TEACH OUR KIDS ABOUT RACISM AND WHY IT IS WRONG.  #BlackLivesMatter #GeorgeFloyd #BlackOutTuesday #blackoutday,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,800,my god. what is wrong with our world? this is so sickening. the #georgefloydchallenge is why we have to teach our kids about racism and why it is wrong. #blacklivesmatter #georgefloyd #blackouttuesday #blackoutday,blm,0,blm my god. what is wrong with our world? this is so sickening. the #georgefloydchallenge is why we have to teach our kids about racism and why it is wrong. #blacklivesmatter #georgefloyd #blackouttuesday #blackoutday,0,1,2.876070499420166
5349,My God. What is wrong with our world? This is so sickening. The #GeorgeFloydChallenge is why WE HAVE TO TEACH OUR KIDS ABOUT RACISM AND WHY IT IS WRONG.  #BlackLivesMatter #GeorgeFloyd #BlackOutTuesday #blackoutday,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,701,my god. what is wrong with our world? this is so sickening. the #georgefloydchallenge is why we have to teach our kids about racism and why it is wrong. #blacklivesmatter #georgefloyd #blackouttuesday #blackoutday,blm,0,blm my god. what is wrong with our world? this is so sickening. the #georgefloydchallenge is why we have to teach our kids about racism and why it is wrong. #blacklivesmatter #georgefloyd #blackouttuesday #blackoutday,0,1,2.876070499420166
5380,"<user>   You don’t get to battle with our kids lives, demon.",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,582,"you do not get to battle with our kids lives, demon.",covid-19,0,"covid-19 you do not get to battle with our kids lives, demon.",0,1,1.1577876806259155
5382,I fucking cried watching this,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,264,i fucking cried watching this,blm,0,blm i fucking cried watching this,1,0,2.0324740409851074
5382,I fucking cried watching this,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,343,i fucking cried watching this,blm,0,blm i fucking cried watching this,1,0,2.0324740409851074
5382,I fucking cried watching this,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,582,i fucking cried watching this,blm,0,blm i fucking cried watching this,1,0,2.0324740409851074
5385,"<user> should listen to the people. this is more than George Floyd; this is oppression of the working class. 45 million people lost their jobs and healthcare, have no income, no food, and are deeply in debt. you bail out wall street repeatedly. You deliberately sabotage anyone who",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,328,"should listen to the people. this is more than george floyd; this is oppression of the working class. 45 million people lost their jobs and healthcare, have no income, no food, and are deeply in debt. you bail out wall street repeatedly. you deliberately sabotage anyone who",blm,0,"blm should listen to the people. this is more than george floyd; this is oppression of the working class. 45 million people lost their jobs and healthcare, have no income, no food, and are deeply in debt. you bail out wall street repeatedly. you deliberately sabotage anyone who",0,1,1.7929141521453857
5387,No officers were charged and his family fights on. I think it’s time for UK to get public &amp; angry too. Keep it loud America &amp; we might just start to get off our passive complicit arses  #ShekuBayoh #GeorgeFloyd #BlackLivesMatter <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,30,no officers were charged and his family fights on. i think it is time for uk to get public & angry too. keep it loud america & we might just start to get off our passive complicit arses #shekubayoh #georgefloyd #blacklivesmatter,blm,0,blm no officers were charged and his family fights on. i think it is time for uk to get public & angry too. keep it loud america & we might just start to get off our passive complicit arses #shekubayoh #georgefloyd #blacklivesmatter,1,0,0.8396439552307129
5387,No officers were charged and his family fights on. I think it’s time for UK to get public &amp; angry too. Keep it loud America &amp; we might just start to get off our passive complicit arses  #ShekuBayoh #GeorgeFloyd #BlackLivesMatter <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,586,no officers were charged and his family fights on. i think it is time for uk to get public & angry too. keep it loud america & we might just start to get off our passive complicit arses #shekubayoh #georgefloyd #blacklivesmatter,blm,0,blm no officers were charged and his family fights on. i think it is time for uk to get public & angry too. keep it loud america & we might just start to get off our passive complicit arses #shekubayoh #georgefloyd #blacklivesmatter,1,0,0.8396439552307129
5387,No officers were charged and his family fights on. I think it’s time for UK to get public &amp; angry too. Keep it loud America &amp; we might just start to get off our passive complicit arses  #ShekuBayoh #GeorgeFloyd #BlackLivesMatter <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,171,no officers were charged and his family fights on. i think it is time for uk to get public & angry too. keep it loud america & we might just start to get off our passive complicit arses #shekubayoh #georgefloyd #blacklivesmatter,blm,0,blm no officers were charged and his family fights on. i think it is time for uk to get public & angry too. keep it loud america & we might just start to get off our passive complicit arses #shekubayoh #georgefloyd #blacklivesmatter,1,0,0.8396439552307129
5413,"I'm sure they figured if the Lefty politicians won't take your sorry ass to Jail, they'd bring the Jailers to you!!  Have a Peaceful night. 🤭👌🏿  #BlackLivesMatter = #BlackSeparatists",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,126,"i am sure they figured if the lefty politicians will not take your sorry ass to jail, they would bring the jailers to you!! have a peaceful night. :face_with_hand_over_mouth::OK_hand_dark_skin_tone: #blacklivesmatter = #blackseparatists",blm,0,"blm i am sure they figured if the lefty politicians will not take your sorry ass to jail, they would bring the jailers to you!! have a peaceful night. :face_with_hand_over_mouth::OK_hand_dark_skin_tone: #blacklivesmatter = #blackseparatists",1,0,0.9681062698364258
5413,"I'm sure they figured if the Lefty politicians won't take your sorry ass to Jail, they'd bring the Jailers to you!!  Have a Peaceful night. 🤭👌🏿  #BlackLivesMatter = #BlackSeparatists",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,29,"i am sure they figured if the lefty politicians will not take your sorry ass to jail, they would bring the jailers to you!! have a peaceful night. :face_with_hand_over_mouth::OK_hand_dark_skin_tone: #blacklivesmatter = #blackseparatists",blm,0,"blm i am sure they figured if the lefty politicians will not take your sorry ass to jail, they would bring the jailers to you!! have a peaceful night. :face_with_hand_over_mouth::OK_hand_dark_skin_tone: #blacklivesmatter = #blackseparatists",1,0,0.9681062698364258
5466,When it’s fashionable eh? Fuck off. <url>,offensiveness detection,5,en,1,train,0.2,0.8,BLM,0,534,when it is fashionable eh? fuck off.,blm,0,blm when it is fashionable eh? fuck off.,1,0,1.9141899347305298
5493,<user> That the looters/rioters are just as bad as the cops that killed George Floyd,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,125,that the looters/rioters are just as bad as the cops that killed george floyd,blm,0,blm that the looters/rioters are just as bad as the cops that killed george floyd,0,1,1.298517107963562
5508,Polynesian culture is so dope,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,513,polynesian culture is so dope,blm,0,blm polynesian culture is so dope,1,0,0.7830520868301392
5508,Polynesian culture is so dope,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,245,polynesian culture is so dope,blm,0,blm polynesian culture is so dope,1,0,0.7830520868301392
5508,Polynesian culture is so dope,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,274,polynesian culture is so dope,blm,0,blm polynesian culture is so dope,1,0,0.7830520868301392
5508,Polynesian culture is so dope,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,292,polynesian culture is so dope,blm,0,blm polynesian culture is so dope,1,0,0.7830520868301392
5523,How the heck these wirdous get elected???????,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,121,how the heck these wirdous get elected???????,blm,0,blm how the heck these wirdous get elected???????,1,0,0.7968470454216003
5523,How the heck these wirdous get elected???????,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,582,how the heck these wirdous get elected???????,blm,0,blm how the heck these wirdous get elected???????,1,0,0.7968470454216003
5523,How the heck these wirdous get elected???????,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,274,how the heck these wirdous get elected???????,blm,0,blm how the heck these wirdous get elected???????,1,0,0.7968470454216003
5533,"<user> <user> Dictators do stuff like order people around, put government apparatchiks in charge of our lives, and confiscate guns.  Now... let me think... who wants to do all of those things?   Hmmm... #dumbass #TakeTheRed #VoteRed #MAGA",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,65,"dictators do stuff like order people around, put government apparatchiks in charge of our lives, and confiscate guns. now... let me think... who wants to do all of those things? hmmm... #dumbass #takethered #votered #maga",elections2020,0,"elections2020 dictators do stuff like order people around, put government apparatchiks in charge of our lives, and confiscate guns. now... let me think... who wants to do all of those things? hmmm... #dumbass #takethered #votered #maga",1,0,0.9519543647766113
5544,This dude is the WORST. Please just stop,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,708,this dude is the worst. please just stop,blm,0,blm this dude is the worst. please just stop,0,1,1.251010775566101
5571,<user> All we want peace and settle everything I think the bastard that killed George Floyd the is saying I can't breathe over 11 times.,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,274,all we want peace and settle everything i think the bastard that killed george floyd the is saying i cannot breathe over 11 times.,blm,0,blm all we want peace and settle everything i think the bastard that killed george floyd the is saying i cannot breathe over 11 times.,0,1,1.0197265148162842
5571,<user> All we want peace and settle everything I think the bastard that killed George Floyd the is saying I can't breathe over 11 times.,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,305,all we want peace and settle everything i think the bastard that killed george floyd the is saying i cannot breathe over 11 times.,blm,0,blm all we want peace and settle everything i think the bastard that killed george floyd the is saying i cannot breathe over 11 times.,0,1,1.0197265148162842
5571,<user> All we want peace and settle everything I think the bastard that killed George Floyd the is saying I can't breathe over 11 times.,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,474,all we want peace and settle everything i think the bastard that killed george floyd the is saying i cannot breathe over 11 times.,blm,0,blm all we want peace and settle everything i think the bastard that killed george floyd the is saying i cannot breathe over 11 times.,0,1,1.0197265148162842
5574,"Just remembered the Girl Scout that took my $20 in March, the Covid fucking took my Thin Mints.",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,0,582,"just remembered the girl scout that took my $20 in march, the covid fucking took my thin mints.",covid-19,0,"covid-19 just remembered the girl scout that took my $20 in march, the covid fucking took my thin mints.",1,0,1.9924935102462769
5582,"<user> <user> Then of course there’s the police who were caught red handed ALL OVER THE COUNTRY dressing under cover as protesters and planting bricks to start violence so they have an excuse to attack peaceful protestors. The violent left, my ass. Explain this: <url>",offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,117,"then of course there is the police who were caught red handed all over the country dressing under cover as protesters and planting bricks to start violence so they have an excuse to attack peaceful protestors. the violent left, my ass. explain this:",blm,0,"blm then of course there is the police who were caught red handed all over the country dressing under cover as protesters and planting bricks to start violence so they have an excuse to attack peaceful protestors. the violent left, my ass. explain this:",1,0,0.8697930574417114
5582,"<user> <user> Then of course there’s the police who were caught red handed ALL OVER THE COUNTRY dressing under cover as protesters and planting bricks to start violence so they have an excuse to attack peaceful protestors. The violent left, my ass. Explain this: <url>",offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,513,"then of course there is the police who were caught red handed all over the country dressing under cover as protesters and planting bricks to start violence so they have an excuse to attack peaceful protestors. the violent left, my ass. explain this:",blm,0,"blm then of course there is the police who were caught red handed all over the country dressing under cover as protesters and planting bricks to start violence so they have an excuse to attack peaceful protestors. the violent left, my ass. explain this:",1,0,0.8697930574417114
5598,He’s a idiot he want to continue to commit mass murder!,offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,582,he is a idiot he want to continue to commit mass murder!,covid-19,0,covid-19 he is a idiot he want to continue to commit mass murder!,0,1,0.913134753704071
5618,Horrific!  This just shows this stopped being about George Floyd days ago. These thugs attempt to murder while supposedly protesting murder. What a farce! #riots2020 <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,701,horrific! this just shows this stopped being about george floyd days ago. these thugs attempt to murder while supposedly protesting murder. what a farce! #riots2020,blm,0,blm horrific! this just shows this stopped being about george floyd days ago. these thugs attempt to murder while supposedly protesting murder. what a farce! #riots2020,0,1,2.2155420780181885
5618,Horrific!  This just shows this stopped being about George Floyd days ago. These thugs attempt to murder while supposedly protesting murder. What a farce! #riots2020 <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,201,horrific! this just shows this stopped being about george floyd days ago. these thugs attempt to murder while supposedly protesting murder. what a farce! #riots2020,blm,0,blm horrific! this just shows this stopped being about george floyd days ago. these thugs attempt to murder while supposedly protesting murder. what a farce! #riots2020,0,1,2.2155420780181885
5652,"<user> <user> <user> Yuh, it wouldn’t be a surprise if trump were to fake his death after anonymous just blasted his ass",offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,451,"yuh, it would not be a surprise if trump were to fake his death after anonymous just blasted his ass",blm,0,"blm yuh, it would not be a surprise if trump were to fake his death after anonymous just blasted his ass",1,0,1.1624681949615479
5658,"<user> <user> <user> <user> <user> <user> <user> You should probably google Breonna Taylor, Charles Kinsey, Philando Castille, George Floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,364,"you should probably google breonna taylor, charles kinsey, philando castille, george floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",blm,0,"blm you should probably google breonna taylor, charles kinsey, philando castille, george floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",0,1,0.9847348928451538
