instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
9825,"<user> <user> <user> <user> Because the economy is in peril due to the globalists unleashing their FAUXVID scam. Plus them stealing from us thru IRS mobsters. Plus, Joe wanting to RAISE taxes. Etc.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,573,"because the economy is in peril due to the globalists unleashing their fauxvid scam. plus them stealing from us thru irs mobsters. plus, joe wanting to raise taxes. etc.",elections2020,3,"elections2020 because the economy is in peril due to the globalists unleashing their fauxvid scam. plus them stealing from us thru irs mobsters. plus, joe wanting to raise taxes. etc.",1,0,0.9327128529548645
9833,"As Texas continues to reopen and #COVID starts to spike - has <user> forgotten that it's the economy, stupid? We discuss in the new pod. <url>",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,0,21,"as texas continues to reopen and #covid starts to spike - has forgotten that it is the economy, stupid? we discuss in the new pod.",covid-19,3,"covid-19 as texas continues to reopen and #covid starts to spike - has forgotten that it is the economy, stupid? we discuss in the new pod.",1,0,0.8051137328147888
9833,"As Texas continues to reopen and #COVID starts to spike - has <user> forgotten that it's the economy, stupid? We discuss in the new pod. <url>",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,0,169,"as texas continues to reopen and #covid starts to spike - has forgotten that it is the economy, stupid? we discuss in the new pod.",covid-19,3,"covid-19 as texas continues to reopen and #covid starts to spike - has forgotten that it is the economy, stupid? we discuss in the new pod.",1,0,0.8051137328147888
9838,"How could it possible! <user> Deplorable, Immoral, Monster, Orangutan, Criminal, Dodge the Entire Nation and a Whole lot of Bright Mind.  Otherwise, Why Would Anyone in their Right Mind Vote for 4 more Years of this bull💩!  #VoteHimOut2020 #VoteHimOutandLockHimUp <url>",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,104,"how could it possible! deplorable, immoral, monster, orangutan, criminal, dodge the entire nation and a whole lot of bright mind. otherwise, why would anyone in their right mind vote for 4 more years of this bull:pile_of_poo:! #votehimout2020 #votehimoutandlockhimup",elections2020,3,"elections2020 how could it possible! deplorable, immoral, monster, orangutan, criminal, dodge the entire nation and a whole lot of bright mind. otherwise, why would anyone in their right mind vote for 4 more years of this bull:pile_of_poo:! #votehimout2020 #votehimoutandlockhimup",1,0,0.9786956310272217
9838,"How could it possible! <user> Deplorable, Immoral, Monster, Orangutan, Criminal, Dodge the Entire Nation and a Whole lot of Bright Mind.  Otherwise, Why Would Anyone in their Right Mind Vote for 4 more Years of this bull💩!  #VoteHimOut2020 #VoteHimOutandLockHimUp <url>",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,774,"how could it possible! deplorable, immoral, monster, orangutan, criminal, dodge the entire nation and a whole lot of bright mind. otherwise, why would anyone in their right mind vote for 4 more years of this bull:pile_of_poo:! #votehimout2020 #votehimoutandlockhimup",elections2020,3,"elections2020 how could it possible! deplorable, immoral, monster, orangutan, criminal, dodge the entire nation and a whole lot of bright mind. otherwise, why would anyone in their right mind vote for 4 more years of this bull:pile_of_poo:! #votehimout2020 #votehimoutandlockhimup",1,0,0.9786956310272217
9843,"Some memorable lines from <user> tonight  ""Will you shut up, man?""  ""You're the worst president America has ever had, come on.""  ""He’s the racist.""  ""Folks do you have any idea what this clown's doing?""",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,747,"some memorable lines from tonight ""will you shut up, man?"" ""you are the worst president america has ever had, come on."" ""he is the racist."" ""folks do you have any idea what this clown's doing?""",elections2020,3,"elections2020 some memorable lines from tonight ""will you shut up, man?"" ""you are the worst president america has ever had, come on."" ""he is the racist."" ""folks do you have any idea what this clown's doing?""",1,0,1.2073190212249756
9843,"Some memorable lines from <user> tonight  ""Will you shut up, man?""  ""You're the worst president America has ever had, come on.""  ""He’s the racist.""  ""Folks do you have any idea what this clown's doing?""",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,53,"some memorable lines from tonight ""will you shut up, man?"" ""you are the worst president america has ever had, come on."" ""he is the racist."" ""folks do you have any idea what this clown's doing?""",elections2020,3,"elections2020 some memorable lines from tonight ""will you shut up, man?"" ""you are the worst president america has ever had, come on."" ""he is the racist."" ""folks do you have any idea what this clown's doing?""",1,0,1.2073190212249756
9843,"Some memorable lines from <user> tonight  ""Will you shut up, man?""  ""You're the worst president America has ever had, come on.""  ""He’s the racist.""  ""Folks do you have any idea what this clown's doing?""",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,721,"some memorable lines from tonight ""will you shut up, man?"" ""you are the worst president america has ever had, come on."" ""he is the racist."" ""folks do you have any idea what this clown's doing?""",elections2020,3,"elections2020 some memorable lines from tonight ""will you shut up, man?"" ""you are the worst president america has ever had, come on."" ""he is the racist."" ""folks do you have any idea what this clown's doing?""",1,0,1.2073190212249756
9854,<user> <user> <user> 😂Sure. Okay. Whatever you say. How do you feel about the corruption of the current family in the White House? Or is that fake news?,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,418,:face_with_tears_of_joy:sure. okay. whatever you say. how do you feel about the corruption of the current family in the white house? or is that fake news?,elections2020,3,elections2020 :face_with_tears_of_joy:sure. okay. whatever you say. how do you feel about the corruption of the current family in the white house? or is that fake news?,0,1,2.0306296348571777
9855,<user> <user> <user> 🤣🤣🤣🤣🤣🤣 Charlie Gossip Girl is up early and spewing his crap.,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,134,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: charlie gossip girl is up early and spewing his crap.,elections2020,3,elections2020 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: charlie gossip girl is up early and spewing his crap.,1,0,1.180003046989441
9871,<user> U r going to jail,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,769,you r going to jail,elections2020,3,elections2020 you r going to jail,0,1,1.0086106061935425
9871,<user> U r going to jail,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,88,you r going to jail,elections2020,3,elections2020 you r going to jail,0,1,1.0086106061935425
9872,Won't work.  Gangs will terrorize the city.  Murder at will and maybe they'll shoot the Mayor.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,616,will not work. gangs will terrorize the city. murder at will and maybe they will shoot the mayor.,blm,3,blm will not work. gangs will terrorize the city. murder at will and maybe they will shoot the mayor.,0,1,1.1187431812286377
9890,<user> YOU &amp; KAMALA never answer the damn questions in the debate wtf. WHAT WOULD YOU DO DURING COVID-19 IF YOU GUYS RUNNING FOR PRESIDENT THIS TIME??,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,173,you & kamala never answer the damn questions in the debate wtf. what would you do during covid-19 if you guys running for president this time??,elections2020,3,elections2020 you & kamala never answer the damn questions in the debate wtf. what would you do during covid-19 if you guys running for president this time??,0,1,0.8946317434310913
9949,<user> China is to blame for this virus!!!! China!,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,379,china is to blame for this virus!!!! china!,elections2020,3,elections2020 china is to blame for this virus!!!! china!,0,1,2.302377939224243
9951,EVERY LAST ONE OF THESE BUYDEN CRIME FAMILY MEMBERS INCLUDING JILL NEED TO BE ARRESTED AND HANDCUFFED !!!!,offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,276,every last one of these buyden crime family members including jill need to be arrested and handcuffed !!!!,elections2020,3,elections2020 every last one of these buyden crime family members including jill need to be arrested and handcuffed !!!!,0,1,1.0524845123291016
9951,EVERY LAST ONE OF THESE BUYDEN CRIME FAMILY MEMBERS INCLUDING JILL NEED TO BE ARRESTED AND HANDCUFFED !!!!,offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,88,every last one of these buyden crime family members including jill need to be arrested and handcuffed !!!!,elections2020,3,elections2020 every last one of these buyden crime family members including jill need to be arrested and handcuffed !!!!,0,1,1.0524845123291016
9955,<user> period trum is a clown,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,576,period trum is a clown,elections2020,3,elections2020 period trum is a clown,1,0,1.2508304119110107
9955,<user> period trum is a clown,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,53,period trum is a clown,elections2020,3,elections2020 period trum is a clown,1,0,1.2508304119110107
9955,<user> period trum is a clown,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,721,period trum is a clown,elections2020,3,elections2020 period trum is a clown,1,0,1.2508304119110107
9957,<user> COVID COVID COVID it will be the force that bends you over to grab the soap for murdering hundreds of thousands of innocent Americans #VoteTrumpOut2020 #BidenHarris2020,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,400,covid covid covid it will be the force that bends you over to grab the soap for murdering hundreds of thousands of innocent americans #votetrumpout2020 #bidenharris2020,elections2020,3,elections2020 covid covid covid it will be the force that bends you over to grab the soap for murdering hundreds of thousands of innocent americans #votetrumpout2020 #bidenharris2020,0,1,1.042639136314392
9957,<user> COVID COVID COVID it will be the force that bends you over to grab the soap for murdering hundreds of thousands of innocent Americans #VoteTrumpOut2020 #BidenHarris2020,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,144,covid covid covid it will be the force that bends you over to grab the soap for murdering hundreds of thousands of innocent americans #votetrumpout2020 #bidenharris2020,elections2020,3,elections2020 covid covid covid it will be the force that bends you over to grab the soap for murdering hundreds of thousands of innocent americans #votetrumpout2020 #bidenharris2020,0,1,1.042639136314392
9961,<user> All you did a blaming. You were asked about COVID &amp; instead of giving solutions you started blaming president! Your party lost last time &amp; history will repeat it self on Nov 3rd.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,42,all you did a blaming. you were asked about covid & instead of giving solutions you started blaming president! your party lost last time & history will repeat it self on nov 3rd.,elections2020,3,elections2020 all you did a blaming. you were asked about covid & instead of giving solutions you started blaming president! your party lost last time & history will repeat it self on nov 3rd.,0,1,1.5491012334823608
9961,<user> All you did a blaming. You were asked about COVID &amp; instead of giving solutions you started blaming president! Your party lost last time &amp; history will repeat it self on Nov 3rd.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,102,all you did a blaming. you were asked about covid & instead of giving solutions you started blaming president! your party lost last time & history will repeat it self on nov 3rd.,elections2020,3,elections2020 all you did a blaming. you were asked about covid & instead of giving solutions you started blaming president! your party lost last time & history will repeat it self on nov 3rd.,0,1,1.5491012334823608
9985,<user> Joe Biden leads by example till he thinks the cameras are off. Thats when the mask comes off. Well done Hypocrite.  Well done... <url>,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,64,joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,elections2020,3,elections2020 joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,0,1,1.0339608192443848
9985,<user> Joe Biden leads by example till he thinks the cameras are off. Thats when the mask comes off. Well done Hypocrite.  Well done... <url>,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,118,joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,elections2020,3,elections2020 joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,0,1,1.0339608192443848
9985,<user> Joe Biden leads by example till he thinks the cameras are off. Thats when the mask comes off. Well done Hypocrite.  Well done... <url>,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,379,joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,elections2020,3,elections2020 joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,0,1,1.0339608192443848
9999,Keep your treasonous biological weapons.  The Government and Corporate officials can take it themselves.  These criminals have no honor or legitimate authority,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,0,748,keep your treasonous biological weapons. the government and corporate officials can take it themselves. these criminals have no honor or legitimate authority,covid-19,3,covid-19 keep your treasonous biological weapons. the government and corporate officials can take it themselves. these criminals have no honor or legitimate authority,1,0,0.9381802082061768
10022,How many Lies did <user> tell&gt;and who matched his earpiece perfectly with his skin that covered his whole Ear Canal? <url> <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,588,how many lies did tell>and who matched his earpiece perfectly with his skin that covered his whole ear canal?,elections2020,3,elections2020 how many lies did tell>and who matched his earpiece perfectly with his skin that covered his whole ear canal?,0,1,1.6233515739440918
10022,How many Lies did <user> tell&gt;and who matched his earpiece perfectly with his skin that covered his whole Ear Canal? <url> <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,811,how many lies did tell>and who matched his earpiece perfectly with his skin that covered his whole ear canal?,elections2020,3,elections2020 how many lies did tell>and who matched his earpiece perfectly with his skin that covered his whole ear canal?,0,1,1.6233515739440918
10039,Remember when <user> and <user> planned on decapitating all the Patriots and dissidents at <user> camps? <url>,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,55,remember when and planned on decapitating all the patriots and dissidents at camps?,elections2020,3,elections2020 remember when and planned on decapitating all the patriots and dissidents at camps?,0,1,2.1642587184906006
10039,Remember when <user> and <user> planned on decapitating all the Patriots and dissidents at <user> camps? <url>,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,64,remember when and planned on decapitating all the patriots and dissidents at camps?,elections2020,3,elections2020 remember when and planned on decapitating all the patriots and dissidents at camps?,0,1,2.1642587184906006
10051,<user> Nope.  Not you.  You are corrupt and are owned by Russia and China and Ukraine ..... #plausabledeniability,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,164,nope. not you. you are corrupt and are owned by russia and china and ukraine ..... #plausabledeniability,elections2020,3,elections2020 nope. not you. you are corrupt and are owned by russia and china and ukraine ..... #plausabledeniability,0,1,0.7940402626991272
10051,<user> Nope.  Not you.  You are corrupt and are owned by Russia and China and Ukraine ..... #plausabledeniability,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,793,nope. not you. you are corrupt and are owned by russia and china and ukraine ..... #plausabledeniability,elections2020,3,elections2020 nope. not you. you are corrupt and are owned by russia and china and ukraine ..... #plausabledeniability,0,1,0.7940402626991272
10054,<user> Sean Hannity just called you Geriatric Joe and half a corpse. Is that kind of stuff allowed?,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,238,sean hannity just called you geriatric joe and half a corpse. is that kind of stuff allowed?,elections2020,3,elections2020 sean hannity just called you geriatric joe and half a corpse. is that kind of stuff allowed?,1,0,1.237467646598816
10054,<user> Sean Hannity just called you Geriatric Joe and half a corpse. Is that kind of stuff allowed?,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,144,sean hannity just called you geriatric joe and half a corpse. is that kind of stuff allowed?,elections2020,3,elections2020 sean hannity just called you geriatric joe and half a corpse. is that kind of stuff allowed?,1,0,1.237467646598816
10054,<user> Sean Hannity just called you Geriatric Joe and half a corpse. Is that kind of stuff allowed?,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,633,sean hannity just called you geriatric joe and half a corpse. is that kind of stuff allowed?,elections2020,3,elections2020 sean hannity just called you geriatric joe and half a corpse. is that kind of stuff allowed?,1,0,1.237467646598816
10071,"Honestly, could the liberal news be any more ridiculous?  Now they're trying to pit <user> against <user> <user> = liberal rag. Liberal news outlets report Coronavirus deaths among Fox News viewers that prefer Hannity vs. Tucker Carlson <url>",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,266,"honestly, could the liberal news be any more ridiculous? now they are trying to pit against = liberal rag. liberal news outlets report coronavirus deaths among fox news viewers that prefer hannity vs. tucker carlson",covid-19,3,"covid-19 honestly, could the liberal news be any more ridiculous? now they are trying to pit against = liberal rag. liberal news outlets report coronavirus deaths among fox news viewers that prefer hannity vs. tucker carlson",0,1,1.4610717296600342
10113,<user> <user> YOUR A BUNCH OF CHEATERS #SCAMBIDEN,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,81,your a bunch of cheaters #scambiden,elections2020,3,elections2020 your a bunch of cheaters #scambiden,1,0,1.7999744415283203
10149,<user> <user> Oh c'mon man ! Stop with the BS !,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,418,oh c'mon man ! stop with the bs !,elections2020,3,elections2020 oh c'mon man ! stop with the bs !,0,1,0.9227044582366943
10149,<user> <user> Oh c'mon man ! Stop with the BS !,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,266,oh c'mon man ! stop with the bs !,elections2020,3,elections2020 oh c'mon man ! stop with the bs !,0,1,0.9227044582366943
10149,<user> <user> Oh c'mon man ! Stop with the BS !,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,379,oh c'mon man ! stop with the bs !,elections2020,3,elections2020 oh c'mon man ! stop with the bs !,0,1,0.9227044582366943
10178,<user> <user> You’re losing your job!,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,425,you are losing your job!,elections2020,3,elections2020 you are losing your job!,0,1,1.2415800094604492
10182,Omg ! He is the dumbest president ever !#VoteHimOut2020,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,616,omg ! he is the dumbest president ever !#votehimout2020,elections2020,3,elections2020 omg ! he is the dumbest president ever !#votehimout2020,1,0,0.8121916055679321
10182,Omg ! He is the dumbest president ever !#VoteHimOut2020,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,546,omg ! he is the dumbest president ever !#votehimout2020,elections2020,3,elections2020 omg ! he is the dumbest president ever !#votehimout2020,1,0,0.8121916055679321
10182,Omg ! He is the dumbest president ever !#VoteHimOut2020,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,656,omg ! he is the dumbest president ever !#votehimout2020,elections2020,3,elections2020 omg ! he is the dumbest president ever !#votehimout2020,1,0,0.8121916055679321
10182,Omg ! He is the dumbest president ever !#VoteHimOut2020,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,420,omg ! he is the dumbest president ever !#votehimout2020,elections2020,3,elections2020 omg ! he is the dumbest president ever !#votehimout2020,1,0,0.8121916055679321
10193,"<user> #FakeNewsAlert Reported as being Fake News. Unlike Trump, you haven't once condemned #AntifaBLMDomesticTerrorists who are your supporters. POTUS labeled both KKK and Antifa as Domestic Terrorists. Your lie has been debunked by every legit fact checking source.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,576,"#fakenewsalert reported as being fake news. unlike trump, you have not once condemned #antifablmdomesticterrorists who are your supporters. potus labeled both kkk and antifa as domestic terrorists. your lie has been debunked by every legit fact checking source.",elections2020,3,"elections2020 #fakenewsalert reported as being fake news. unlike trump, you have not once condemned #antifablmdomesticterrorists who are your supporters. potus labeled both kkk and antifa as domestic terrorists. your lie has been debunked by every legit fact checking source.",1,0,0.7505474090576172
10193,"<user> #FakeNewsAlert Reported as being Fake News. Unlike Trump, you haven't once condemned #AntifaBLMDomesticTerrorists who are your supporters. POTUS labeled both KKK and Antifa as Domestic Terrorists. Your lie has been debunked by every legit fact checking source.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,730,"#fakenewsalert reported as being fake news. unlike trump, you have not once condemned #antifablmdomesticterrorists who are your supporters. potus labeled both kkk and antifa as domestic terrorists. your lie has been debunked by every legit fact checking source.",elections2020,3,"elections2020 #fakenewsalert reported as being fake news. unlike trump, you have not once condemned #antifablmdomesticterrorists who are your supporters. potus labeled both kkk and antifa as domestic terrorists. your lie has been debunked by every legit fact checking source.",1,0,0.7505474090576172
10193,"<user> #FakeNewsAlert Reported as being Fake News. Unlike Trump, you haven't once condemned #AntifaBLMDomesticTerrorists who are your supporters. POTUS labeled both KKK and Antifa as Domestic Terrorists. Your lie has been debunked by every legit fact checking source.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,362,"#fakenewsalert reported as being fake news. unlike trump, you have not once condemned #antifablmdomesticterrorists who are your supporters. potus labeled both kkk and antifa as domestic terrorists. your lie has been debunked by every legit fact checking source.",elections2020,3,"elections2020 #fakenewsalert reported as being fake news. unlike trump, you have not once condemned #antifablmdomesticterrorists who are your supporters. potus labeled both kkk and antifa as domestic terrorists. your lie has been debunked by every legit fact checking source.",1,0,0.7505474090576172
10194,"You know each time SA white people said they didn't know how bad apartheid was, I thought they were lying, but their comparisons with covid lockdown restrictions shows they really have no cooking clue.  Imagine that life.",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,169,"you know each time sa white people said they did not know how bad apartheid was, i thought they were lying, but their comparisons with covid lockdown restrictions shows they really have no cooking clue. imagine that life.",covid-19,3,"covid-19 you know each time sa white people said they did not know how bad apartheid was, i thought they were lying, but their comparisons with covid lockdown restrictions shows they really have no cooking clue. imagine that life.",0,1,1.3126397132873535
10197,"<user> Speaking of ""bullies"", have u &amp; China Joe spoke to ur BLM about bullying the Public who's tryin to eat &amp; enjoy themselves &amp; being forced to recite BLM garb? I haven't heard yall yet! I have heard ANTIFA's an ""Idea"" as if 🇺🇸 is blind 2 all those Instant Riots n dirtballs in Black",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,723,"speaking of ""bullies"", have you & china joe spoke to you are blm about bullying the public who is tryin to eat & enjoy themselves & being forced to recite blm garb? i have not heard you all yet! i have heard antifa's an ""idea"" as if :United_States: is blind 2 all those instant riots n dirtballs in black",elections2020,3,"elections2020 speaking of ""bullies"", have you & china joe spoke to you are blm about bullying the public who is tryin to eat & enjoy themselves & being forced to recite blm garb? i have not heard you all yet! i have heard antifa's an ""idea"" as if :United_States: is blind 2 all those instant riots n dirtballs in black",1,0,1.1933633089065552
10226,Ethnic cleansing by the Trump administration. This is the main goal of white supremacy.,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,379,ethnic cleansing by the trump administration. this is the main goal of white supremacy.,covid-19,3,covid-19 ethnic cleansing by the trump administration. this is the main goal of white supremacy.,0,1,1.580262303352356
10229,"Exactly!! Literally all my irls were fucking silent the whole last week and now they are posting a black square thinking they did sumn,fucking embarrassing. All the celebrities as well that took part of this,fuck u coz it’s not helping at all! SPEAK UP PEOPLE!! #BlackLivesMatter",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,719,"exactly!! literally all my irls were fucking silent the whole last week and now they are posting a black square thinking they did sumn,fucking embarrassing. all the celebrities as well that took part of this,fuck you coz it is not helping at all! speak up people!! #blacklivesmatter",blm,3,"blm exactly!! literally all my irls were fucking silent the whole last week and now they are posting a black square thinking they did sumn,fucking embarrassing. all the celebrities as well that took part of this,fuck you coz it is not helping at all! speak up people!! #blacklivesmatter",1,0,1.2397794723510742
10303,<user> <user> <user> Biden’s worked hard... yep for China! There I fixed it for you!,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,596,biden’s worked hard... yep for china! there i fixed it for you!,elections2020,3,elections2020 biden’s worked hard... yep for china! there i fixed it for you!,0,1,2.0349416732788086
10303,<user> <user> <user> Biden’s worked hard... yep for China! There I fixed it for you!,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,400,biden’s worked hard... yep for china! there i fixed it for you!,elections2020,3,elections2020 biden’s worked hard... yep for china! there i fixed it for you!,0,1,2.0349416732788086
10304,"<user> Thousands of things, but the most important is keeping you and your radical left wing crazies out of government. You guys are a clear and present danger to US civil liberties. #VoteTrump2020",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,266,"thousands of things, but the most important is keeping you and your radical left wing crazies out of government. you guys are a clear and present danger to us civil liberties. #votetrump2020",elections2020,3,"elections2020 thousands of things, but the most important is keeping you and your radical left wing crazies out of government. you guys are a clear and present danger to us civil liberties. #votetrump2020",1,0,1.45310378074646
10304,"<user> Thousands of things, but the most important is keeping you and your radical left wing crazies out of government. You guys are a clear and present danger to US civil liberties. #VoteTrump2020",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,616,"thousands of things, but the most important is keeping you and your radical left wing crazies out of government. you guys are a clear and present danger to us civil liberties. #votetrump2020",elections2020,3,"elections2020 thousands of things, but the most important is keeping you and your radical left wing crazies out of government. you guys are a clear and present danger to us civil liberties. #votetrump2020",1,0,1.45310378074646
10304,"<user> Thousands of things, but the most important is keeping you and your radical left wing crazies out of government. You guys are a clear and present danger to US civil liberties. #VoteTrump2020",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,799,"thousands of things, but the most important is keeping you and your radical left wing crazies out of government. you guys are a clear and present danger to us civil liberties. #votetrump2020",elections2020,3,"elections2020 thousands of things, but the most important is keeping you and your radical left wing crazies out of government. you guys are a clear and present danger to us civil liberties. #votetrump2020",1,0,1.45310378074646
10325,China's motor mouth spokesperson 'Mohammad' Lijian Zhao ( who had to drop the Mohammad to keep CCP happy) is the same one who said US army brought #coronavirus to China and now making new claims on Indian territory and #LAC  #India should ignore his rants and stay focused,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,266,china's motor mouth spokesperson 'mohammad' lijian zhao ( who had to drop the mohammad to keep ccp happy) is the same one who said us army brought #coronavirus to china and now making new claims on indian territory and #lac #india should ignore his rants and stay focused,covid-19,3,covid-19 china's motor mouth spokesperson 'mohammad' lijian zhao ( who had to drop the mohammad to keep ccp happy) is the same one who said us army brought #coronavirus to china and now making new claims on indian territory and #lac #india should ignore his rants and stay focused,0,1,1.0370094776153564
10328,"An increasingly negative &amp; unmasked <user> yells to a mostly empty lot, coughs into his bare hand, calls millions of Pennsylvanians who don't support him ""chumps"". A sequel to Hillary's snobby ""deplorable"" &amp; ""irredeemable""  riff. They still think so little of so many Americans",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,88,"an increasingly negative & unmasked yells to a mostly empty lot, coughs into his bare hand, calls millions of pennsylvanians who do not support him ""chumps"". a sequel to hillary's snobby ""deplorable"" & ""irredeemable"" riff. they still think so little of so many americans",elections2020,3,"elections2020 an increasingly negative & unmasked yells to a mostly empty lot, coughs into his bare hand, calls millions of pennsylvanians who do not support him ""chumps"". a sequel to hillary's snobby ""deplorable"" & ""irredeemable"" riff. they still think so little of so many americans",1,0,1.1452058553695679
10328,"An increasingly negative &amp; unmasked <user> yells to a mostly empty lot, coughs into his bare hand, calls millions of Pennsylvanians who don't support him ""chumps"". A sequel to Hillary's snobby ""deplorable"" &amp; ""irredeemable""  riff. They still think so little of so many Americans",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,104,"an increasingly negative & unmasked yells to a mostly empty lot, coughs into his bare hand, calls millions of pennsylvanians who do not support him ""chumps"". a sequel to hillary's snobby ""deplorable"" & ""irredeemable"" riff. they still think so little of so many americans",elections2020,3,"elections2020 an increasingly negative & unmasked yells to a mostly empty lot, coughs into his bare hand, calls millions of pennsylvanians who do not support him ""chumps"". a sequel to hillary's snobby ""deplorable"" & ""irredeemable"" riff. they still think so little of so many americans",1,0,1.1452058553695679
10328,"An increasingly negative &amp; unmasked <user> yells to a mostly empty lot, coughs into his bare hand, calls millions of Pennsylvanians who don't support him ""chumps"". A sequel to Hillary's snobby ""deplorable"" &amp; ""irredeemable""  riff. They still think so little of so many Americans",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,730,"an increasingly negative & unmasked yells to a mostly empty lot, coughs into his bare hand, calls millions of pennsylvanians who do not support him ""chumps"". a sequel to hillary's snobby ""deplorable"" & ""irredeemable"" riff. they still think so little of so many americans",elections2020,3,"elections2020 an increasingly negative & unmasked yells to a mostly empty lot, coughs into his bare hand, calls millions of pennsylvanians who do not support him ""chumps"". a sequel to hillary's snobby ""deplorable"" & ""irredeemable"" riff. they still think so little of so many americans",1,0,1.1452058553695679
