instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
9093,<user> Im not saying it his killing is justifiable at all...I’m saying it wouldn’t have ended like this if rayshard would’ve just not fight back and use the taser. Ppl needa stop comparing this to George Floyd and Breonna taylor,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,175,i am not saying it his killing is justifiable at all...i am saying it would not have ended like this if rayshard would have just not fight back and use the taser. people needa stop comparing this to george floyd and breonna taylor,blm,0,blm i am not saying it his killing is justifiable at all...i am saying it would not have ended like this if rayshard would have just not fight back and use the taser. people needa stop comparing this to george floyd and breonna taylor,0,1,2.150998592376709
9116,"Typical of Facist to quash any opposing view, hypocrit ! #AmericaFirst #AntifaTerrorists #BidenIsARacist #BlackLivesMatter #constitution",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,566,"typical of facist to quash any opposing view, hypocrit ! #americafirst #antifaterrorists #bidenisaracist #blacklivesmatter #constitution",blm,0,"blm typical of facist to quash any opposing view, hypocrit ! #americafirst #antifaterrorists #bidenisaracist #blacklivesmatter #constitution",0,1,1.167541265487671
9125,The fact that there’s actually people who funded money to bail this 🐷 pisses me off 😤,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,305,the fact that there is actually people who funded money to bail this :pig_face: pisses me off :face_with_steam_from_nose:,blm,0,blm the fact that there is actually people who funded money to bail this :pig_face: pisses me off :face_with_steam_from_nose:,1,0,0.8937532901763916
9125,The fact that there’s actually people who funded money to bail this 🐷 pisses me off 😤,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,117,the fact that there is actually people who funded money to bail this :pig_face: pisses me off :face_with_steam_from_nose:,blm,0,blm the fact that there is actually people who funded money to bail this :pig_face: pisses me off :face_with_steam_from_nose:,1,0,0.8937532901763916
9125,The fact that there’s actually people who funded money to bail this 🐷 pisses me off 😤,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,126,the fact that there is actually people who funded money to bail this :pig_face: pisses me off :face_with_steam_from_nose:,blm,0,blm the fact that there is actually people who funded money to bail this :pig_face: pisses me off :face_with_steam_from_nose:,1,0,0.8937532901763916
9125,The fact that there’s actually people who funded money to bail this 🐷 pisses me off 😤,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,237,the fact that there is actually people who funded money to bail this :pig_face: pisses me off :face_with_steam_from_nose:,blm,0,blm the fact that there is actually people who funded money to bail this :pig_face: pisses me off :face_with_steam_from_nose:,1,0,0.8937532901763916
9142,"In Europe, we are applauding because this lying son of a gun has tried to divide us while borrowing from us$2B! What a barbaric so-called ally! Congratulations Mr.Trump, there are plus 205,900 dead Americans you haven't even said RIP! <url>",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,0,632,"in europe, we are applauding because this lying son of a gun has tried to divide us while borrowing from us$2b! what a barbaric so-called ally! congratulations mr.trump, there are plus 205,900 dead americans you have not even said rip!",covid-19,0,"covid-19 in europe, we are applauding because this lying son of a gun has tried to divide us while borrowing from us$2b! what a barbaric so-called ally! congratulations mr.trump, there are plus 205,900 dead americans you have not even said rip!",1,0,1.043411374092102
9148,#BlackLivesMatter #KpopTwitter   For all you stans who are saying your favs have no reason to care for something happening outside of their Country- remember ETHIOPIA (my ppl) &amp; South africa with 50 more countries helped in the Korean war of independance 🤡 Fucking clowns,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,239,#blacklivesmatter #kpoptwitter for all you stans who are saying your favs have no reason to care for something happening outside of their country- remember ethiopia (my people) & south africa with 50 more countries helped in the korean war of independance :clown_face: fucking clowns,blm,0,blm #blacklivesmatter #kpoptwitter for all you stans who are saying your favs have no reason to care for something happening outside of their country- remember ethiopia (my people) & south africa with 50 more countries helped in the korean war of independance :clown_face: fucking clowns,1,0,2.1881227493286133
9148,#BlackLivesMatter #KpopTwitter   For all you stans who are saying your favs have no reason to care for something happening outside of their Country- remember ETHIOPIA (my ppl) &amp; South africa with 50 more countries helped in the Korean war of independance 🤡 Fucking clowns,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,551,#blacklivesmatter #kpoptwitter for all you stans who are saying your favs have no reason to care for something happening outside of their country- remember ethiopia (my people) & south africa with 50 more countries helped in the korean war of independance :clown_face: fucking clowns,blm,0,blm #blacklivesmatter #kpoptwitter for all you stans who are saying your favs have no reason to care for something happening outside of their country- remember ethiopia (my people) & south africa with 50 more countries helped in the korean war of independance :clown_face: fucking clowns,1,0,2.1881227493286133
9167,<user> You know this homeboy couldn’t last 5 minutes in da hood 😂😂😂🤦‍♀️✌️#Blacklivesmatter <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,225,you know this homeboy could not last 5 minutes in da hood :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::woman_facepalming::victory_hand:#blacklivesmatter,blm,0,blm you know this homeboy could not last 5 minutes in da hood :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::woman_facepalming::victory_hand:#blacklivesmatter,0,1,2.7066140174865723
9182,Video call without My Permission is  a RAPE. #BlackLivesMatter #BlackLivesMatter #LifeWouldBeNiceIf #SayNoToRapist #saynotorape,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,428,video call without my permission is a rape. #blacklivesmatter #blacklivesmatter #lifewouldbeniceif #saynotorapist #saynotorape,blm,0,blm video call without my permission is a rape. #blacklivesmatter #blacklivesmatter #lifewouldbeniceif #saynotorapist #saynotorape,0,1,2.8571596145629883
9193,"Good Afternoon Fellow Monstars, hope all of you are staying bright and loving each other as best as you can. Shit isnt easy right now but we have to keep fighting for each other and never stop reaching for a more peaceful tomorrow. #Blacklivesmatter",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,775,"good afternoon fellow monstars, hope all of you are staying bright and loving each other as best as you can. shit is not easy right now but we have to keep fighting for each other and never stop reaching for a more peaceful tomorrow. #blacklivesmatter",blm,0,"blm good afternoon fellow monstars, hope all of you are staying bright and loving each other as best as you can. shit is not easy right now but we have to keep fighting for each other and never stop reaching for a more peaceful tomorrow. #blacklivesmatter",0,1,2.216478109359741
9210,"Wait... you wish a lying traitor, a genocide participant well??? <url>",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,247,"wait... you wish a lying traitor, a genocide participant well???",covid-19,0,"covid-19 wait... you wish a lying traitor, a genocide participant well???",0,1,1.2419860363006592
9226,"This is disgusting, why you touch a child for supporting George Floyd?!?!",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,689,"this is disgusting, why you touch a child for supporting george floyd?!?!",blm,0,"blm this is disgusting, why you touch a child for supporting george floyd?!?!",0,1,1.3500093221664429
9226,"This is disgusting, why you touch a child for supporting George Floyd?!?!",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,294,"this is disgusting, why you touch a child for supporting george floyd?!?!",blm,0,"blm this is disgusting, why you touch a child for supporting george floyd?!?!",0,1,1.3500093221664429
9226,"This is disgusting, why you touch a child for supporting George Floyd?!?!",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,129,"this is disgusting, why you touch a child for supporting george floyd?!?!",blm,0,"blm this is disgusting, why you touch a child for supporting george floyd?!?!",0,1,1.3500093221664429
9282,"<user> the president is openly racist and so is supporting him, speaking out about george floyd doesn’t change that in the slightest",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,197,"the president is openly racist and so is supporting him, speaking out about george floyd does not change that in the slightest",blm,0,"blm the president is openly racist and so is supporting him, speaking out about george floyd does not change that in the slightest",0,1,2.3160345554351807
9292,<user> What about this man killed in the same manner as George Floyd. Why doesn't he get justice. Is it because he's white? <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,577,what about this man killed in the same manner as george floyd. why does not he get justice. is it because he is white?,blm,0,blm what about this man killed in the same manner as george floyd. why does not he get justice. is it because he is white?,0,1,1.9768439531326294
9322,<user> Why <user> even need to talk to him?! Who the hell is <user> 😑 not one celebrity or person has the power to select a president! Nobody cares what he has to say!,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,513,why even need to talk to him?! who the hell is :expressionless_face: not one celebrity or person has the power to select a president! nobody cares what he has to say!,elections2020,0,elections2020 why even need to talk to him?! who the hell is :expressionless_face: not one celebrity or person has the power to select a president! nobody cares what he has to say!,0,1,1.170522928237915
9327,glad they finally got these thugs off the streets,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,487,glad they finally got these thugs off the streets,blm,0,blm glad they finally got these thugs off the streets,1,0,0.7998343706130981
9327,glad they finally got these thugs off the streets,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,30,glad they finally got these thugs off the streets,blm,0,blm glad they finally got these thugs off the streets,1,0,0.7998343706130981
9327,glad they finally got these thugs off the streets,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,451,glad they finally got these thugs off the streets,blm,0,blm glad they finally got these thugs off the streets,1,0,0.7998343706130981
9350,"He is evil for his actions and words aimed at perpetuating the racism myth. Remember, keeping that myth alive is all the Democrats have.",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,419,"he is evil for his actions and words aimed at perpetuating the racism myth. remember, keeping that myth alive is all the democrats have.",blm,0,"blm he is evil for his actions and words aimed at perpetuating the racism myth. remember, keeping that myth alive is all the democrats have.",0,1,1.7434099912643433
9350,"He is evil for his actions and words aimed at perpetuating the racism myth. Remember, keeping that myth alive is all the Democrats have.",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,708,"he is evil for his actions and words aimed at perpetuating the racism myth. remember, keeping that myth alive is all the democrats have.",blm,0,"blm he is evil for his actions and words aimed at perpetuating the racism myth. remember, keeping that myth alive is all the democrats have.",0,1,1.7434099912643433
9382,Anger in Texas as Republican leaders post racist memes about George Floyd’s death <url> It's The GOP Expect Nothing Less,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,701,anger in texas as republican leaders post racist memes about george floyd’s death it is the gop expect nothing less,blm,0,blm anger in texas as republican leaders post racist memes about george floyd’s death it is the gop expect nothing less,0,1,1.3796581029891968
9409,All these yt gays tweeting #BlackLivesMatter and then looking at their insta pics and seeing they only have yt gay friends really is the icing on the cake,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,501,all these yt gays tweeting #blacklivesmatter and then looking at their insta pics and seeing they only have yt gay friends really is the icing on the cake,blm,0,blm all these yt gays tweeting #blacklivesmatter and then looking at their insta pics and seeing they only have yt gay friends really is the icing on the cake,0,1,0.9620513916015625
9409,All these yt gays tweeting #BlackLivesMatter and then looking at their insta pics and seeing they only have yt gay friends really is the icing on the cake,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,274,all these yt gays tweeting #blacklivesmatter and then looking at their insta pics and seeing they only have yt gay friends really is the icing on the cake,blm,0,blm all these yt gays tweeting #blacklivesmatter and then looking at their insta pics and seeing they only have yt gay friends really is the icing on the cake,0,1,0.9620513916015625
9414,<user>   The left is ruining EVERYTHING. We must fight back against cancel culture.,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,740,the left is ruining everything. we must fight back against cancel culture.,blm,0,blm the left is ruining everything. we must fight back against cancel culture.,0,1,2.134699821472168
9414,<user>   The left is ruining EVERYTHING. We must fight back against cancel culture.,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,701,the left is ruining everything. we must fight back against cancel culture.,blm,0,blm the left is ruining everything. we must fight back against cancel culture.,0,1,2.134699821472168
9416,<user> What were you put on Earth for Tori? To move whenever shit ain’t right but never actually do anything about it? MLK or George Floyd wasn’t put on this Earth to die for this shit either but they did. Do what you please w yo life but runnin from the problem don’t fix the problem..,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,163,what were you put on earth for tori? to move whenever shit are not right but never actually do anything about it? mlk or george floyd was not put on this earth to die for this shit either but they did. do what you please w yo life but runnin from the problem do not fix the problem..,blm,0,blm what were you put on earth for tori? to move whenever shit are not right but never actually do anything about it? mlk or george floyd was not put on this earth to die for this shit either but they did. do what you please w yo life but runnin from the problem do not fix the problem..,1,0,0.8663332462310791
9416,<user> What were you put on Earth for Tori? To move whenever shit ain’t right but never actually do anything about it? MLK or George Floyd wasn’t put on this Earth to die for this shit either but they did. Do what you please w yo life but runnin from the problem don’t fix the problem..,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,443,what were you put on earth for tori? to move whenever shit are not right but never actually do anything about it? mlk or george floyd was not put on this earth to die for this shit either but they did. do what you please w yo life but runnin from the problem do not fix the problem..,blm,0,blm what were you put on earth for tori? to move whenever shit are not right but never actually do anything about it? mlk or george floyd was not put on this earth to die for this shit either but they did. do what you please w yo life but runnin from the problem do not fix the problem..,1,0,0.8663332462310791
9416,<user> What were you put on Earth for Tori? To move whenever shit ain’t right but never actually do anything about it? MLK or George Floyd wasn’t put on this Earth to die for this shit either but they did. Do what you please w yo life but runnin from the problem don’t fix the problem..,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,338,what were you put on earth for tori? to move whenever shit are not right but never actually do anything about it? mlk or george floyd was not put on this earth to die for this shit either but they did. do what you please w yo life but runnin from the problem do not fix the problem..,blm,0,blm what were you put on earth for tori? to move whenever shit are not right but never actually do anything about it? mlk or george floyd was not put on this earth to die for this shit either but they did. do what you please w yo life but runnin from the problem do not fix the problem..,1,0,0.8663332462310791
9416,<user> What were you put on Earth for Tori? To move whenever shit ain’t right but never actually do anything about it? MLK or George Floyd wasn’t put on this Earth to die for this shit either but they did. Do what you please w yo life but runnin from the problem don’t fix the problem..,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,708,what were you put on earth for tori? to move whenever shit are not right but never actually do anything about it? mlk or george floyd was not put on this earth to die for this shit either but they did. do what you please w yo life but runnin from the problem do not fix the problem..,blm,0,blm what were you put on earth for tori? to move whenever shit are not right but never actually do anything about it? mlk or george floyd was not put on this earth to die for this shit either but they did. do what you please w yo life but runnin from the problem do not fix the problem..,1,0,0.8663332462310791
9428,<user> <user> <user> Why do you refuse to acknowledge this?  Traumatized Black disabled woman cries because she has no where to go now for her shopping needs. Looters destroyed all the stores around her and the buses aren't running.  May 30 2020  <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,501,why do you refuse to acknowledge this? traumatized black disabled woman cries because she has no where to go now for her shopping needs. looters destroyed all the stores around her and the buses are not running. may 30 2020,blm,0,blm why do you refuse to acknowledge this? traumatized black disabled woman cries because she has no where to go now for her shopping needs. looters destroyed all the stores around her and the buses are not running. may 30 2020,0,1,2.0714778900146484
9477,Burn Fox News to the ground (metaphorically),offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,305,burn fox news to the ground (metaphorically),blm,0,blm burn fox news to the ground (metaphorically),0,1,2.828963041305542
9477,Burn Fox News to the ground (metaphorically),offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,569,burn fox news to the ground (metaphorically),blm,0,blm burn fox news to the ground (metaphorically),0,1,2.828963041305542
9477,Burn Fox News to the ground (metaphorically),offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,701,burn fox news to the ground (metaphorically),blm,0,blm burn fox news to the ground (metaphorically),0,1,2.828963041305542
9503,i hate this man w everything in me,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,239,i hate this man w everything in me,blm,0,blm i hate this man w everything in me,0,1,1.1757252216339111
9503,i hate this man w everything in me,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,800,i hate this man w everything in me,blm,0,blm i hate this man w everything in me,0,1,1.1757252216339111
9512,<user> Kneeling for George Floyd? BULLSHIT ! They're kneeling to their master.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,701,kneeling for george floyd? bullshit ! they are kneeling to their master.,blm,0,blm kneeling for george floyd? bullshit ! they are kneeling to their master.,0,1,0.8286997675895691
9519,"<user> They probably got rid of Jason FATlock, or Jason HAMhock because he didn't do a good job of luring enough black sambo coons to speak out against blacks for going against Police brutalities. Maybe it's because the George Floyd incident made more of them stop loving Massa so much.",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,237,"they probably got rid of jason fatlock, or jason hamhock because he did not do a good job of luring enough black sambo coons to speak out against blacks for going against police brutalities. maybe it is because the george floyd incident made more of them stop loving massa so much.",blm,0,"blm they probably got rid of jason fatlock, or jason hamhock because he did not do a good job of luring enough black sambo coons to speak out against blacks for going against police brutalities. maybe it is because the george floyd incident made more of them stop loving massa so much.",1,0,0.6943346261978149
9519,"<user> They probably got rid of Jason FATlock, or Jason HAMhock because he didn't do a good job of luring enough black sambo coons to speak out against blacks for going against Police brutalities. Maybe it's because the George Floyd incident made more of them stop loving Massa so much.",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,245,"they probably got rid of jason fatlock, or jason hamhock because he did not do a good job of luring enough black sambo coons to speak out against blacks for going against police brutalities. maybe it is because the george floyd incident made more of them stop loving massa so much.",blm,0,"blm they probably got rid of jason fatlock, or jason hamhock because he did not do a good job of luring enough black sambo coons to speak out against blacks for going against police brutalities. maybe it is because the george floyd incident made more of them stop loving massa so much.",1,0,0.6943346261978149
9528,All y’all saying black lives matter better be tuned,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,195,all you all saying black lives matter better be tuned,blm,0,blm all you all saying black lives matter better be tuned,0,1,2.1965465545654297
9570,#defundthepolice now! #BlackLivesMatter  Also please watch #DavidChapelle846 immediately! <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,701,#defundthepolice now! #blacklivesmatter also please watch #davidchapelle846 immediately!,blm,0,blm #defundthepolice now! #blacklivesmatter also please watch #davidchapelle846 immediately!,0,1,3.143718957901001
9599,Yo! <user> and <user> Knock it off with the protests over George Floyd narrative. This doesn't have a damn thing to do with that. This is about war and fundamentaly changing our country.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,30,yo! and knock it off with the protests over george floyd narrative. this does not have a damn thing to do with that. this is about war and fundamentaly changing our country.,blm,0,blm yo! and knock it off with the protests over george floyd narrative. this does not have a damn thing to do with that. this is about war and fundamentaly changing our country.,0,1,1.248878836631775
9617,at jobs i’ve had i’ve never even been told to check if a bill was real if it was $20 or less? not only that but you can hold up a 20 bill to the light and see if it’s real? just goes to show you how far these racist bitches will stretch to cause issues,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,632,at jobs i have had i have never even been told to check if a bill was real if it was $20 or less? not only that but you can hold up a 20 bill to the light and see if it is real? just goes to show you how far these racist bitches will stretch to cause issues,blm,0,blm at jobs i have had i have never even been told to check if a bill was real if it was $20 or less? not only that but you can hold up a 20 bill to the light and see if it is real? just goes to show you how far these racist bitches will stretch to cause issues,1,0,1.0907052755355835
9631,The police got dylann roof Burger King after his arrest for murdering people in a church but they killed George Floyd over 20 funky ass dollars #makeitmakesense,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,443,the police got dylann roof burger king after his arrest for murdering people in a church but they killed george floyd over 20 funky ass dollars #makeitmakesense,blm,0,blm the police got dylann roof burger king after his arrest for murdering people in a church but they killed george floyd over 20 funky ass dollars #makeitmakesense,1,0,1.05218505859375
9653,"In 2016, the president of S. Korea was PROTESTED OUT OF OFFICE &amp; INTO PRISON. And she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the WH. #BlackLivesMatter <url>",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,245,"in 2016, the president of s. korea was protested out of office & into prison. and she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the wh. #blacklivesmatter",blm,0,"blm in 2016, the president of s. korea was protested out of office & into prison. and she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the wh. #blacklivesmatter",0,1,1.1178439855575562
9653,"In 2016, the president of S. Korea was PROTESTED OUT OF OFFICE &amp; INTO PRISON. And she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the WH. #BlackLivesMatter <url>",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,274,"in 2016, the president of s. korea was protested out of office & into prison. and she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the wh. #blacklivesmatter",blm,0,"blm in 2016, the president of s. korea was protested out of office & into prison. and she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the wh. #blacklivesmatter",0,1,1.1178439855575562
9653,"In 2016, the president of S. Korea was PROTESTED OUT OF OFFICE &amp; INTO PRISON. And she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the WH. #BlackLivesMatter <url>",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,292,"in 2016, the president of s. korea was protested out of office & into prison. and she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the wh. #blacklivesmatter",blm,0,"blm in 2016, the president of s. korea was protested out of office & into prison. and she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the wh. #blacklivesmatter",0,1,1.1178439855575562
9653,"In 2016, the president of S. Korea was PROTESTED OUT OF OFFICE &amp; INTO PRISON. And she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the WH. #BlackLivesMatter <url>",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,39,"in 2016, the president of s. korea was protested out of office & into prison. and she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the wh. #blacklivesmatter",blm,0,"blm in 2016, the president of s. korea was protested out of office & into prison. and she was not nearly as corrupt, divisive, depraved, cruel, ignorant, malignantly narcissistic, dangerous, dishonest, autocratic, or racist as the orange tub of lard now in the wh. #blacklivesmatter",0,1,1.1178439855575562
9657,Them taking a knee is a mockery.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,443,them taking a knee is a mockery.,blm,0,blm them taking a knee is a mockery.,0,1,2.0367467403411865
9666,<user> <user> Idiot. <url> - way to help ruin an innocent dude's life.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,501,idiot. - way to help ruin an innocent dude's life.,blm,0,blm idiot. - way to help ruin an innocent dude's life.,1,0,0.8043000102043152
9666,<user> <user> Idiot. <url> - way to help ruin an innocent dude's life.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,328,idiot. - way to help ruin an innocent dude's life.,blm,0,blm idiot. - way to help ruin an innocent dude's life.,1,0,0.8043000102043152
9666,<user> <user> Idiot. <url> - way to help ruin an innocent dude's life.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,25,idiot. - way to help ruin an innocent dude's life.,blm,0,blm idiot. - way to help ruin an innocent dude's life.,1,0,0.8043000102043152
9674,While No man should die the way George Floyd did &amp; yes he paid 4 his multiple crimes but the symbol of this BLM cause must be revealed. George was convicted of a home invasion where he pressed a gun against a pregnant woman's belly in threat her 2 keep her quiet. He's not a hero. <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,374,while no man should die the way george floyd did & yes he paid 4 his multiple crimes but the symbol of this blm because must be revealed. george was convicted of a home invasion where he pressed a gun against a pregnant woman's belly in threat her 2 keep her quiet. he is not a hero.,blm,0,blm while no man should die the way george floyd did & yes he paid 4 his multiple crimes but the symbol of this blm because must be revealed. george was convicted of a home invasion where he pressed a gun against a pregnant woman's belly in threat her 2 keep her quiet. he is not a hero.,0,1,1.9935548305511475
9701,This shitshow is getting more creepy by the moment.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,279,this shitshow is getting more creepy by the moment.,blm,0,blm this shitshow is getting more creepy by the moment.,0,1,0.9142599701881409
9701,This shitshow is getting more creepy by the moment.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,30,this shitshow is getting more creepy by the moment.,blm,0,blm this shitshow is getting more creepy by the moment.,0,1,0.9142599701881409
9716,Hopefully the rich white men of the <user> watch this.. but they're probably too busy out buying guns with <user>   #racists,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,274,hopefully the rich white men of the watch this.. but they are probably too busy out buying guns with #racists,blm,0,blm hopefully the rich white men of the watch this.. but they are probably too busy out buying guns with #racists,0,1,0.7770291566848755
9753,"After George Floyd,, Here comes George Ewane also Begging for breath   😂😂😂😂🤣😂😅 <url>",offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,30,"after george floyd,, here comes george ewane also begging for breath :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::grinning_face_with_sweat:",blm,0,"blm after george floyd,, here comes george ewane also begging for breath :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::grinning_face_with_sweat:",0,1,2.637144088745117
9753,"After George Floyd,, Here comes George Ewane also Begging for breath   😂😂😂😂🤣😂😅 <url>",offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,209,"after george floyd,, here comes george ewane also begging for breath :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::grinning_face_with_sweat:",blm,0,"blm after george floyd,, here comes george ewane also begging for breath :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::grinning_face_with_sweat:",0,1,2.637144088745117
9769,"<user> <user> <user> He kneeled on his neck and suffocated him for almost 9 minutes .. over a suspected fake $20, that was a real bill.. yes.. that does show he was a racist .. if George floyd was white would the cop have acted in the same violent, murderous way? Np",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,13,"he kneeled on his neck and suffocated him for almost 9 minutes .. over a suspected fake $20, that was a real bill.. yes.. that does show he was a racist .. if george floyd was white would the cop have acted in the same violent, murderous way? np",blm,0,"blm he kneeled on his neck and suffocated him for almost 9 minutes .. over a suspected fake $20, that was a real bill.. yes.. that does show he was a racist .. if george floyd was white would the cop have acted in the same violent, murderous way? np",0,1,1.0315196514129639
9769,"<user> <user> <user> He kneeled on his neck and suffocated him for almost 9 minutes .. over a suspected fake $20, that was a real bill.. yes.. that does show he was a racist .. if George floyd was white would the cop have acted in the same violent, murderous way? Np",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,778,"he kneeled on his neck and suffocated him for almost 9 minutes .. over a suspected fake $20, that was a real bill.. yes.. that does show he was a racist .. if george floyd was white would the cop have acted in the same violent, murderous way? np",blm,0,"blm he kneeled on his neck and suffocated him for almost 9 minutes .. over a suspected fake $20, that was a real bill.. yes.. that does show he was a racist .. if george floyd was white would the cop have acted in the same violent, murderous way? np",0,1,1.0315196514129639
9771,<user> <user> Even Hong Kong have a number of Hkingkonger with black skin! #BlackLivesMatter #PoliceBrutalityPandemic,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,428,even hong kong have a number of hkingkonger with black skin! #blacklivesmatter #policebrutalitypandemic,blm,0,blm even hong kong have a number of hkingkonger with black skin! #blacklivesmatter #policebrutalitypandemic,0,1,1.2201042175292969
