instance_id,offensiveness,cleaned_text,cleaned_domain
6932,1,twitter is blocking everything trump tweets. via #voterfraud #democratsarecorrupt,elections2020
6934,0,"how did we not flip any house seats? why not tx7, 15, 32, 34? we should have easily won those seats. cannot the republican party help these people with advertising or educating them so they could have won? i thought we could have made some republican seats flip. what happened",elections2020
6936,0,"there is a big difference between medicaid for all & my insurance! obamacare was a nightmare & the premiums are impossible to pay! if because biden's planned socialistic medicine becomes reality, like those in canada we will be paying for good care! drs cannot afford to stay afloat",elections2020
6937,0,only eighteen insufferable days to go... :face_with_symbols_on_mouth:,covid-19
6941,0,yeah because joe biden is not a murderer slamming people together into tight areas.,elections2020
6942,1,"it is funny we never hear about trump and his experience as a kid,about his high school, child hood memories..well, he must have been this little jerk bully who never had any friends. growing up with a silver spoon and never had to deal with real life struggle. nothing changed",elections2020
6943,0,"they pull a knife, you pull a gun",covid-19
6944,1,joe. you senile old dog. please stop barking at the cars. someone will get them out of your basement if you stop yelling at them.,elections2020
6945,0,of course he is golfing instead of working on covid mitigation or his baseless post-election legal strategy. i love how trump supporters think he is gives a fuck about them. he is grifting you to the very end. you have been played.,covid-19
6946,0,":warning:effective monday, march 23, all metro-north ticket offices will temporarily close, as a precaution against covid-…",covid-19
6947,0,i do not know what among us even is...,elections2020
6949,0,damn covid really killing the vibes though,covid-19
6950,0,joe corleone brother sonny and offspring fredo need to be held accountable for racketeering.,elections2020
6951,0,"for one thing, the democrats want the you.s. economy to be destroyed so that they can blame trump and prevent his re-election.",covid-19
6953,1,#bidencrimefamilyexposed #bidencorruption #bidenisanationalsecuritythreat #bidenisaracist #bidenisatraitor #bidenisshot #bidenisaloser #deepstateexposed #americavssocialism #bidenfamilycorruption why no one should vote for joe biden via,elections2020
6955,1,good lord... trump supporters have the collective iq of a rock,elections2020
6956,0,"buckle up and hunker down, folks.",covid-19
6957,1,"funny how a man whose lived with his head buried up his own ass wants to take on ""oxygen tests""",covid-19
6958,0,leftie governor cooper kills rnc convention in charlotte due to covid-19 -- then goes and marches with leftist mob in street (video) via,covid-19
6959,0,the way covid messed up every vacation and concert i had planned this year is crazy.,covid-19
6960,0,excellent piece from about the #covid19 experience in ks. #gratitude for #kspublichealth and working on our behalf! #ksleg,covid-19
6961,0,top wall street donors to the campaign. top donor is $20 million. 2 pritzker’s in the $1 million + club we as commoners cannot donate much. only major corporate elites & wall street types can,elections2020
6962,0,the 3 most corrupt politicians in us history are: 1. (d) 2. (d) 3. + wife (d) what do they all have in common..? they are all . vote red for republican and be on the right side of history!,elections2020
6964,0,"it is monday, may 11 -- there r 11,380 positive coronavirus cases in arizona -- 542 deaths! ...only goes up each & every day!! :face_with_symbols_on_mouth:...& the idiot governor of arizona abides by his mentally deficient leader dump -- continues 2 open businesses where the virus will spread!",covid-19
6968,1,"the shit dog terrorist president, the shit little dog son,are tow of the killers & terrorists.with their shit dog terrorist criminal crown prince & all other criminal partners.they must be arrested now &hold accountable #nojusticenopeace #blacklivesmatter #icantbreath #revolution",blm
6970,1,"the cowards have murdered dozens in recent weeks, including police officers. and & support them. they even accept campaign funds from them.",elections2020
6973,0,trump fired back at the fake news media for using the coronavirus crisis to play politics - the fake news media has been ruthless amid the outbreak of coronavirus.,covid-19
6975,0,corruption! old liar! you are not qualified!,elections2020
6976,0,i wish this young lady a full recovery. covid is nothing to mess with. unfortunately we are all impacted by the poor decisions of those who would deny the severity of the pandemic or the devastating outcomes for young and old! #wearyourdamnmask,covid-19
6979,0,at this point covid cases and my anxiety levels have a direct correlation,covid-19
6980,1,you better win this shit.,elections2020
6981,0,you want to believe that the blm protesters all had masks,elections2020
6982,0,it is disgusting what the are doing to tells you really everything you need to know. vote accordingly! :United_States::check_mark: #election2020 #electionday,elections2020
6983,0,what is wrong with you?:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,elections2020
6985,1,"""""""i want everyone in my state dead"""" -- basically the governor of ohio",covid-19
6988,1,shocked that even trump would behave this wrecklessly with human life. new low. #trumpisunwell #trumpresignnow #trumpisaracist,covid-19
6989,0,"d.l. hughley - fighting covid & ""surrender, white people!"" the daily s... via",covid-19
6992,0,"midnight looks into your soul and says, ""yesssssss"".",elections2020
6993,0,did he support the crime bill or does he hate law enforcement? pick one.,elections2020
6995,1,that is because young people are fucking idiots. raise the voting age to 35.,covid-19
6998,1,if #covid_19 is so highly contagious is not it weird not a single elderly member of congress or the senate (as many as there are) has not died from it? :thinking_face: #covididiots #coronavirus,covid-19
6999,0,you know covid is a lot like an std in the sense that when you ask straight white men if they have been tested they get really offended,covid-19
7003,0,leave it to ticketmaster to find new ways to screw people.,covid-19
7004,0,"beltway insider: trump campaigns, corona closures, covid spike, jobs, hugh downs, election: biden’s vp search",covid-19
7007,0,please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please shut down and stay home.,covid-19
7008,1,"no one believes biden. he is a senile corrupt creepy puppet lying dog-faced pony soldier who lies, cheats, and steals the hard work of others.",elections2020
7009,0,"counter-point: if they are stupid enough to do it, that is on them. no one is forcing them to go to his klan rallies. it is 'suicide by willful ignorance' or as it was known back in tha' day - 'death by misadventure'.",covid-19
7011,1,dumb as a rock! what is wrong with men? what did you think would happen? tuscaloosa mayor reopens college bars as covid-19 skyrockets at university of alabama via,covid-19
7014,1,"i am sick of being called a ""white supremacist"" for having values and morals! you have used the n word many times. you have used derogatory remarks excessively. you divide and urge on violent anarchy! you and your radical party are everything that is wrong in america today",elections2020
7017,1,"things should have said. re: law and order. ""law and order, mr president? yet another of your racist dog whistles.""",elections2020
7019,1,"this is the stupidest ad but a perfect meme, i am conflicted",elections2020
7022,1,"clearly, you are a fascist.",elections2020
7023,0,"#superspreader rudy at the stroudsberg pa farmer’s market, with no mask. hey when was your last negative #covid19 test? hey pennsylvania, rudy wants you dead so you are cannot #vote and #voteearly.",covid-19
7025,1,wallace and biden debates trump. wallace was a :pile_of_poo:show and showed his true colors of hate for trump. the debate was a fight the whole time but wallace made it worse,elections2020
7026,1,arrest this asshole and #straphimdown!!,covid-19
7027,1,- decency? did you watch tony #bobulinksi? have you seen your hunter’s xxx videos? did you read your daughter’s diary? decency? your lack of morals such as the ability to outright lie without remorse has obviously done wonders for your children. you are disgusting,elections2020
7028,0,look at that crowd :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,elections2020
7029,0,"bullshit , trump called the proud boys to arms and you know it.",elections2020
7031,0,#elections2020 ￼ #vote2020 ￼ #americans #electionday ￼ #election2020 ￼ #elecciones2020 ￼ trump biden arizona #america #americadecides2020 2,elections2020
7032,1,how can use stand by and support this criminal knowingly?! sick. i feel sorry for you are daughter and granddaughters! you must love the billionaire fake life? biden=treason & traitor!,elections2020
7033,0,"and quoting scripture utterly out of context makes you christian. just like willfully encouraging others to expose themselves and family to covid, endangering family and community is hubris, it is testing the father, and it is a sin. wake up.",covid-19
7034,1,"""""""trump is now saying """"""""china did a terrible thing to the world."""""""" he is trying to float the idea that china unleashed covid-19 on purpose to deflect from his abysmal response to the virus. he sucks more every day.""""""",covid-19
7035,0,do not eat inside!,covid-19
7036,0,wear a friggin’ mask. everybody.,covid-19
7038,0,look at abuse in your own family!,elections2020
7039,0,"i understand it just fine. i am a front line medical worker. i have actually been on the field while you just parrot talking points. seen a lot more overdoses, abuse situations and suicide attempts since this started than i have covid-19. quit being a sheep.",covid-19
7044,1,you are nutz hair lady.,elections2020
7046,1,"i am watching this trump sh*tshow. he is the most horrible person i have witnessed in my lifetime of 65 years. name calling, yelling, lie after lie, baseless bragging, crowd shoulder to shoulder, many maskless, cheering and spewing potential #covid. it is a cesspool of cultism.",covid-19
7047,1,betterbe safe and just murder the baby as punishment for the fathers crimes.,elections2020
7049,0,"are you serious? joe biden commit treason.he work for chinese communist party. if you vote for joe, you vote for communist china.",elections2020
7050,1,hey pennsylvania they . . says you are all terrorisms for . think of that . .,elections2020
7052,1,"you are mortifyingly stupid saying we have over 126 million dead from covid-19. you said the death tally from the coronavirus in the us is 120 million people. the population of the united states is 328,230,523. you think coronavirus has killed 36% of everyone in the you.s. senile?!",covid-19
7054,0,this is a lie. and even worse is twitter is not censoring anything democrats say.,elections2020
7055,0,"diversion from 100k-plus killed by covid-19, betrayal of kurds, tax breaks for the rich, sex crimes, conspiracy, election meddling, slander, perjury, fraud, obstruction & other high crimes. #tumpbadguy",covid-19
7059,0,is doing the same shit and everyone is still buying their food. wild.,covid-19
7064,0,cnn is not news.,covid-19
7065,0,a lot of deaths. no wonder you hate covid. but you say it is over. weird.,covid-19
7068,1,"#biden, trump go for broke in #pennsylvania as the campaign comes to a close it is the #covid19 that is killing american, businesses, jobs, and the economy before the covid, #trump failed #tradewar killed export for michigan, pennsylvania, and wisconsin",covid-19
7069,0,"governor murphy, ag grewal please shut down donald trump and his cavalier entourage are a threat to the health of the people of new jersey. we have been through hell in nj. #covid19 deniers are not welcome here.",covid-19
7070,1,bullshit!,elections2020
7072,0,... democrats... all i ask for... is state mandated cat girls... please... thank you,elections2020
7075,0,hell knawl,covid-19
7076,0,greed killed 110k plus americans.,covid-19
7078,1,"it is not a ""counter-protest"", it is a fucking racist riot. a fascist fiesta.",blm
7079,0,just group all the karen’s in one room so they can off themselves since they are pissed at the world,covid-19
7080,1,"jeff flake is a sore loser, a piece of human garbage, whose opinion is irrelevant, a one term senator who did not ran 4 re-election because he knew he will be rejected by the people of az. not a conservative nor a republican, just a hateful opportunist, he is just a piece of....pelosi.",elections2020
7081,0,"can you believe this idiot? florida sheriff bans deputies, visitors from wearing masks amid state's record covid-19 deaths #covid19 ⁦ ⁦ ⁦ #coronavirus ⁦",covid-19
7082,0,i sure hope you are right. feeling sick :nauseated_face:,elections2020
7083,0,"what about cleo’s son? gek’s father? not to mention siblings without a brother. even then, the chances of living from coronavirus is higher than the murder you allegedly caused. sit to ass down in your cell.",covid-19
7087,1,these ignorant pukes!!!,elections2020
7088,0,no way these chinese people are not trying to reduce their population... how do you suddenly report 103 new coronavirus deaths in a day???,covid-19
7089,0,idc as long as it are not kd or kyrie :grimacing_face:,covid-19
7091,0,"if anyone would have told me a month ago that doctors on the frontlines would not have sufficient #ppe, i would have called him a lunatic. today it is the painful reality. who will answer for these lost lives?",covid-19
7093,0,during the present coronavirus threat we can learn some valuable lessons about model predictions.,covid-19
7094,1,"idc if he was a ""rookie"" fuck this man fuck him",blm
7095,0,"i despise trump and i am not an expert on the involvement of obama in the control of those viruses, but swine flu was less deadly (2% vs 0.02%), and ebola and zika are way more difficult to transmit than covid-19. there is better ways to criticize trumps response",covid-19
7096,1,let us hope they catch covid 19 and die then!,covid-19
7097,1,do not you dare concede this election no matter what! we all know the lengths to which that traitor has gone to steal this election in order to retain power (and keep his a** out of prison!). he cannot be allowed to get away with this!,elections2020
7098,1,talk to your friend in florida. #covidiots,covid-19
7099,0,never a fan #trumpisanationaldisgrace #votehimout2020 chew him up & spit him out,elections2020
7100,1,"he is a racist, says the most idiotic things about covid with zero self awareness. he is the best at making an ass out of himself and gives a good window into the views of what a jerk advising trump is thinking right now.",covid-19
7107,0,this is crazy insane,covid-19
7111,0,god wanted joe biden to win! :smiling_face_with_heart-eyes:,elections2020
7112,0,q4. the current crisis may offer the opportunity to kick start reskilling. what can companies do to facilitate learning? #futureofwork #covid19 #mercerchats,covid-19
7113,0,shambles,covid-19
7114,0,denouncing white supremacy was not your first order of business this morning?,elections2020
7117,0,bill gates: america's coronavirus testing is 'garbage' says the person who is never been able to keep a virus out of windows,covid-19
7119,0,science is not faith based. you may choose to believe or not the scientists but not the science. i hate hearing this. science is not a religion. beliefs are irrelevant.,elections2020
7127,1,"in advance of tonight’s debate, pence tested negative for covid-19 today. he has apparently had less opportunity this past week to bury his face between trump’s ample butt cheeks.",covid-19
7128,0,""" and your """"president"""" has killed 200000 americans with his non response to coronavirus. #trumpliedamericansdied""",covid-19
7134,1,"candy, you continue to demonstrate your stupidity. i have relatives who have had covid-19, suffered ""tremendously"" and will never be the same. do not make light of their situation. you have no soul/heart like your bunker baby boy in the wh.",covid-19
7135,0,thank-you for this!,blm
7139,1,why is the left continuously smoking crack!? did we even watch the same debate!?,elections2020
7140,0,"we cannot get justice nowhere, no how. have mercy jesus",covid-19
7147,0,get your head out of the clouds!! #peaceforarmenians #stopaliyev #stoperdogan,elections2020
7148,1,trump's tx paid for by our tax dollars sourced from aborted fetuses. #covid #hypocrisy #trumplied200kdied,covid-19
7149,0,god less you and your staff :folded_hands::folded_hands:,covid-19
7150,0,i am not civil with anonymous cowards that tweet back with their other account after their first account is blocked. reported as targeted harassment.,elections2020
7151,0,"covid protection with a dollop of legs, glutes, and core!!!! you win!!!",covid-19
7152,0,"it is hard to conceive a link between masks and kidney failure. quite the converse - if he gets covid, there is a risk of kidney failure",covid-19
7154,1,the democratic party are cheating !!!!!,elections2020
7156,0,"yesterday, a medical doctor died in katsina of coronavirus. that same yesterday, the katsina state government lifted the ban on religious gatherings. lol. we are really a stubborn and stupid people. why do we want calamity to hit before we actually learn? cos this is madness.",covid-19
7160,0,what is schiff talking about trump acted in january while democrats were calling him a racist pelosi was telling everyone to go to chinese restaurants in february. adam schiff did not even know about covid-19 until late february and who did not call it a pandemic until march 11.,covid-19
7163,0,"there is always a way to mug poor people and pad political agendas, is not there.",covid-19
7165,1,"""the trait that most distinguishes psychopaths is the utter absence of conscience — the capacity to lie, cheat, steal, and inflict pain to achieve their ends without a scintilla of guilt or shame, as all demonrat politicians so demonstrably do"".",elections2020
7166,0,he did say it.,elections2020
7167,0,#bidencrimefamilyexposed. the bidens are corrupt as hell.,elections2020
7170,0,"who are the rioters and looters, again?",blm
7174,1,"stop talking, crook.",elections2020
7175,0,i am of the opinion that covid 19 will be in the rear view mirror by late 2021 but what scares the shit out of me is the next bug. these lunatics that caused the covid 19 are not changing the way they do things. we are literally sitting on a powder keg.,covid-19
7176,0,"and what happens when they confront the perpetrator, and they kill the psychologist? who is going to be blamed for it??? the police?",elections2020
7179,0,"""smoothbrain"" :face_with_tears_of_joy:",elections2020
7180,0,it is all lies,covid-19
7181,0,the supreme court wants to see pennsylvania's hand before going all in. decide before the election! not after you know what the hand looks like. #fix #bullshitpoker #notfair,elections2020
7182,0,"israeli scientists: 'in a few weeks, we will have coronavirus vaccine'",covid-19
7183,0,":white_small_square: does not give a damn about covid, never distanced, always gathered. :white_small_square:video games are better than physical activity",covid-19
7184,0,"live updates: trump terminates you.s. relationship with who, claiming it misled world about coronavirus",covid-19
7186,0,you are lying we heard the tape. did you make any public announcements warning your constituents? no.,covid-19
7187,0,"karen annoying, now she going to see this and start crying calling it bullying :man_facepalming_dark_skin_tone::man_facepalming_dark_skin_tone:",covid-19
7190,0,"here is a video calendar of trump & his early days response/attitude toward coronavirus. if anyone tells you he took it seriously & acted swiftly to mitigate spread, i think you would be justified in yelling, ""bullshit!"" because he did not.:face_with_symbols_on_mouth:",covid-19
7191,0,"george floyd protests james miller quits defense science board, citing disagreement with the trump administration's actions against protestors in washington, d.c. learn more: #georgefloydprotest #georgefloydriot #blacklivesmatter #whitelivesmatter #us",blm
7192,1,gop and trump death cult.,covid-19
7197,1,one of dunham’s puppets has more integrity than #trump2020 #trump2020landslidevictory,elections2020
7200,0,"#covid19 does not care about your religion, the strength of your faith, or your arrogance. it infects, sickens, and kills without discrimination. we have the abilty to stop the spread, but not the will. perhaps god helps best those that help themselves.",covid-19
7201,0,who trump,elections2020
7202,1,"so the rapid result test are crap, right? more incompetence from administration. #votebluetoendthisnightmare",covid-19
7203,0,jesus christ that is a big one.,elections2020
7204,1,"fuck joe biden, the professional politician and the horse he rode in on texas says a big fuck you you senile pos. fuck hunter, too! fuck twitter too! trump-pence 202o",elections2020
7208,1,"i think your a sad example of a man and you should be ashamed to run for president. you are not an american i would claim, money has made you evil",elections2020
7209,0,#gopdeathcult aiding and abetting #traitortrump while americans are hospitalized and dying of #covid19!! and the #trumpsupporters are enabling this behavior!! sad!! sad!! time for america!!,covid-19
7211,0,orly? someone tried to shoot him? like lincoln? like roosevelt? like kennedy?,elections2020
7213,0,and then obama dunks on biden,elections2020
7214,1,"donnie is an absolute idiot especially with the covid 19 virus. get him out of the white house, vote vote vote biden harris biden harris biden harris i have never seen such a stupid fool as not my president",covid-19
7215,0,"in addition to the covid-19 stats on usa vs sweden!! something that will make you rethink how many deaths the virus has taken in usa is about 131,000 which is alot but in 2020 cancer deaths in usa about 606,000 deaths & heart disease 800,000!",covid-19
7216,1,fucken #deplorables .... #stayhome,covid-19
7217,1,that is another damn lie ole joe.,elections2020
7218,0,"hi please shut the fuck up 285,000 more people died than normal because of the pandemic and there is no arguing that number was inevitable or necessary",covid-19
7220,0,stop supporting #armenia only to gain votes! stop playing politics!,elections2020
7221,0,"there is a word for why we wear masks, and liberals should say it",covid-19
7223,1,is jack the boob and zuck the bigot?,elections2020
7224,0,"ugh... so right, damnit",covid-19
7225,0,"he did not condemn white supremacy. he told them to ""stand by"".",elections2020
7226,1,the republican party has been trying to deter democratic voters ever since i can remember. this is the first time i recall seeing them engage i full-scale scorched-earth tactics. they are now prepared to gut our election system just to stay in power.,elections2020
7227,0,and that is what killed him but he is still counted as a covid-19 :skull_and_crossbones: :face_with_tears_of_joy:,covid-19
7228,0,pls stop atrocities on tribals of maharashtra,covid-19
7229,0,"right! biden did not fall over or drool but he said nothing ... only constantly accuse with lies, would not answer questions and just because trump was on offense... the biased democratic press claim biden won! please!!!",elections2020
7230,0,going to blame trump when all the actions&results of the actions were derived from the governors' orders? it is a joke to blame trump for the #democrat governors orders forcing nursing homes to take covid patients. what federal guidelines told them that? it was their own choice,elections2020
7231,0,"your entry into the campaign is predicated on a blatant lie, taking the president out of context. can you also provide evidence that #proudboys are a white supremacist org, with a black leader of all things? critical race theory is rooted in a belief in white supremacy.",elections2020
7232,1,kids in cages kenosha heather heyer kurds kashoggi 210k us covid deaths syrians yes all roads lead back to trump. so ask me would i care if hitler had covid.,covid-19
7233,0,you are planning to sell the usa to china.. traitor!! :lying_face:,elections2020
7234,0,"""the president needs to stop pretending that if he just ignores bad news it will just go away,"" war... via",covid-19
7235,0,"the reason coronavirus is more intelligent than the antibiotic is because antibiotics are for bacterial infections, not viral, that is how freaking intelligent coronavirus is to not be a bacteria.",covid-19
7236,0,more trump incompetence & stupidity; the trump administration shut a vaccine safety office last year. what is the plan now? there is no plan. #trumpknew #penceknew #gopbetrayedamerica,covid-19
7237,0,closed borders and ‘black weddings’: what the 1918 flu teaches us about coronavirus,covid-19
7238,0,reminder #covidー19 #covid19sverige do not forget the green box! :) #corona,covid-19
7240,1,"you are asking god to forgive the republicans when you really need to be asking god to forgive the democrats for supporting the murder of millions of his babies by abortion. democrats are evil and are anti-god and everything against god. you are really messed up, seek help.",elections2020
7241,1,"can anyone explain to me why the vp, who is first in line to take over if the president is incapacitated - and was in close quarters with all the people who have covid - is getting on a plane to go to a debate? got to put a stop to this shit.",covid-19
7242,1,doubt if his disgusting father cared.,covid-19
7243,1,"'science"" that an eight and a half month gestation baby is not a human life on this one - you can fuck right off dude.",elections2020
7244,0,"going to steal the election, obvious!",elections2020
7246,0,i do not know how all these people feel rested & accomplished all these goals during covid.. my workload increased & my pay decreased! must be nice to have had some time off work :woman_facepalming_light_skin_tone:#healthcareworkerprobs #essentialworker #teamnosleep,covid-19
7251,1,"""its sooooo disrespectful to tell the president to shut up..."" -every person that is voting for the guy who refuses to denounce white supremacy",elections2020
7252,0,they are not funny. their approach has killed lots of people.,covid-19
7253,0,the anti fascist group?,elections2020
7255,0,"you meant against, right? because that is reality",elections2020
7260,0,"#blacklivesmatter #hollowmessage #joke why does not his life matter? so many more, his just made a headline. you all are depraved.",blm
7261,0,"if they can throw you out of walmart for not wearing a mask, she should be thrown out of the press room.",covid-19
7263,0,"except all of the following markets collapsed: soybeans pork bellies dairy exports and the prices of farm equipment rose sharply due to retaliatory tariffs on steel and components from china, and fraud bled off much of the bailout funds. but sure.",elections2020
7265,0,"no, he has been wrong about every thing covid, and you are a low-life enabler of his murderous policies. your poor family and friends!",covid-19
7266,1,now how in the hell does that even make sense? :man_facepalming_medium-light_skin_tone: cuomo is such an idiot & hypocrite.,covid-19
7268,1,more bullshit politician talk that is so generic that all politicians say the same - translated it means you got no real plan ! #joebiden #democrats,elections2020
7270,0,do what we say! #defundthepolice #blacklivesmatter,blm
7271,0,"true but your original 7 only covers all the rest of the abundant content on disney+, not any brand new releases that would have normally been in theaters if no covid. if you cannot get people to split the $30 with than no it is not worth it, but most people will cuz it does not make sense",covid-19
7272,0,"they are saying more research and data is still needed but holy shit, this could be very good news",covid-19
7274,0,"this guy deserves justice from what the mob did to his place! this blind rage only causes more pain. let us make sure it is directed where it will get results most effectively. that city clearly has systemic problems, and it starts with its leadership.",blm
7276,0,"he talks and talks, but has no plan. we are in no way ready to deliver any covid-19 vaccine, let alone the flu vaccine at the same time",covid-19
7277,0,do you know your own name? fool. oprah. give me a break. sick of you. sick of joe and have been sick of big mouth oprah for years! #crookedbiden #crookedjoebidden #huntergate #kamalacackle,elections2020
7278,0,will you please cover this. he is stealing money from #taxpayers is a thief.,covid-19
7279,0,my favorite part about nonsensical tweets like this is that the diehard trumpers say we are being lied to our misled on coronavirus by... trump. either trump is misleading you or he is too weak or dumb to resist the recommendations of fauci and brix.,covid-19
7280,0,white supremacy?....:thinking_face:,elections2020
7281,0,anyone else annoyed they are spraying the insides of airplanes with pesticides? i do not want to breathe that shit in when i am flying. seems overkill since viruses die after a few days. just let the planes sit for a week.,covid-19
7283,0,that is my blood type!ahhhhhhhhhhhhhhhh i see!,covid-19
7284,0,what the hell would a microphone do anyway :face_with_tears_of_joy::face_with_tears_of_joy: he is literally talking into one!!!!,elections2020
7286,1,you really are a stupid phucker!! you are dangerous and i hope you suffer covid. we do not need people like you on this earth.,covid-19
7288,1,the sycophantic guild of prevaricators (gop) strikes again.,elections2020
7290,0,i just had someone in florida say that if the death death rate on the state site is decreasing what is the big deal about our covid19 numbers going up. :enraged_face::flushed_face:#floridamorons,covid-19
7292,1,trump continues to lie and americans continue to die.,covid-19
7293,0,stop inviting me to bbq’s! i am not going no where that dude covid is going to,covid-19
7294,0,">146,000 people are needlessly dead from your lazy and sloppy efforts to contain the covid-19. resign, trump.",covid-19
7295,0,i live in mn - way more red than 2016 in my opinion. do not give up hope.,elections2020
7296,1,fuck your sorry peacock app.,covid-19
7297,0,what the hell does that mean?,elections2020
7298,0,"do not worry, these distractions will fade, and then you will have his undivided attention....",covid-19
7300,0,"delusional. hold on to that memory forever, cuz soon that is all you will have :face_with_tears_of_joy:",elections2020
7301,1,what a friggin mess of #incompetent crap this is truly #criminal in every way can a president get the electric chair?,covid-19
7306,0,covid is a lie and no one has it or died from it ...,covid-19
7308,0,yes! report it that is one less vote for !! #maga,elections2020
7310,1,"pot calling the kettle black. oh wait is a racist sociopath so he may call it something else! should have 80% of the vote, but america wants to divide, joe wants to unite!",elections2020
7312,0,this is planning to steal another election and this is an admittance of guilt!if we the people of georgia choose biden he plans to help trump get our electoral votes regardless!brian kemp has killed so many georgians with his negligence in covid!that is genocide!,covid-19
7313,1,"i am trying to empathize with fetuses, using this definition of empathy. hmmm, i am having trouble trying to understand the feelings of a fetus. oh that is right, they do not have feelings! do you want me to pity them instead? that is what you are doing",elections2020
7314,1,"yes it is and no one wants someone with no character, morals or values that is why you, the prostitute and your drug addict rapist of a son will not be going to washington.",elections2020
7315,1,"you just cannot fix stupid. darwin just said ""hold my beer.""",covid-19
7318,0,made racist parents mad by hold a moment of silence for george floyd breonna taylor and many other precious black souls taken from us way too early #blm,blm
7320,1,i cannot believe the gall of this asshole,covid-19
7321,0,stop lying :yawning_face::lying_face::lying_face::lying_face::lying_face::lying_face::lying_face::lying_face:,elections2020
7322,0,#trump’s #latest #tweet about #coronavirustesting is like a #greatesthits of his #favorite lies via #news #coronavirus #testing #trumptweet #falseclaims #lies #trumplies #covid #covid19 #crisis,covid-19
7323,0,truth! #floydwasmurdered #racism #black_lives_matter,blm
7326,0,why would you run for president when you have all these money laundering questions? you know the gop will spend 24/7 to find dirt on you. you will ruin the democratic party because you will be a hypocrite and be impeached. why would you expose urself?,elections2020
7327,0,"alas, mr. goldman is :hundred_points:% correct. our nation no longer has a functioning department of justice.",covid-19
7328,1,trump is pissed reality is setting in.,elections2020
7329,0,"come on i have covid. i cannot leave my house. i been using them hellllaa during my quarantine and they keep doing me dirty. :loudly_crying_face::tired_face:my order went from 4:40 delivery to 5:45, ordered at 4pm. i hate it here. :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:",covid-19
7330,0,gym jordan is a covid enabler. in addition to a pedophile enabler.,covid-19
7331,0,give me liberty or give me death.,covid-19
7333,0,watch ai robo-barber cut hair in post-covid world zero hedge,covid-19
7334,0,let us get ride of the rabid dog for this cutie :smiling_face_with_open_hands:,elections2020
7336,0,this hurts my heart. smh. why was she handled that way. it is so hard not hating white people and police officers watching the way they treat people of color. smh.,blm
7337,0,"yes, yes he is!!",elections2020
7338,0,chinese virologist details beijing's lies about the contagiousness of the coronavirus national review,covid-19
7339,0,guess who is really pissed off and has to take a covid test tomorrow. this guy. :face_with_symbols_on_mouth:,covid-19
7341,0,saluting the heroes of the coronavirus pandumbic the daily show via shame on you,covid-19
7343,0,flynn pleaded guilty to his crimes even with a president that could pardon him. punish the arrogant sob already and move on. #trumpisanidiot #trumpistheworstpresidentever #trumpisnotadoctor #biden2020 #coronavirus #flynnexonerated #flynn,covid-19
7344,0,you :clapping_hands_dark_skin_tone: will not :clapping_hands_dark_skin_tone: win :clapping_hands_dark_skin_tone: votes :clapping_hands_dark_skin_tone: stooping :clapping_hands_dark_skin_tone: to :clapping_hands_dark_skin_tone: his :clapping_hands_dark_skin_tone: level :clapping_hands_dark_skin_tone:,elections2020
7345,0,"find it strange how my aunts wife says how everyone should stay home because of covid but yet, she went&took my aunt to the mall just to buy a stupid purse :face_with_rolling_eyes::woman_facepalming_light_skin_tone:",covid-19
7346,0,stop reading twitter feeds about covid terrors - join us now for change food eats. great conversation with going on as i type! #changefood #nyc #restaurants,covid-19
7347,1,"did not you lose the popular vote amongst your own party to a corrupt senile back-massager who has not accomplished anything in 47yrs? did not he speak out against you + rigged election for you to lose? stretch that hand you use to hold out for $, and look in the mirror, fool #maga",elections2020
7348,1,"so 47yrs in politics he did nothing.. oh yes he did, he sold you out to china, he pimped his son and took half of his booty.. he sold you out to fill his own pockets.",elections2020
7350,0,"breaking news & bullshit the c.d.c. told states to prepare for a possible coronavirus vaccine by early november, raising concerns over politicized timing. wednesday, september 2, 2020 2:53 pm est --nytimes",covid-19
7351,1,wtf joe biden making racist remarks???,covid-19
7352,0,"breaking: at least 210 people in iran are believed to have died of coronavirus, according to the bbc, citing hospital sources",covid-19
7353,0,love you and trust you :fire:,elections2020
7354,0,"looks like the communist of the world are doing foreign interference, let us all the deplorables vote you out next",elections2020
7355,0,if trump's ever shite his britches it is now. he knows he is already lost the vote. all lot if this filibustering has been an attempt to distract us from his covid f'ups. he does something stupid then does something more obnoxious to cover it. it is his m.o. and by the way you choose :shorts:,covid-19
7356,0,check out our own katie egge discuss the changing landscape of the mr industry and the sudden shift from qual to quant research. #qualitative #quantitative #marketresearch,covid-19
7359,0,maybe it is covid19 busting up us presidential lies so to speak,covid-19
7360,0,"trump’s latest rose garden rant illustrated why his daily coronavirus press conferences ultimately backfired and damaged him politically. unhinged and borderline delusional is not a good look, especially while a deadly pandemic is ravaging the country.",covid-19
