instance_id,offensiveness,cleaned_text,cleaned_domain
6434,0,george floyd: trump ‘generally’ supports ending chokeholds for police #podcast #podcasts #podcasting #podcaster #podcasters #podcastlife #podcastshow #podcastlove #podcastaddict #podcasthost,blm
6435,0,"backlash against dem leaders begins, longtime business leaves minneapolis after being destroyed in riots - theblaze walz can kiss my ass. he made his bed. let him lie in it.",blm
6436,0,obama did the square root of diddly squat for black and middle eastern people while in power. kilary murdered and abducted haitian children and organ harvested men women and children. enough of the ex presidential virtue signalling as they are all as manipulative as each other,blm
6439,0,"well when you explain it like that, i will listen! :rolling_on_the_floor_laughing:",blm
6440,0,george floyd robbed a pregnant women with a gun to her stomach,blm
6443,0,wish the justice system treated jeffery epstein the way they treated george floyd. #epstein #filthyrich,blm
6444,0,why do people like this exist smh #blacklivesmatter,blm
6445,0,"#blacklivesmatter period. god’s laws are also vital 1)you shall have no other gods before me 6)thou shalt not kill 8)thou shalt not steal. no qualifiers, no yeah buts, period! justice is coming for anyone who breaks god’s laws; if not in this life then the next. #lovethyneighbor",blm
6446,0,not a lie friends and fam. i watch protests from protesters not the news on tv. cnn pulled out close to midnight. twitter live feeds went dark around 2:30 am. snapchat is also scrubbed. this did not occur on other nights. i saw lots of people still peacefully protesting at 12.,blm
6448,0,someone tell me who really looks stupid wrong answers only. #blacklivesmatter #dumbass #racist,blm
6450,0,respect! #blacklivesmatter,blm
6451,0,you all misspelled #blacklivesmatter. speak up!,blm
6453,0,this needs to trend because itthey have also shot and killed black men since the murder of george floyd.,blm
6456,0,"that is rich. the nfl calls for an ""urgent need for action"" in wake of george floyd protests. i have one action item for them: make sure someone hires #kaepernick now.",blm
6458,0,chris wallace hand holding your candidate and showing his outright bias for the current president did not help made him look weak and feeble. also it being seen (the wire) you were feeding him his answers proves he cannot do the job.,elections2020
6460,0,i have seen more police brutality since the murder of george floyd than i would seen during my whole life until then. do not you think that it is about time to #banabusivecops? retweet if you do.,blm
6461,1,"so how long have you supported hitler, skinheads are making a comeback i guess.",blm
6462,0,to be honest guys i have not watched the george floyd video fully i just saw the cops face and what he was doing and then i bailed cos i find those things traumatic personally but i am one hundred percent against that cops actions and fuck that cop a disgrace to all cops global,blm
6463,0,"please, protesters in usa: go home ! stay home ! stay safe ! greetings from germany ! #georgefloydprotests",blm
6464,0,"hell in my city wylie,tx there is a protest today. not only is it for #blacklivesmatter but or mayor has displayed sexist comments. we are 30 minutes from dallas. the mayor of wylie in collin county is defending his beliefs that only men, and not women, should lead prayer",blm
6470,0,"he could just stfu. but no, george floyd is taking attention away from him, so he let us out his racist self.",blm
6471,1,"it is time for you, biden, to go to jail:double_exclamation_mark::double_exclamation_mark::double_exclamation_mark::face_with_symbols_on_mouth::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting:",elections2020
6473,0,san andreas 2020,blm
6474,0,they got caught!,blm
6475,0,the voices seem to be getting louder... the wording is interesting to say the least.,blm
6480,0,"anyone feel all of this might be a set up?! 3 cops kneeling on a man. everyone is going nuts from the pandemic, shut down, & unemployment. white supremacists in every city turning protests into riots. seems too scripted. #protests2020 #blacklivesmatter #destroyingamerica",blm
6481,1,seeing a bunch of dumbasses support racism on my social medias. bunch of you all have not played wolfenstien and it fucking shows. #blacklivesmatter #acab #fucknazis,blm
6483,0,it makes all leos look bad when younhave these knuckleheads out here planting bricks!,blm
6484,0,"get tested, pls. for covid. for stis. for stupidity. just check on all your shit. :red_heart:",covid-19
6492,1,"fuck this guy. is what happens when a salami gets hit with gamma rays from a 4chan comments section. i say again, louder for the ones in the back, fuck this guy. #blacklivesmatter #blmprotest",blm
6497,0,"black people be hella confusing, screaming #blacklivesmatter but then are quick to tear down one and other :woozy_face:",blm
6498,0,this is who the jewish community continues to vote in office. jewish nation was duped by hitler & now duped by jew hating democrsts & hollywoof. so sad. bill de blasio condemned jewish funeral but attended george floyd memorial with thousands,blm
6500,0,"ah, shit here we go again.",blm
6501,0,"i mean, with so many things closed, events cancelled, an everyone working from home or not working, i get where they are coming from. every day is like a sunday now, but worse, and it was common for people to call downtown a ghost town on sunday before covid-19 (nfl offseason).",covid-19
6503,1,punish these negros like george floyd..,blm
6505,0,do you think they will try to deny that these are not the police ? oooop trick question! #blacklivesmatter,blm
6507,0,this is nihilism.,covid-19
6511,0,the police are bullies with weapons. #policebrutality #policeviolence #seattleprotests #policebrutalitypandemic,blm
6512,0,"what is disgusting is departmental unprofessionalism, police brutality, and racisms that are swept under a rug yet expected to be forgiven. #policethepolice: take a stand against such hateful & violent acts. #blacklivesmatter",blm
6513,1,now that is racism!!!!!,blm
6514,0,did you know george floyd has a rap sheet and in prison for 5 yrs? how do we know he was not an informant & this was a oligarch political conspiracy coup attempt set-up gone bad?,blm
6515,1,you all... let us make some real fucking change. :raised_fist_light_skin_tone::raised_fist_medium-light_skin_tone::raised_fist_medium_skin_tone::raised_fist_medium-dark_skin_tone::raised_fist_dark_skin_tone: #blacklivesmatter #policebrutality #policeviolence #stopthekillings #stoptheviolence #police #buffalo #buffalopolice #buffalopd #justiceforgeorgefloyd #justiceforahmaudarbery,blm
6522,1,"man shut the fuck up, niggas banned ye from the black community, complained when he did not speak up on issues in the black community now that he doing good for the black community it is another problem.",blm
6524,0,imagine cutting the video in order to try and mislead on his full quote. #fakenews,blm
6526,0,i am donating to #blacklivesmatter in name. i am doing my part in calling out racist. i am donating to black organizations for every racist i meet in their names. you could say i am helping them make amends. you are welcome tucker!,blm
6530,0,"coach ‘s #blacklivesmatter remarks were a+. he addressed current issues but most importantly, laid out a plan of action the #redskins organization is taking to support employees & the black community. the culture is shifting. video: #httr",blm
6531,1,"you all there are dumbass conservatives saying george floyd murder was fake and that he actually died three years ago i want the rapture, but just take all the dumb ass conservatives, and they get to heaven all excited, but then god laughs in their faces and they drop down to hell",blm
6532,0,it does not matter what george floyd's criminal record is. a badge is not a license to kill.,blm
6534,0,this was not a george floyd protest. it is really a resist rally. that is all this is about! democrat organized!,blm
6535,0,that was a clean single leg:hot_face:,blm
6537,0,"this white woman was literally spray painting infront of the cops , ya'll see the problem??!! .#blacklivesmatter #whiteprivilege",blm
6539,1,"you’re an idiot!! until you’re black and experienced what we have as a black race have, then stfu!!! i honestly do not care you looking up to me nor anyone else that is upset about where i stand! you all can kick rocks!!! say his name...george floyd! say her name...breonna taylor!! #blm",blm
6540,0,who is this? please help identify this wretched human & turn him in to the police.,blm
6546,0,this is what the orange menace is advocating! karma where are you?,blm
6547,0,"hopefully #georgefloyd is looking down and saying this is a great day for america, because the unemployment #'s regained 1.4 mil jobs due to ppp invest of $600billion (14 million lost). i doubt george or his family give a rats ass about the unemplymt # s. #maga #maga2020 #help",blm
6550,0,’12 years a slave’ director steve mcqueen dedicates cannes-selected films to george floyd via,blm
6551,0,who the hell posted bail for him,blm
6553,1,i hate you all. i hate texas especially you all dumb asf over there,blm
6554,0,your vote is your voice. votes matter. really like this newly released ⁦ ad. vote.,elections2020
6560,1,should sign for his heinous sins including child rape. #pedotrump #sociopathtrump #fakepresident #blacklivesmatter,blm
6562,0,who is committing all the violence in minneapolis? the white mob? :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,blm
6568,1,i know a bunch of your gay asses were eating there even when they hated you but now it is time to realize there is other food in the world,blm
6572,0,trump by the numbers ... #200kdeadamericans #trumpfailedamerica #coronavirus #covid19,covid-19
6574,0,alabama governor kay ivey: willie simmons has served 38 years for a $9 robbery #blacklivesmatter - sign the petition! via,blm
6576,0,stop killing my trans sisters :double_exclamation_mark:,blm
6578,0,say it: #blacklivesmatter,blm
6580,0,it is not about you think anyone frank because if your experience has this country with traitors running this country and is in our white house just stop and sit this one out #blacklivesmatter,blm
6583,0,"asmr for the george floyd memorial fund :glowing_star:glow sticks, by oceans asmr",blm
6585,0,"this is arson! what could this behavior possibly aid? it has nothing to do with george floyd & it certainly has nothing to do with ""white supremacy""! why does piers morgan support this outrageous wanton destruction? anarchists trying to overthrow our government & media is...?",blm
6589,0,it smell like 1933 again .... let be real antifa is fachist if this mess dosent make you remember the reichstag fire :face_with_monocle::rabbit::raised_fist: same tactics but different outfit #antifaterrorists #newworldorder #wwg1wga #wwg1wgaworldwide,blm
6592,0,another feast day on the racial justice calendar.,blm
6596,0,"seriously? then why so many africans clamour to enter britain if it is so fascist. maybe just maybe if people did not break the law, and adhered to common civility they would be accepted?",blm
6598,0,the shit i would have done to this man i would be serving time,blm
6600,0,"drew brees gives his personal opinion on how he feels about the flag and everyone freaks out. he apologizes twice, and it is on every news station in the country. stephen jackson calls drew brees retarded live on cnn and there is not a peep on social media. this is outrageous",blm
6601,0,i have a few of those women in my political arsenal here. women w/ lady balls kick ass.,elections2020
6602,0,"you cannot please all of the people all of the time...but you sure as hell can piss most of the people off , most of the time! good for reebok...maybe others will follow and maybe this bad publicity will silence glassman's tongue! i will not hold my breath!",blm
6603,0,"you are a racist if you vote for segregation joe, k,k&k joe, jim crow joe. he has done more to enslave the black community than anyone. his voting record does not lie cold hard facts. #blm, #blacklivesmatter",blm
6604,1,nah because cops actually terrorists. paid terrorists #acab #fuck12 #amerikkka,blm
6606,0,"fight for justice and wash your hands. so done with it all. i hate living here now. thanks, obama.",blm
6609,0,#blacklivesmatter in an equal chance for all #safeguarding #education #jobs #healthcare #workingtogether,blm
6611,0,stop racism really stop it!!!! please :pensive_face::pensive_face::pensive_face: #blacklivesmatter,blm
6614,0,i do think there is a conspiracy at hand. but i think the actual conspiracy is that george floyd was purposefully murdered in cold blood to incite a race riot because the deep state did not get what they wanted out of the ahmed arbery video.,blm
6615,0,it all began with the biden crime law that was written with joe's mentor (mr. kkk robert byrd) in mind. biden is a racist that hates black people.,elections2020
6616,0,how in the hell is still on air? they just insinuated the george floyd could have been a hit gone bad to generate support for biden. that shit is dangerous people believe this crap.,blm
6617,0,gov. cuomo should run shit. all the shit.,covid-19
6618,0,"the united states is not eligible to call itself a ""multicultural nation"", it should protect citizens regardless of race, police should discriminate and kill black people, and banished racists like trump supporters is #blackouttuesday #blacklivesmatter",blm
6620,0,"phoenix mayor kate gallego promises changes, talks about her son and george floyd",blm
6625,1,any explanation for this lord farquaad? try to come up with an explanation before the #adderall kicks in. maybe your lying stooge can explain this evening during her daily #propaganda session. #liarinchief,blm
6627,0,"in houston, jack yates high school class of 1993 held a vigil and walk for george floyd saturday morning at macgregor park. they honored their classmate who died in minneapolis.",blm
6628,0,tw i guess. sounds of distress police showed up of course. i got scared a few times probably around the 20min mark. once i got to my door step i go on a sprited rant for ~10 mins. enjoy.,blm
6632,0,"i demand the removal of john mcnesby from the head of the faternal order of police philly chapter, and firing him from any and all police positions. his racist remarks have no place in power let alone society #blacklivesmatter",blm
6633,0,love from the usa #blacklivesmatteruk #blacklivesmatter #georgefloydprotests,blm
6634,0,"you may shoot me with your words, you may cut me with your eyes, you may kill me with your hatefulness, but still, like air, i will rise. - maya angelou #junkterrorbilllnow #blacklivesmatter #oustyouknowwho",blm
6638,0,no fake news... just the facts... is this why trump is so hateful? #maga2020 #kag2020 #democrats2020 #trumpplague #blacklivesmatter #trumpgate #demondonald,blm
6640,0,google assistant too #blacklivesmatter,blm
6644,0,"degrading people because of their dark skin has come to be normalised in india over the years and the #blacklivesmatter movement is an opportunity for those of our countrymen who have exhibited this disgusting tendency. so, thanks again for bringing this up!!",blm
6645,0,:musical_notes:hello it is my worst nightmare:musical_notes:,covid-19
6649,0,i do not know but every time they mention that #georgefloyd is being laid to rest next to his mama i just start crying.,blm
6651,0,nor to fascist police state! #8cantwait #bluefall #blacklivesmatter,blm
6652,0,#blacklivesmatter #black_lives_matter sign more petitions,blm
6655,0,they do. but apparently not all of them equally:,blm
6656,1,hey #blacklivesmatter say their names! #saytheirnames look these are your people! say their names! do it! where is your outrage now??!! come forth you #hypocrites! say their names! did they die in vain??!! ye generation of vipers! say their names!! these are your people murdered!,blm
6657,0,"people are equal noatter the color, nationality #blacklivesmatter",blm
6659,1,so you all i just loaded up xnxx...nd the first video in the today’s selection shit is the george floyd porn video,blm
6661,1,"i am not sure what to say, embarrassed of this dumb...",blm
6663,0,"listen sam, i will tell you what i already told pathetic matt: deblasio is far from perfect but the last thing we new yorkers need is input from trumpie republicans. you have nothing of value to offer ny so please shut up and mind your own business! & by the way: #blacklivesmatter",blm
6665,0,"economy, energy, foreign policy, ending stupid wars, prison reform, law and order!",elections2020
6669,0,"lol my friends :folded_hands_medium-dark_skin_tone: you telling me #blacklivesmattters have not seen the ""original antifa"" churchill memes?? :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: #blacklivesmatter #dday #foxnewsisracist",blm
6670,0,so proud of my city for staying strong and continuing to protest all of last week and this week. #blacklivesmattter #fuck12,blm
6674,1,"if you do not care about the caged children at the border, it is safe to assume, and especially now from the covid rhetoric, that you do not care about children at all.",covid-19
6677,1,things we hate: :cross_mark: #covid19 :cross_mark: anti-abortion politicians who try to restrict our access to #abortion and want to control our reproductive lives.,covid-19
6683,0,a statement in 5 parts from the legal director of westkin on george floyd and black lives matter #blacklivesmatter #blacklivesmatteruk,blm
6684,0,"i hate preditors, so sickening",blm
6686,0,"so, if the government continues to fail in its duty to protect the british people from #covid19, there could be tens of thousands more deaths this winter. just as this incompetent and malicious government plunges our country into a no deal exit from the eu transition period!",covid-19
6689,0,i swear they better not have done anything to the grandmother :enraged_face:,blm
6691,0,perhaps the #blacklivesmatter movement would like to club together to replace these ? no? legitimate targets of #whiteprivilege ?,blm
6695,0,the same dehumanization of black lives that killed george floyd is the same dehumanization that leads to disproportionate homelessness for poc! - david peery,blm
6696,0,first time to see the american army in an american lands. #blacklivesmatter #trumpout2020,blm
6699,0,this is my state. just disgust,blm
6700,0,they need to go!,covid-19
6702,0,stop lying. it is disgusting how much hatred you evil people have for . he will recover from covid just fine but unfortunately the virus coctail of hatred & evil you all have in your hearts will eat you up...hope you figure it out before it is too late.,covid-19
6704,0,"my art got started by doing requests on the /trash/ boards of 4chan 4chan is not an excuse for being a shitty person. some people use it as an opportunity to be anonymous and toxic, and that is wrong, but using it as an excuse for your shitty behaviour and racism is just stupid",blm
6706,0,so he is blaming the aldermen now? not himself. i somehow doubt had george floyd been white that he would have assumed his death to be the result of an overdose. pathetic attempt at deflecting.,blm
6710,0,why i protest huffpost,blm
6711,0,"really ? trump does not care about the american people!! case in point: lies about covid-19, lies about job opportunities, and just yesterday trump refused to release stimulus checks to the unemployed because he is more concerned about being re-elected!! failure on all levels!!",covid-19
6712,0,a conversation between a cop and a black man. #blacklivesmatter #blacklivesmattteruk,blm
6713,1,"read king leopold's ghost, it will fuck you up. dude was a monster. the pain he caused the congo is emblematic of white colonizers all over the world. the current moment is directly connected to the injustices of colonialism in our past. #blacklivesmatter",blm
6714,0,you guys ever seen a major us city be annihilated in the time it takes to blink?,blm
6715,0,"hi alyssa, we want you to know that we are working hard to finalise the claims. due to the situation that has arisen as a result of covid-19, and despite our best efforts, this unfortunately means that our handling times are currently longer than we would like. kind regards, caroline",covid-19
6716,1,they need to monitor the fucken traitorous bitch in the white house,blm
6719,0,"minneapolis city council says they will defund and abolish their police force - american liberty report god help minneapolis, minnesota!",blm
6720,0,how can you defend such a man?,blm
6723,0,this is entrapment. nypd are scum. #blacklivesmatter,blm
6725,0,"made some postcards today. we will see if the""fuck racism"" makes it through the mail. #blacklivesmatter #mailmeart",blm
6727,0,"new york city police department officers are retiring early after losing support from their higher-ups and from political leaders amid mass protests and riots over the death of george floyd, according to current and former officers.",blm
6728,0,"for further context as thus can be confusing. the sign the first doctor is holding reads, ""if you think that it is hard to breath in a mask in america, then just try being black in america."" their kneeling can be seen as complicity otherwise.",blm
6731,0,you all are willingly traveling/flying to these places with double/triple the number of covid cases day to day?????? this shit will never end.,covid-19
6748,0,is not this nitwit 's buddy?,blm
6749,0,reprehensible thug. matt gaetz wore gas mask to mock coronavirus concerns. one of his constituents just died from it.,covid-19
6750,0,how was life in the bunker today? #impotus,blm
6752,0,absolutely no!!! federal money is our money and we say no!!!!!!!!!!!,blm
6754,0,"16 years here. would not give it up, especially now. i cannot imagine feeling hungover and dealing with covid and the election! woudl rather feel it all, as you say. :)",covid-19
6756,0,from the mouths of babes #blacklivesmatter,blm
6758,0,the replies aids,blm
6759,0,damn! yes!,blm
6763,0,thank you. innocent my ass. there are no innocent people in police custody.,blm
6769,0,brands need to learn to keep their mouths closed.,blm
6771,0,"her apology is empty. she is not sorry, she is embarrassed she got caught. it is all on her, she knew she was being filmed-how arrogant she is & her husband as well. did she really think nothing would come of it - today? after george floyd? enough is enough. too bad felicia.",blm
6774,0,"also concerned if contracted, he could be bankrupted for treatment since no health insurance. it is true there is government assistance for covid patients, right?",covid-19
6777,1,dave chappelle beat the shit out of his wife.,blm
6780,1,you all gon learn to mind your fuckin business one way or another,blm
6782,0,"teach your children to respect everyone regardless of gender, race, religion, class, status and sexual orientation. teach your children to be humans. #stoprapingus #blacklivesmatter",blm
6786,0,#blacklivesmatter except if you are a black life who has a differing opinion :upside-down_face:,blm
6792,1,oh i thought the bitch who invaded iraq said something,blm
6795,0,this 8s the most iconic thing i have ever heard in the usa! without police you have anarchy. what are these people thinking? do not move to minneapolis. move out if you are already there.,blm
6796,0,a change is going to come #black_lives_matter #downtownla,blm
6799,0,barbra streisand invests in disney for george floyd’s daughter,blm
6800,1,"see? most americans (although still bluepilled) think badly of these riots, this narrative of ""most whites are cucks and are kneeling down"" is just psychological warfare to blackpill you.",blm
6803,1,sheeple! idiot's! wake up! do you really know what is really going on!??? dumb ass!,blm
6804,0,stunning and powerful. #blacklivesmatter,blm
6806,0,got emmmmmm!,blm
6809,0,re trump’s recent invocation of george floyd’s death and how today is a good day for floyd: it is hard for sociopaths to recognize what normal responses look like. they have to guess and often get it wrong.,blm
6813,0,just say your racist and go,elections2020
6815,0,to:all protesters in please engage in peaceful protests as it is your right but do not harm people/property express your demands have clear goal/direction/leadership but mindless destruction/loot will defeat your message/purpose #blacklivesmatter #georgelloyd,blm
6818,0,what the actual hell santa monica???,blm
6819,0,you did all :thumbs_up: thing people r beyond stupid bcuz if they wen they might need blood transfusion you never no the donor ! it is against the law...:face_with_medical_mask::grinning_squinting_face: love it bigots will be pissed! :face_with_medical_mask::face_savoring_food::grinning_squinting_face:,blm
6822,0,10th planet long beach destroyed riots and looting during george floyd p... via,blm
6823,0,"""....may have"" see that #maga? you are being manipulated & lied to in real time! what a hateful angry sad man trump is. just so: unprofessional disgraceful hideous embarrassing i had to apologize to my 14 year old that he is learning about politics through watching psycho :clown_face:",elections2020
6824,0,"if we teach our children a white supremacist version of history, literature and art, then we are setting up a future generation to perpetuate the same violence on which that system of power depends. #georgefloyd #toryracism #blacklifematters",blm
6825,0,"i just read a few things about these cops and the thing is even though the guy on the bottom left did not do enough to stop him from killing george floyd, he tried multiple times and is doing volunteer work in his spear time to help somali refugees.",blm
6826,0,finally some common sense!!!!!! this woman is my queen!!! this is total insanity what is happening! open it up! #reopenamerica,covid-19
6827,0,only sycophants need apply,blm
6830,0,icecream sums up your brain!!!,elections2020
6831,0,there were actually 35k people at the protest in düsseldorf? holy shit #blacklivesmatter,blm
6832,0,and i agree :thumbs_up::thumbs_up::thumbs_up:,blm
6833,0,"was this an automated truck or??? (drop the passive voice, please.)",blm
6834,0,there is no way even a peters is not part of the anonymous group,blm
6835,0,nothings wrong with peaceful protests....but wait until the loot starts....,blm
6837,0,"these people are such frauds...a piece of tape on the floor?? pretty insulting to black people, but that is how gullible democrats think they are. dems have been in power for decades. have things gotten any better for black community? minneapolis is controlled by dems #georgefloyd #blm",blm
6841,0,this is the deadly danger of trump. he is as responsible as the driver. he is feed the fires of racism and hate. he is promoted violence.,blm
6845,0,is this coronavirus man made like the government tell us or is this a punishment from god punishing the world for their iniquities like it say in the bible and the government really do not have a cure?:man_shrugging_medium-dark_skin_tone:,covid-19
6847,1,"masks do not prevent or protect from the #coronavirus. if you are wearing them out, you look like a coward beta cuck :rolling_on_the_floor_laughing:",covid-19
6848,0,"we, as humans, are still dealing with malaria and smallpox and the damn plague. covid-19 is not going anyway any time soon. we are never going back to pre covid-19. things have to change.",covid-19
6852,1,yet you guys are endorsing donald trumps reelection lmfao choke on biscuit you whores,blm
6854,1,he is a lying dog. but we have known that for 4+ yrs.,elections2020
6856,0,"do not talk to me when you straight up scream on my face and say ""all lives matter"" but you excluded black lives. without black lives being threatened, unharmed, and has been respected. then you may scream all lives matter because no live matter without #blacklivesmatter",blm
6859,0,people are really out here losing their jobs for being racist... #blacklivesmatter,blm
6860,0,how do we know if this is not in solidarity with the police officer that murdered george floyd by kneeling on his neck?,blm
6863,0,the fact that he even put his knee on his neck with everything going on is disgusting. props for the officer that removed it.,blm
6866,0,this shit like something outta a movie,blm
6867,0,this pissed the racists off lmaoooooo,blm
6868,1,this is 1st upcoming 4th july where i am disgraced to be an american. you continue to disregard #blacklivesmatter #georgefloyd #policebrutality you neglect the lower and middle class with your bullshit $1200 one time stimulus. i voted for you but you are the #worstpresidentever,blm
6870,0,watching the george floyd memorial:crying_face:,blm
6871,0,why did they do this????,blm
6872,0,american taliban somali pirates (especially in minneapolis),blm
6874,0,"i understand well that, in your opinion, the protests were ridiculous, or what you want to say exactly? ... the protests did not only suffer from dark-skinned people, everyone suffered",blm
6876,0,"#whiteoutwednesday is just like #alllivesmatter, a lame attempt to belittle #blacklivesmatter. seriously people?",blm
6877,1,my brother died of covid! you are the loser!,covid-19
6879,0,"lol, he is a zionist and pro-blm. could they be more duplicitous?",blm
6880,0,how london united for george floyd and black lives matter via,blm
6881,0,do not abuse our sympathy. you are destiny is the jail! traitor !,elections2020
6885,0,"the most important question is, why is not president barack obama incensed was doing business with the chinese, ukrainians, russians, under the table, under his nose, while vice president, unless obama himself knew about it and covered it up?",elections2020
6886,1,keep calm and carry on lying. trump motto. #worstpresidentinhistory #fridaymotivation #covid19,covid-19
6887,0,sister. this guy is your ally.,blm
6890,1,"i think the muslim community as a whole is either racist, or lack real compassion for others. i mean, arabs do not support south asian people causes. south asians do not support black people causes. blacks do not support arab people causes. and the cycle continues.... #georgefloyd",blm
6902,1,my question is why does the guy with the black lives do not matter sign have horrible handwriting as if he regularly eats glue and drove on the short bus to go to school? #blacklivesmatter,blm
6907,0,how many women got raped because of all this mess?! 130+ in minneapolis alone. wtf!!!!,blm
6908,0,"it is really not a matter of differences in opinions. it is a difference in morals, values, and the value of a human life. if you are really worried about target get the fuck off of my tl. worry about george floyd. a beautiful black man who will never breathe again",blm
6913,0,"make that change!! these words are more prevalent now then ever. if you want to make the world a better place, take a look at yourself and make the change. let us get this to no1! #blacklivesmatter #fucktrump",blm
6914,0,my ovaries :pleading_face::pleading_face::pleading_face:,blm
6918,1,nah convinced you all got worms for brains,elections2020
6919,0,twitter please do your thing :folded_hands::left-facing_fist_medium_skin_tone: #blacklivesmatter #defundthepolice #pigs #whitesupremacy,blm
6921,1,just like they knelt on george floyd and killed him. they are mocking it. fuck them. do not spread state propaganda. they will be teargassing again by tonight,blm
6922,1,you damn right mr. hart...the media is trying to look nice to their president by signing up with his bulls**t:enraged_face::enraged_face:#blacklivesmatter...,blm
6923,1,"and a big fuck you, to you do not give any fucks do you all? smh #blacklivesmatter",blm
6930,0,cry more :face_with_tears_of_joy::face_with_tears_of_joy: :fire:rappers for trump :fire: :middle_finger_dark_skin_tone::middle_finger_dark_skin_tone::middle_finger_dark_skin_tone::middle_finger_dark_skin_tone::middle_finger_dark_skin_tone::middle_finger_dark_skin_tone::middle_finger_dark_skin_tone::middle_finger_dark_skin_tone::middle_finger_dark_skin_tone::middle_finger_dark_skin_tone: #lilwayne #rappersfortrump #kamalaharris #blacksfortrump #trump2020 #trumpdance #ymca,elections2020
6931,0,"just because you hang out with black people does not mean you cannot be racist:double_exclamation_mark: stop saying ""i am not racist i have black friends"" as an excuse for your racist words and actions:double_exclamation_mark: #black_lives_matter",blm
6933,1,"ah, yes. the oppressors becoming the oppressed. in other non important news i ate half a pizza today then passed the fuck out. it had pepperoni on it.",blm
6935,0,"so when you are disarmed (no 2a) and you cannot call the good guys with guns (no cops), what is going to happen to you, your family and your home once criminals have free reign and no repercussions? infiltration, subversion. #wakeupamerica",blm
6938,0,"his murder was unforgivable, his glorification is misguided and wrong.",blm
6939,0,"nothing will be done to these people! if they were in other cojntries, they would be with george floyd! disgusting! the officer that murdered george floyd should die the exact same way!",blm
6940,0,this is how you #protest #israelites #homeland #blacklivesmatter,blm
6944,1,joe. you senile old dog. please stop barking at the cars. someone will get them out of your basement if you stop yelling at them.,elections2020
6948,0,you are posting #blacklivesmatter but you are bleaching,blm
6954,0,"#buddhistdoor global #feature: ""how to be a #buddhist protester"" #georgefloyd #protest #america #racism #blm taking our vows of compassion into the world through our action read more:",blm
6956,1,"buckle up and hunker down, folks.",covid-19
6957,0,"funny how a man whose lived with his head buried up his own ass wants to take on ""oxygen tests""",covid-19
6963,1,that bald bitch just came and want to fight a man who is not even doing anything. he looked at him like the dude was putting his fists up. what the fuck is wrong with them?,blm
6964,0,"it is monday, may 11 -- there r 11,380 positive coronavirus cases in arizona -- 542 deaths! ...only goes up each & every day!! :face_with_symbols_on_mouth:...& the idiot governor of arizona abides by his mentally deficient leader dump -- continues 2 open businesses where the virus will spread!",covid-19
6965,0,no rasism please!!,blm
6968,1,"the shit dog terrorist president, the shit little dog son,are tow of the killers & terrorists.with their shit dog terrorist criminal crown prince & all other criminal partners.they must be arrested now &hold accountable #nojusticenopeace #blacklivesmatter #icantbreath #revolution",blm
6969,1,pigs will really use any excuse. :unamused_face: #blacklivesmatter #fuck12 #acab,blm
6971,1,ok what in the absolute fuck is going on???,blm
6972,1,no hate facts. the blacks use a george floyd to riot loot and get rewarded by the government like michael brown's parents $500 million the police officer was found nothing guilty. k the mf blacks 80% hate whitey or honkies as they call them brain dead or washed,blm
6974,0,the criminality of these thugs is brazen and sickening! this is why blm and antifa are criminal terrorist organuzations!,blm
6977,0,y r you playing dumb. it could be that major cities around the country are talking about defunding or outright abolishing the police just like minneapolis just did. i think people who live in these blue states who have restrictive gun laws want to now fully protect themselves,blm
6978,0,police still killing and whooping ass and people celebrating. killing folks at peaceful protest because they are racist and irritated. #blacklivesmatter #georgefloydwasmurdered #breonnataylor #civilprotestersmurdered,blm
6984,0,"no one is falling this shit anymore. we need to dismantle the systems that murdered george floyd, breonna taylor, and ahmaud arbery. tears will not bring them back and will not stop the next victim of police violence.",blm
6985,0,"""""""i want everyone in my state dead"""" -- basically the governor of ohio",covid-19
6986,0,am i hearing this right? george floyd put a gun to a pregnant woman's stomache?,blm
6987,0,enough this has to stop!,blm
6988,0,shocked that even trump would behave this wrecklessly with human life. new low. #trumpisunwell #trumpresignnow #trumpisaracist,covid-19
6991,1,*jerk off hand motion*,blm
6993,0,did he support the crime bill or does he hate law enforcement? pick one.,elections2020
6996,0,"if you look at all the major players from anonymous, the last of them were arrested in 2011. this account was created later that year",blm
6997,0,damn! i am almost as famous as whitney houston?,blm
6999,1,you know covid is a lot like an std in the sense that when you ask straight white men if they have been tested they get really offended,covid-19
7000,0,"exactly. i have been saying the same. he is stirring this pot of the horrid and unjust death of george floyd to distract, distract, distract, from his failure. he is protecting his evil ass again. #onehundredthousand",blm
7001,0,how could :exclamation_question_mark::backhand_index_pointing_right::money-mouth_face::nauseated_face::new_moon_face::ogre::face_vomiting:,elections2020
