instance_id,offensiveness,cleaned_text,cleaned_domain
5447,0,trump has covid... god i see what you did there,covid-19
5448,0,all she has done is threaten trump supporters from day one. we do not need someone like that in the white house or anywhere in congress or the senate. hope her political career is over.,elections2020
5449,0,coronavirus crisis could plunge half a billion people into poverty: oxfam,covid-19
5450,0,trump shut the border in january. you called him xenophobic. trump talked about in the state of the union. dem nancy ripped up the speech & took a group to china town. trump sent the comfort to new york. democrat cuomo shoved covid patients back into nursing home. dem lie you die.,covid-19
5451,0,i am getting tired of seeing this. i have not heard of one single person that has said george floyd deserved what happened to him. pro life means pro life. does that make sense?,blm
5452,0,"people in larger numbers have died of seasonal flu. it is sad but we have never closed the country & the nhs down before. the deaths from lockdown, suicide, poverty and waiting lists will surpass covid deaths (even with the inflated death count and 'suspected covid death certs.)",covid-19
5453,0,"congressional democrats criticized for wearing kente cloth at event honoring george floyd . the hypocrisy of the #corrupt media not calling dems out on this ridiculous ""photo op"" vs when pres trump stood in front of church with a bible shows their bias!!",blm
5454,0,"it is obvious minneapolis' reform efforts have failed big time: for example, the police killings of philando castile, and justine ruszczyk damond. your calling nypd brutal is your opinion and that is fine. we can agree to disagree all day on who is better or worse. take care.",blm
5455,0,"a white policeman hugged a five-year-old black girl during a george floyd protest after she started crying and asked ""are you going to shoot us?""",blm
5456,0,the murder of george floyd is absolutely unacceptable!,blm
5457,0,cdc says it erroneously posted guidance that said coronavirus spreads through air and travels beyond 6 feet so cannot trust the #cdc now. where do people go for proper and trustworthy information ?,covid-19
5458,0,hell world,covid-19
5459,0,i am also a white man without a college degree and resoundingly stand with,elections2020
5460,0,"you cheated, you were deceiving wearing a cable, we the viewers saw it, we saw you reading from your phone, they were telling you what to say & how to react. this is how will go? democrats will cheat, deceive & manipulate americans, the whole nation. what? i voted for trump.",elections2020
5461,1,wanting to watch a killer go free to own the libs.,blm
5462,0,"disgusting behavior is a cop murdering an innocent black men with his knee in his neck for 9 minutes, that is what is disgusting. george floyd was a minister.",blm
5463,0,#blacklivesmatter want the police defunded...,blm
5464,0,you are just a demagogue! the united states has refused to enter into all climate agreements signed by other countries. usa and europe developed by destroying the environment. what morals do americans and europeans have to accuse brazil of being negligent? you hypocrites!,elections2020
5465,0,if you classify restraint as calling your opponent a clown a racist and telling him to shut up sure.,elections2020
5466,1,when it is fashionable eh? fuck off.,blm
5467,0,"i absolutely do . unlike #hypocrite . whose mother & paternal grandparents were immigrants, whose wives included 2 immigrants & who used #chainmigration to import his third wife's #communist parents to america. 'do not do as i do, do as i say'. .",elections2020
5468,0,#fakechristian and a #fakepatriot.,elections2020
5469,0,which antisocial computer game developer designed the american electoral system? #electionday2020 #americadecides2020 #vote #elections2020,elections2020
5470,0,some loud people with guns are anti-science. 80% of americans support the closures. so many infections and deaths have been prevented. #demcast #stopthespread,covid-19
5471,0,"so, you let a terrorist group deface more property. americans are sick of the ugly graffiti. it looks like a gang logo. is that the best they can do?",blm
5472,0,no way!! minnesota vote red!! save your state!!,elections2020
5473,0,the month of may started with how black people are dying from covid to ahmaud arbery’s murder back to covid now to george floyd’s murder next week back to covid the week after back to a police murder somewhere across our oil and water melting pot country.,blm
5474,0,please - this is your corruption covid outbreak rebuff released unhinged pandemic that imbecile oxymoron narcissistic is responsible for,covid-19
5475,0,i love our he is the best president this cuntry have ever had !!!! let get him #4moreyears !!!!,covid-19
5476,0,hello everyone! it is so good to to feel alive again! i have been absent because i was diagnosed w/covid19. it knocked me on my ass for the last 3 weeks! today is the 1st time i have been well enough to even pick up my phone. thank you all for your kind words of support! i :red_heart: you all:purple_heart:,covid-19
5477,0,the real goat and greatest president who will ever be missed. thanks for standing with and,elections2020
5478,1,"cheap disgusting stunt by trump putting mypillow's mike lindell into a white house coronavirus briefing, particularly lindell's revolting statement that god had shown his grace to america on the day that trump was supposedly elected to the presidency",covid-19
5479,0,thank you!! that is what i have been wondering since he started talking about holding the black vote hostage....like excuse you?? who are you to even think you speak for the black community?? he is no intellectual or freedom fighter for the people... just an old school rapper smh.,elections2020
5480,0,yes he did!! he was a tad angry too.,blm
5481,0,no whammys no whammys and…,covid-19
5482,1,and when arizona is called for you can be sure that war hero and patriot john mccain will be giving killer trump a huge f*ck you to him from above!!! :face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy:,elections2020
5483,0,our president does,elections2020
5484,1,fuuuuuuuuuuuck a #traitor #russianasset #countryoverparty #blacklivesmatter,blm
5485,1,i am glad places owned by whites are being robbed. its just a little something. some money gone. not an entire life. just some cash that they can make up fast. sad that we have to live through this but its time we speak up and end the bullshit of racism. #blacklivesmatter,blm
5486,0,"i can honestly say i have learned more about black history in the past week than in the whole 12 years i was in school and frankly, that is pathetic we need to normalize talking about this and listening to it! #blacklivesmatter",blm
5487,0,"amazing stupidity! when the court case reveals there was a history between these guys possibly toxic - perhaps festering, we will know we razed america to the ground because two criminals clashed and one died! it is possible this was murder in a law enforcement officer’s clothing!",blm
5488,0,they seem nice... #racist #merrick #blacklivesmatter,blm
5489,0,"hey with a 99.777 % survival rate, why wear a mask? that would be stupid.",covid-19
5490,0,not trump saying he was immune to covid omg the clownery of this man. #debates2020,covid-19
5491,1,bye martha mcsally! i always found her unbelievably smug and spineless! #elections2020 #elections #election2020 #uselection,elections2020
5492,0,"#dtmag melinda gates: ‘black people, indigenous people’ should get coronavirus vaccine first",covid-19
5493,0,that the looters/rioters are just as bad as the cops that killed george floyd,blm
5494,1,"what kind of moron is chris wallace, get #joerogandebate #joerogan",elections2020
5495,0,rip george floyd! and watching the funeral is emotional and anyone that does looting in george floyd's name is disrespectful and disgusting!,blm
5496,0,always dig for the truth before believing anything the media says.,blm
5497,0,"the city is not yours to give away you have sold out, commie traitor you did not surrender or walk away, you participated in a coordinated plan to hand over the city to criminal thugs- communist revolutionary derelicts no? then why are you promoting them like publicity agent?",blm
5498,0,coronavirus monday update: mn sees record-high hospitalizations for covid-19.,covid-19
5499,1,while we are here. give this cunt a cheer,covid-19
5500,0,good question-we were one of the last productions to not have covid excluded from insurance - and now of course no productions currently going. as they resume in future - the insurance element - will have to find out how we will all handle that. right now co’s flooded w/claims.,covid-19
5501,1,fuck you i have severe asthma and i do not have a single issue,elections2020
5502,0,#covid19 advisor gave an interview on russia state tv #rt ... that is inapropriate and any advisor of would be immediately fired! cc,covid-19
5503,0,"#georgefloyd police officer derek chauvin has been arrested days after george floyd’s fatal arrest a little late … ok.. a lot late … but still, better late than never",blm
5504,0,yeass,blm
5505,1,"denounced the biggest white supremacist group- #antifa while called them an ""idea."" tell that to the people who is businesses have been destroyed and burned by #antifaterrorists #walkaway",elections2020
5506,0,"170k dead from covid. 5m infected. the gop has sued to abolish the affordable care act. millions out of work, facing food insecurity, housing evictions. the fascist in chief, who commented ""it is what it is."" who cheated his way through life does not belong in the job as president",covid-19
5507,0,"'outrageous, callous, and cruel': seniors rip trump for holding covid-19 relief hostage to push social security cuts common dreams news",covid-19
5508,0,polynesian culture is so dope,blm
5509,1,"""why yes yes jed, afeared it is dem same lunatics, dey ken't pour piss out ava boot wid da derections written on the heel""",elections2020
5510,0,why was #louisscarcella never charged with a crime? he #robbed these men of hundreds if years of their lives. why are #lyingcops never charged with lying in court# #blacklivesmatter #justiceforall #fixthepolice #fixthecourts,blm
5511,0,nicaraguan doctors continue urging the ortega government to wake up to the threat of covid-19.,covid-19
5512,0,support support #blacklivesmatter,blm
5513,0,"and shipping? the shipping was $307 dollars....and no, i am not missing a decimal point. #covid #coronaviruswashington #coronavirusseattle #coronaoutbreak #covid19 #coronavirusus #wtfamazon #retweetthisbs",covid-19
5514,0,"i was just sent this, so i am spreading it around! be there! see you at wrigley feild at 2! #chicagoprotest #blacklivesmatter",blm
5515,0,i wish curses worked,covid-19
5516,0,okay this is just petty.,blm
5517,0,"but my analysis of minnesota's law lead me to conclude that despite the heinous acts of #derekchauvin & #georgefloyd cries of he cannot breathe, i do not believe derek meant to kill him. i think he wanted to dominate george to show who was boss & hurt him, but not kill.",blm
5518,0,"i understand fox news, trump tells them what to cover and what not to cover. but it appears that and learned nothing from the 2016 media fiasco!",blm
5519,0,"after killing the first american 8 weeks ago, covid-19 now kills more people every day than our leading causes of death. after only 8 short weeks. i put some numbers together earlier today for someone else.",covid-19
5520,1,eat. the. fucking. rich. these folks are killing ya though thinly veiled economic violence and most people seem to be content to just stream netflix til they die.,covid-19
5521,0,new york cops shoot protestor about 40 times and america points their finger at other countries regarding hunan right... what a joke! #usa #america #trump #biden #georgefloyd #newyork #nyc #georgefloydprotests #china #hongkong #uk #eu #un #humanrights #usriots #breaking #news,blm
5522,0,pat robertson being the voice of reason on anything was totally not on my 2020 bingo card.,blm
5523,0,how the heck these wirdous get elected???????,blm
5524,0,"this x1000. before covid i was going to 2-3 shows a week. now, everything i had planned is super canceled and i just want my life back :pleading_face:",covid-19
5525,0,wear blue if you think should win,elections2020
5526,0,"""i feel so sad watching my people being lynched and murdered each day"" – rihanna cries over the #clickongh",blm
5527,0,will you shut up man??,elections2020
5528,0,he is fighting for his wife’s cushy job the old fool and coward who is just making things up! #registertovote #votegopout #blacklivesmatter,blm
5529,0,i did not know shit about anonymous when i made that tweet you all can stop calling me dumb now,blm
5530,1,he already made my life better and your 8 years sucked!,elections2020
5531,1,how is that foxconn plant you fuckwit,elections2020
5532,1,"target will recover, george floyd will not. biden and trump will be here in november win or lose, george floyd will not. our system is broken and killing innocent people of color daily with no remorse. fuck your plights that do not even affect you on a daily basis. #ivehadenough",blm
5533,0,"dictators do stuff like order people around, put government apparatchiks in charge of our lives, and confiscate guns. now... let me think... who wants to do all of those things? hmmm... #dumbass #takethered #votered #maga",elections2020
5534,0,more helpful resources to assist you in creating an impact. #blacklivesmatter #blm #ipauoft,blm
5535,0,wrong again.,elections2020
5536,1,ffs shut up,covid-19
5537,1,those right wing rednecks will not know what hit them on the 3rd #biden2020,elections2020
5538,1,a mix of methamphetamine&fentanyl jake tapper it was not murder george floyd was a dope feind,blm
5539,0,"god wants to know what you are doing about covid-19!?? these 180,364 dead :skull: americans can never golf :flag_in_hole: again ....",covid-19
5540,1,the gop senate headed by their racist-in-chief are just as complicit in the death of george floyd as the participating officers #voteoutthegop,blm
5541,0,"""the lying king"" -flexa-",elections2020
5542,0,trying to pretend the election is rigged when fox news should have been outlawed after leading us into the gulf war based on lies! no wmds!! americans died!! fox lied!!,elections2020
5543,0,:United_States: #maga go trump!!!,elections2020
5544,0,this dude is the worst. please just stop,blm
5545,0,"lifeguard, football player joe biden got 5 draft deferments for asthma, during vietnam. do not talk about bone spurs, you phony baloney.",elections2020
5546,0,joe biden out righted said no to a drug test. joe biden has not even taken a covid-19 test!,covid-19
5547,0,here is a story. she is a criminal and a killer.,covid-19
5548,0,"ken j ackerman, a physical therapist in gulfport ms, fired a black woman for explaining how george floyd was killed (in a conversation that she did not even start). you all spread this. i will link her paypal...",blm
5549,0,"covid-19 antibodies 'fall rapidly' after infection, new uk study finds",covid-19
5550,0,worth the time to watch.,blm
5551,1,"""i do not know if i will ever stop being unnerved at folks walking headlong with their children into the teeth of virulence vectors. trump's lack of leadership is partly responsible. however, most of us know not to listen to the dumbass. ok. again, uh,""""it did not have be like this""""""",covid-19
5552,0,what say you? are you really okay with this? #blacklivesmatter,blm
5553,0,"so it is ok to be a bigot when it comes to lbgtq community? what is difference between them and the black community. being a bigot, no matter what the focus, is completely wrong! either we are all equal or we are not! cannot have it both ways!",elections2020
5554,0,"mr.gaga,1st of all i am middle america & i do not truck is an f-150 & 2 wheel srive.i would not drink a beer qoth a former ""dude"" that had an appendage removed to be a would not be a good thing for you to be inthe woods with a",elections2020
5555,0,us will not participate in who vaccine project after trump turned against it,covid-19
5556,0,cops are totally chill and do not overreact over nothing #blacklivesmatter,blm
5557,0,now a statue has been removed in antwerp:,blm
5558,0,the moty award is probably the dumbest award out there. just give it to the league leaders in ejections,covid-19
5559,0,happy birthday queen :black_heart: #happybirthdaybreonnataylor #sayhername #blacklivesmatter,blm
5560,0,let us debunk the covid sham! no more prisoners! america is free! stay away from hospitals! they are killing people. no ventilators! self-quarantine.#covid19 #coronavirususa,covid-19
5561,0,"get it, lil brother.",blm
5562,0,i am professional digital marketer. customer satisfactions is the most important things any of work. #digitalmarketing #seo #affiliate #spotify #wordpress #covid19 #usa #uk #marketing #comeonnetflix #australia #youtuber #music #socialmediamarketing #youtub #email #blacklivesmatter,covid-19
5563,0,i cannot believe how you dealt with him. raging lunatic. good job sir!!,elections2020
5564,0,this is what my sister calls my kids. what happens when a #racist is in your family? she works at and i know #crossfit is saturated with racist. #gregglassman #blm #blacklivesmatter #2020protests #downtownphoenix #garfieldneighborhood,blm
5565,1,trump did not have a covid19 plan to try and minimize the virus. it is crazy how you and anyone that has blinders on that this is a real issue. being stuck on stupid is not going to get the usa back on track.,covid-19
5566,0,just heard george floyd neice speak. i will fight for you,blm
5567,0,abortion is murder,elections2020
5568,0,covid: i want to ruin baseball mets:,covid-19
5569,1,"cnn is pure trash. they are refusing to run ads criticizing their candidate as the ad claims he will raise taxes on the middle class. this is obvious if the ""big guy"" plans to reverse tax cuts. fake news is the enemy of the people.",elections2020
5570,0,yo wtf is going on,blm
5571,1,all we want peace and settle everything i think the bastard that killed george floyd the is saying i cannot breathe over 11 times.,blm
5572,0,you are a dirty and corrupt politician! where is hunter?,elections2020
5573,0,"trump had his shot, he blew it. #bidenharris2020",covid-19
5574,1,"just remembered the girl scout that took my $20 in march, the covid fucking took my thin mints.",covid-19
5575,1,lol hes drawing the wreckless cult followers with no critical thinking skills if their own.,elections2020
5576,0,"um, no we are not rounding the turn unless you mean the one right off the covid cliff. we are setting records man - what the hell are you talking about. typing it on twitter does not make it so!!",covid-19
5577,0,"hey who really cares about our elders,? they are just going to die anyway! a burden on society! non essentials! now i wonder who said the same!",covid-19
5578,0,"none of my tax dollars to minneapolis. they stupidly, criminally let their city be destroyed..... let them build it back.",blm
5579,0,statistics: american police kill more than other developed countries #blacklivesmatter,blm
5580,0,what? a song about the covid? sick? #trumplies led believers to their ruin not realizing they too are victims of his social/economic injustice #covidhumor #covidsatire #covidunemployment #trumpcovidlies #covidhysteria #newmusic #nowplaying #newmusicvideo,covid-19
5581,1,"""they need to just stop with these pressers. each and every day of lying and misinformation will lead to more deaths. period. i am sick and tired of this fucking """"administration"""". 25th must be done!""",covid-19
5582,0,"then of course there is the police who were caught red handed all over the country dressing under cover as protesters and planting bricks to start violence so they have an excuse to attack peaceful protestors. the violent left, my ass. explain this:",blm
5583,0,"oh two ""nurses""",covid-19
5584,0,"alert: #turkey will attempt again to push #immigrants at #evros #greek #europe an border. turkey will use #terrorists from #idlib to kill an immigrant and blame #greece, in the wake and opportunistic hope of exploiting #georgefloyd death and current #protest s in the states.",blm
5585,0,how incredibly irresponsible,covid-19
5586,0,it is as if trump never knows what he is talking about and is too incompetent to figure it out.,covid-19
5587,1,""" i am a banker. it is going to be bad but as baron rothschild said, ""the time to buy is when there is blood in the streets."""" covid is a fucking joke. the economy will bounce back rapidly. commercial real estate is in way more trouble than residential""",covid-19
5588,0,tbt to several weeks ago when i got these masks and thought the september ship date seemed too late. :face_with_rolling_eyes::face_with_medical_mask:,covid-19
5589,0,"⁦ will never know pain, sacrifice, feeling for a neighbor, a friend or a loved one. ⁦ is a draft dodger, whose had a privileged life, and now he is running our country in the ground. #wakeupamerica",blm
5590,0,. attended the #blacklivesmatter protest in la today. :raised_fist_medium-dark_skin_tone:,blm
5591,0,"dishonest representation of what occurred. president trump has repeatedly condemned white supremacist groups. joe biden, on the other hand, denied the existence of antifa. what a joke,",elections2020
5592,1,"is this the best you got? why do not you and your ilk go loot and burn down another major urban democratic stronghold. let the kids in tx have some. (""armed trump trolls"" gmafb!) #trump2020 #obamagate #bidencrimefamiiy #bobulinski #boycottthenfl",elections2020
5593,0,"covid-19 has killed 1,977 colorado citizens. #trumpknew , when did you know",covid-19
5594,1,"to use his covid logic. if you do not look at the trending topics, they will not be about how shitty you are. :woman_shrugging:",covid-19
5595,0,violence has been a constant throughout american history and is woven through countless american systems today.,blm
5596,0,a must read,blm
5597,1,you people need to do fucking research before posting dumbass shit like this,blm
5598,1,he is a idiot he want to continue to commit mass murder!,covid-19
5599,0,"from what? covid or wearing masks? if it is covid, there have been a number of deaths of hospital workers. if it is wearing masks, that is just dumb!",covid-19
5600,0,"in an ideal world there would be no looting or violence but in an ideal world there would be no racism, descrimination, police brutality or murders. you have to speak to an oppressor in a language they understand. #blacklivesmatter",blm
5601,0,#fascim #msm #nwo #covid19 fascist government owned media is guilty of making thousands of government fake terror acts look real to take away our freedoms. none of the false flags were investigated & all of the truth tellers were marginalized vilified and the truth scrubbed.,covid-19
5602,0,please retweet! #black_lives_matters #nojusticenopeace #georgefloyd,blm
5603,0,honoring our naaman football seniors. congratulations #onelink #blacklivesmatter #gisdalwaysconnected,blm
5604,0,i am not surprised by this one bit. disgusting. hiding behind the 'taxpayers money' excuse has always been the default option.,covid-19
5605,0,did feinstein actually say that :face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes:,covid-19
5606,0,covid still exists. please stop living like it does not.,covid-19
5607,1,fuck europe,blm
5608,1,"are you f’g kidding me? #chinese mole family, received ppp! did #jaredkushner #trump org? #traitortrump funneled billions to his admin/donors/lobbyists in #covid19 aid! how many nobid contacts did they get?",covid-19
5609,1,you guys both are bad in your own special wau,elections2020
5610,1,"graham, fuck you, you racist turd asshole! you pathetic piece of walking garbage! how is the covid coming along?",covid-19
5611,0,every bit of this!!!!!!!!!!!!,blm
5612,1,you corrupted piss of shit. i hope they will matrix you and demonise you for the rest of the days!,elections2020
5613,0,freedom of which religion?,elections2020
5614,0,good grief! #voteredlikeyourlifedependsonit,covid-19
5615,0,how long before someplace has a george floyd middle school?!,blm
5616,0,i will bet anything will lie under oath to congress but when he does he will be another bill clinton that is if he gets elected but if found lying he should be charged with treason you.s. officials bribing our enimies wow how stupid,elections2020
5617,0,happy birthday to the prince of minneapolis and inspiration to the world. your soul and sound is sorely missed x :red_heart: #princerogersnelson,blm
5618,0,horrific! this just shows this stopped being about george floyd days ago. these thugs attempt to murder while supposedly protesting murder. what a farce! #riots2020,blm
5619,0,i like presidents who are not white supremacists.,elections2020
5620,1,the biden hair-raising lies!,elections2020
5621,1,you realize yoy defending a guy that sold our country and us jobs to china with his crackhead son right? you cannot be that stupid???,elections2020
5622,1,stfu sick if it this is all you got something that was not you set anyone’s control,elections2020
5623,0,super proud of the work that we do helping organizations like with #domoforgood. really cool to see how domo can help businesses get more leverage from their data—especially during a pandemic. #data #covid19 #leadership #nonprofit,covid-19
5624,0,sober up,elections2020
5625,0,his life mattered. you however say whatever sounds good. it is disgusting. you insult this issue.,elections2020
5626,1,yep....the big guy...mr. 10% himself joe bidden! what scum!! this old man has some nerve perpetrating that he a good person! uncle joe or grandpop joe! he should be locked up for treason! joe is the devil trying to steal the heart and soul of america! vote for donald j. trump!!,elections2020
5627,0,"is this list from 2020 or 1865 when black codes, then jim crow laws laws, restricted black people's lives in every way: where they could live, work, play, worship, get medical care, go to school, and even be buried or who they married. #black_lives_matter",blm
5628,0,wbk lock them up !!,blm
5629,0,i totally agree #blacklivesmatter,blm
5630,0,this is real??? god!!!,blm
5631,1,evidently this homeless racist does not comprehend the deep pain felt by peaceful protestors about #georgefloyd's death.,blm
5632,0,"""will you shut up, man"" is the entire world channeled through",elections2020
5633,1,#tonybobulinski #maga2020 #maga #changeyourvotetotrump #bidencrimefamily #bidenharris2020 #bidencares #laptopfromhell joe is going down.,elections2020
5634,0,anonymous is so hot :hot_face:,blm
5635,1,the bill sucks!,covid-19
5636,0,is this an intro to a episode! #blacklivesmatter :raised_fist_dark_skin_tone:,blm
5637,1,this is what is known as a desperate plea to the stupid. from the podesta emails we see that they love their citizenry unaware and compliant. do not be a schmuck!,elections2020
5638,0,"why does no one challenge the democrats when they say the economy fell because of like the virus never happened.democrats never talked about the economy when it was kicking ass,but now it is relevant?and absolutely no one challenges this obvious lie.",elections2020
5639,1,:man_facepalming_medium-light_skin_tone: ugh... go smoke something with 2pac and be quiet.,elections2020
5640,0,that drive-be was obscene. even getting covid has not stopped trump from trying to kill,covid-19
5641,0,you should not tweet that to joe biden. he already has to live with himself. science says that he has demons...demented...oh you know the thing.,elections2020
5642,1,is forever wanting to create slush funds. she does not give a damned about the environment. she does not give a damned about people. she does not give a damned about covid-19. all she cares about is creating more money for her bank account. all dimwitcrats are power hungry. :face_with_rolling_eyes:,covid-19
5643,1,"considering what the & have been up to for the past several decades, i would say that, yes, it probably is another garage pull or some other distraction incitement technique. #smh get to work! #drainthefuckingswamp start with a major housecleaning. #maga",elections2020
5644,0,scorched. earth. tomorrow.,covid-19
5645,0,sociopathic gangsters in wh’s long suit in not brilliance. rachel maddow blows up trump's coronavirus model that predicted zero deaths by may 15,covid-19
5646,0,has zero new original shows coming. they have cancelled everything. no point in keeping it anymore. can please save #thesocietynetflix ? they were supposed to make season 2 but cancelled every show due to #covid19 . #idiots #savethesociety,covid-19
5647,0,please everyone let fox know how unhappy you are with them. i did not watch one second of fox last night. we have to send a message,elections2020
5648,1,biden wears a hearing aid idiot,elections2020
5649,0,take sugar in your coffee/tea? you might be a racist. 'it is not possible to separate the tate galleries from the history of colonial slavery from which in part they derive their existence’ tear down the tate galleries? #blacklivesmatter,blm
5650,0,"a former adviser to vice president mike pence says president donald trump once suggested that covid-19 might be a good thing because it would stop him from having to shake hands with ""disgusting people.""",covid-19
5651,0,the people terrorizing the city of minneapolis are not protesters!! my state is in ruins thanks to looters and criminals that do not give a damn about george floyd. the protesters that care are the ones cleaning up and helping protect fellow citizens.,blm
5652,0,"yuh, it would not be a surprise if trump were to fake his death after anonymous just blasted his ass",blm
5653,1,"screw you . if you are such a coward, you stay home!!",covid-19
5654,0,i could see where the last 4 years would terrify communists that thought they were on the way to a new world order. but get ready for 4 more years of making america great.,elections2020
5655,1,the left are evil people,blm
5656,0,you are such a fraud!!! and oprah is too!,elections2020
5657,0,"this is the absolute biggest lie you have ever told. total bs and your now desperate! the left, on their own has looted and destroyed businesses and lives. your a disgusting disgrace.",elections2020
5658,1,"you should probably google breonna taylor, charles kinsey, philando castille, george floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",blm
5659,0,abolition is possible,blm
5660,1,"#covidhoax is just that. details change daily in healthcare because it is bullshit. today, we do not test anymore. we wait 21 days and then just remove isolation. some pandemic....",elections2020
5661,0,trump is going to doom even more americans to die from covid because he has this go it alone attitude which is why we have 231k deaths right now.,covid-19
5662,0,lock him up,elections2020
5663,0,"#phillyexplosions another murder and i think he is african american. its a massacre, i think that inevitably soon we will see dead on both sides",blm
5664,0,whoa! so the anti-blm flag has replaced the american flag at trump rallies? guess kaepernick was right. it was never really about the flag.,elections2020
5665,0,"black lives matter. i am anti-fascist, anti-racist, pro-equality., and pro-change now.",blm
5666,0,"'bye kayleigh' trends as internet calls potus press secy filthy liar: ‘after trump's gone, nobody will hire you’ #byekayleigh",covid-19
5667,1,"a worldwide pandemic, dummy.",elections2020
5668,0,can we please talk about #votersuppression which is in our view at least as important as trying to flip white supremacists? please and thank you.,elections2020
5669,0,it was a bad joke. both his kids served in the military. it does not even come close to what trump has said about the military.,elections2020
5670,0,part 3. #blacklivesmatter,blm
5671,0,join us at the liver meeting #tlmdx,covid-19
5672,0,"his words, not mine",covid-19
5673,0,i feel that way everyday. it sucks and with covid it really sucks.,covid-19
5674,0,detroit: i am the most lawless violent city in the us. minneapolis: hold my beer.,blm
5675,0,"thank you, but do not think we are doing this just because bts donated. we already supported #blacklivesmatter and organized charity projects days before we come to know about the amount of their donation. we did not need them doing this to take action ourselves as bts army.",blm
5676,0,"wedwarda, maga and america first means americans are being evicted from their homes, 30 to 40 million americans will soon be evicted and trump does not give a damn about them. #vote #votebidenharris2020",elections2020
5677,0,"your president, mocking the disabled.",elections2020
5678,0,imagine being so racist that you would rather assault a young girl instead of just riding past a few signs,blm
5679,0,god i hope he keeps this lawyer.,blm
5680,0,trump blasts birx after she warns coronavirus pandemic is 'extraordinarily widespread',covid-19
5681,0,this is so selfish of the texas gop. houston is already in the coronavirus red zone. today we had 986 newly infected houstonians.,covid-19
5682,0,"i need the media to stop calling it ""protest in the name of #georgefloyd."" this stopped being about mr. floyd and devolved into anarchy.",blm
5683,0,". says in an ideal world, would see a trend of decline in cases, hospitalizations, making sure ri is ready for potential surge (how many tests per day, how quickly are we doing contact tracing)",covid-19
5684,0,"lol that is a good one. president trump cares more than any president i have seen so far. cases, cases, cases, fear, fear, fear. keep trying to get votes through fear. not a world i want to live in.",elections2020
5685,1,"disgusting pig. why is not this more widespread, why is not he in jail? what is wrong with this world",blm
5686,1,you cannot make this up...the entire biden family are fukcing corrupt!,elections2020
5687,0,i agree #blacklivesmatter,blm
5688,0,holy crap. all of #ca in shelter in place. cannot find what to say #coronavirus #covid19 #nyc should be next based on today's #,covid-19
5689,0,"live ""baby parts"" omg crying!!! :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:",elections2020
5690,1,gets extra points for not punching this :clown_face: in de face.,elections2020
5691,1,"for everyone on anonymous account , this is a social experiment, please change your profile name to "" homosexual "" while you go on replying these insensitive cishet who are homophobic. it is time to choke them with the visibility of that word. :rainbow_flag:",blm
5692,0,#tonybobulinski #maga2020 #maga #changeyourvotetotrump #bidencrimefamily #bidenharris2020 #bidencares #laptopfromhell media and big tech are in bed with the anarchist democrats.,elections2020
5693,0,everyone please watch this even if you hate trump.,elections2020
5694,0,#trump has disavowed white supremacy more than enough times. we know the truth #joebiden,elections2020
5695,0,is one of my new #datascience heroes. #tech4good #makeadifference #blacklifesmatters,blm
5696,1,no! he just made it more clear how racist he is and how he is encouraging his proud boys to violence! you came across presidential he came across manic!,elections2020
5697,1,rand paul walked around without a mask after testing positive for covid i do not want to fucking hear it,covid-19
5698,0,i have not watched football in years. i will not watch football for years...or any sport in which the players engage in anti-american bullshit. ditto anything else.,blm
5699,0,"drowned out by boos, calls to resign at george floyd memorial. new yorkers deserve #billdeblasio. they bought his bullshit and elected him not once but twice. as they say, fool me once shame on you, fool me twice shame on me.",blm
